# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
SH, 27, 2026031706, 03, FNV3,   0, 126S, 1562E,  51,  991, XX,  34, NEQ,   80,   70,   60,   50,     ,     ,  30,
SH, 27, 2026031706, 03, FNV3,   6, 123S, 1551E,  69,  981, XX,  34, NEQ,   62,   72,   69,   56,     ,     ,  15,
SH, 27, 2026031706, 03, FNV3,   6, 123S, 1551E,  69,  981, XX,  50, NEQ,   22,   27,   22,   18,     ,     ,  15,
SH, 27, 2026031706, 03, FNV3,   6, 123S, 1551E,  69,  981, XX,  64, NEQ,    7,    7,    7,    4,     ,     ,  15,
SH, 27, 2026031706, 03, FNV3,  12, 120S, 1540E,  75,  979, XX,  34, NEQ,   63,   79,   80,   60,     ,     ,  12,
SH, 27, 2026031706, 03, FNV3,  12, 120S, 1540E,  75,  979, XX,  50, NEQ,   32,   38,   34,   28,     ,     ,  12,
SH, 27, 2026031706, 03, FNV3,  12, 120S, 1540E,  75,  979, XX,  64, NEQ,   12,   15,   12,   11,     ,     ,  12,
SH, 27, 2026031706, 03, FNV3,  18, 120S, 1529E,  80,  977, XX,  34, NEQ,   65,   81,   83,   64,     ,     ,  13,
SH, 27, 2026031706, 03, FNV3,  18, 120S, 1529E,  80,  977, XX,  50, NEQ,   31,   36,   34,   27,     ,     ,  13,
SH, 27, 2026031706, 03, FNV3,  18, 120S, 1529E,  80,  977, XX,  64, NEQ,   14,   17,   14,   13,     ,     ,  13,
SH, 27, 2026031706, 03, FNV3,  24, 123S, 1519E,  86,  971, XX,  34, NEQ,   65,   89,   87,   60,     ,     ,  13,
SH, 27, 2026031706, 03, FNV3,  24, 123S, 1519E,  86,  971, XX,  50, NEQ,   33,   41,   39,   30,     ,     ,  13,
