# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
WP, 92, 2026061812, 03, FNV3,   0, 121N, 1460E,  19, 1007, XX,  34, NEQ,    0,    0,    0,    0,     ,     ,  70,
WP, 92, 2026061812, 03, FNV3,   6, 122N, 1447E,  27, 1004, XX,  34, NEQ,    2,    0,    0,    1,     ,     ,  43,
WP, 92, 2026061812, 03, FNV3,  12, 127N, 1434E,  33, 1002, XX,  34, NEQ,   14,    8,    5,    7,     ,     ,  35,
WP, 92, 2026061812, 03, FNV3,  18, 131N, 1420E,  36, 1000, XX,  34, NEQ,   24,   11,    6,   14,     ,     ,  33,
WP, 92, 2026061812, 03, FNV3,  24, 134N, 1407E,  42,  998, XX,  34, NEQ,   34,   20,   11,   22,     ,     ,  31,
WP, 92, 2026061812, 03, FNV3,  24, 134N, 1407E,  42,  998, XX,  50, NEQ,    3,    1,    1,    1,     ,     ,  31,
WP, 92, 2026061812, 03, FNV3,  30, 137N, 1396E,  45,  996, XX,  34, NEQ,   53,   34,   21,   37,     ,     ,  29,
WP, 92, 2026061812, 03, FNV3,  30, 137N, 1396E,  45,  996, XX,  50, NEQ,    6,    1,    1,    2,     ,     ,  29,
WP, 92, 2026061812, 03, FNV3,  36, 140N, 1384E,  52,  992, XX,  34, NEQ,   65,   48,   33,   53,     ,     ,  22,
WP, 92, 2026061812, 03, FNV3,  36, 140N, 1384E,  52,  992, XX,  50, NEQ,   14,    9,    6,    9,     ,     ,  22,
WP, 92, 2026061812, 03, FNV3,  36, 140N, 1384E,  52,  992, XX,  64, NEQ,    1,    1,    0,    1,     ,     ,  22,
WP, 92, 2026061812, 03, FNV3,  42, 142N, 1373E,  56,  989, XX,  34, NEQ,   77,   58,   43,   63,     ,     ,  21,
WP, 92, 2026061812, 03, FNV3,  42, 142N, 1373E,  56,  989, XX,  50, NEQ,   19,   12,    8,   13,     ,     ,  21,
WP, 92, 2026061812, 03, FNV3,  42, 142N, 1373E,  56,  989, XX,  64, NEQ,    2,    2,    1,    2,     ,     ,  21,
WP, 92, 2026061812, 03, FNV3,  48, 144N, 1360E,  60,  987, XX,  34, NEQ,   82,   63,   49,   69,     ,     ,  20,
WP, 92, 2026061812, 03, FNV3,  48, 144N, 1360E,  60,  987, XX,  50, NEQ,   20,   15,   10,   15,     ,     ,  20,
WP, 92, 2026061812, 03, FNV3,  48, 144N, 1360E,  60,  987, XX,  64, NEQ,    6,    4,    3,    4,     ,     ,  20,
WP, 92, 2026061812, 03, FNV3,  54, 149N, 1348E,  65,  983, XX,  34, NEQ,   87,   67,   52,   75,     ,     ,  17,
WP, 92, 2026061812, 03, FNV3,  54, 149N, 1348E,  65,  983, XX,  50, NEQ,   28,   18,   13,   19,     ,     ,  17,
WP, 92, 2026061812, 03, FNV3,  54, 149N, 1348E,  65,  983, XX,  64, NEQ,    7,    4,    3,    4,     ,     ,  17,
WP, 92, 2026061812, 03, FNV3,  60, 153N, 1335E,  77,  975, XX,  34, NEQ,   92,   73,   60,   82,     ,     ,  12,
WP, 92, 2026061812, 03, FNV3,  60, 153N, 1335E,  77,  975, XX,  50, NEQ,   38,   29,   22,   30,     ,     ,  12,
WP, 92, 2026061812, 03, FNV3,  60, 153N, 1335E,  77,  975, XX,  64, NEQ,   14,   10,    8,   10,     ,     ,  12,
WP, 92, 2026061812, 03, FNV3,  66, 158N, 1323E,  86,  967, XX,  34, NEQ,   85,   67,   58,   77,     ,     ,   9,
WP, 92, 2026061812, 03, FNV3,  66, 158N, 1323E,  86,  967, XX,  50, NEQ,   43,   34,   27,   36,     ,     ,   9,
WP, 92, 2026061812, 03, FNV3,  66, 158N, 1323E,  86,  967, XX,  64, NEQ,   20,   16,   13,   16,     ,     ,   9,
WP, 92, 2026061812, 03, FNV3,  72, 163N, 1311E,  95,  961, XX,  34, NEQ,   92,   76,   70,   87,     ,     ,   9,
WP, 92, 2026061812, 03, FNV3,  72, 163N, 1311E,  95,  961, XX,  50, NEQ,   44,   37,   30,   39,     ,     ,   9,
WP, 92, 2026061812, 03, FNV3,  72, 163N, 1311E,  95,  961, XX,  64, NEQ,   22,   18,   15,   19,     ,     ,   9,
WP, 92, 2026061812, 03, FNV3,  78, 168N, 1300E, 106,  951, XX,  34, NEQ,  104,   86,   77,   96,     ,     ,   6,
WP, 92, 2026061812, 03, FNV3,  78, 168N, 1300E, 106,  951, XX,  50, NEQ,   51,   41,   34,   44,     ,     ,   6,
WP, 92, 2026061812, 03, FNV3,  78, 168N, 1300E, 106,  951, XX,  64, NEQ,   26,   22,   18,   22,     ,     ,   6,
WP, 92, 2026061812, 03, FNV3,  84, 171N, 1289E, 113,  944, XX,  34, NEQ,  102,   86,   81,   96,     ,     ,   8,
WP, 92, 2026061812, 03, FNV3,  84, 171N, 1289E, 113,  944, XX,  50, NEQ,   48,   40,   34,   43,     ,     ,   8,
WP, 92, 2026061812, 03, FNV3,  84, 171N, 1289E, 113,  944, XX,  64, NEQ,   26,   22,   19,   23,     ,     ,   8,
WP, 92, 2026061812, 03, FNV3,  90, 176N, 1279E, 115,  941, XX,  34, NEQ,  108,   93,   84,   99,     ,     ,   8,
WP, 92, 2026061812, 03, FNV3,  90, 176N, 1279E, 115,  941, XX,  50, NEQ,   50,   42,   35,   44,     ,     ,   8,
WP, 92, 2026061812, 03, FNV3,  90, 176N, 1279E, 115,  941, XX,  64, NEQ,   27,   24,   20,   24,     ,     ,   8,
WP, 92, 2026061812, 03, FNV3,  96, 179N, 1272E, 116,  941, XX,  34, NEQ,  110,   97,   93,  105,     ,     ,  11,
WP, 92, 2026061812, 03, FNV3,  96, 179N, 1272E, 116,  941, XX,  50, NEQ,   55,   48,   40,   51,     ,     ,  11,
WP, 92, 2026061812, 03, FNV3,  96, 179N, 1272E, 116,  941, XX,  64, NEQ,   31,   27,   23,   27,     ,     ,  11,
WP, 92, 2026061812, 03, FNV3, 102, 182N, 1265E, 111,  944, XX,  34, NEQ,  117,  104,   95,  109,     ,     ,  11,
WP, 92, 2026061812, 03, FNV3, 102, 182N, 1265E, 111,  944, XX,  50, NEQ,   59,   51,   42,   53,     ,     ,  11,
WP, 92, 2026061812, 03, FNV3, 102, 182N, 1265E, 111,  944, XX,  64, NEQ,   33,   29,   24,   29,     ,     ,  11,
WP, 92, 2026061812, 03, FNV3, 108, 186N, 1260E, 107,  947, XX,  34, NEQ,  126,  116,  103,  113,     ,     ,  13,
WP, 92, 2026061812, 03, FNV3, 108, 186N, 1260E, 107,  947, XX,  50, NEQ,   54,   48,   40,   48,     ,     ,  13,
WP, 92, 2026061812, 03, FNV3, 108, 186N, 1260E, 107,  947, XX,  64, NEQ,   30,   27,   22,   26,     ,     ,  13,
WP, 92, 2026061812, 03, FNV3, 114, 190N, 1257E, 104,  948, XX,  34, NEQ,  128,  122,  105,  111,     ,     ,  13,
WP, 92, 2026061812, 03, FNV3, 114, 190N, 1257E, 104,  948, XX,  50, NEQ,   62,   56,   45,   53,     ,     ,  13,
WP, 92, 2026061812, 03, FNV3, 114, 190N, 1257E, 104,  948, XX,  64, NEQ,   35,   31,   26,   29,     ,     ,  13,
WP, 92, 2026061812, 03, FNV3, 120, 195N, 1255E, 100,  952, XX,  34, NEQ,  127,  124,  108,  111,     ,     ,  15,
WP, 92, 2026061812, 03, FNV3, 120, 195N, 1255E, 100,  952, XX,  50, NEQ,   63,   59,   49,   55,     ,     ,  15,
WP, 92, 2026061812, 03, FNV3, 120, 195N, 1255E, 100,  952, XX,  64, NEQ,   36,   32,   27,   30,     ,     ,  15,
WP, 92, 2026061812, 03, FNV3, 126, 200N, 1253E,  97,  954, XX,  34, NEQ,  129,  127,  105,  110,     ,     ,  13,
WP, 92, 2026061812, 03, FNV3, 126, 200N, 1253E,  97,  954, XX,  50, NEQ,   61,   56,   45,   52,     ,     ,  13,
WP, 92, 2026061812, 03, FNV3, 126, 200N, 1253E,  97,  954, XX,  64, NEQ,   34,   31,   25,   28,     ,     ,  13,
WP, 92, 2026061812, 03, FNV3, 132, 205N, 1253E,  93,  957, XX,  34, NEQ,  126,  130,  110,  106,     ,     ,  16,
WP, 92, 2026061812, 03, FNV3, 132, 205N, 1253E,  93,  957, XX,  50, NEQ,   63,   61,   50,   54,     ,     ,  16,
WP, 92, 2026061812, 03, FNV3, 132, 205N, 1253E,  93,  957, XX,  64, NEQ,   33,   32,   26,   28,     ,     ,  16,
WP, 92, 2026061812, 03, FNV3, 138, 212N, 1252E,  91,  959, XX,  34, NEQ,  130,  136,  111,  106,     ,     ,  15,
WP, 92, 2026061812, 03, FNV3, 138, 212N, 1252E,  91,  959, XX,  50, NEQ,   61,   60,   48,   51,     ,     ,  15,
WP, 92, 2026061812, 03, FNV3, 138, 212N, 1252E,  91,  959, XX,  64, NEQ,   32,   31,   25,   27,     ,     ,  15,
WP, 92, 2026061812, 03, FNV3, 144, 218N, 1252E,  88,  961, XX,  34, NEQ,  129,  135,  111,  106,     ,     ,  15,
WP, 92, 2026061812, 03, FNV3, 144, 218N, 1252E,  88,  961, XX,  50, NEQ,   62,   62,   50,   53,     ,     ,  15,
WP, 92, 2026061812, 03, FNV3, 144, 218N, 1252E,  88,  961, XX,  64, NEQ,   33,   32,   26,   28,     ,     ,  15,
WP, 92, 2026061812, 03, FNV3, 150, 226N, 1253E,  82,  964, XX,  34, NEQ,  127,  132,  106,  103,     ,     ,  18,
WP, 92, 2026061812, 03, FNV3, 150, 226N, 1253E,  82,  964, XX,  50, NEQ,   61,   60,   48,   52,     ,     ,  18,
WP, 92, 2026061812, 03, FNV3, 150, 226N, 1253E,  82,  964, XX,  64, NEQ,   28,   27,   22,   23,     ,     ,  18,
WP, 92, 2026061812, 03, FNV3, 156, 235N, 1254E,  77,  968, XX,  34, NEQ,  131,  138,  111,  107,     ,     ,  19,
WP, 92, 2026061812, 03, FNV3, 156, 235N, 1254E,  77,  968, XX,  50, NEQ,   57,   59,   45,   48,     ,     ,  19,
WP, 92, 2026061812, 03, FNV3, 156, 235N, 1254E,  77,  968, XX,  64, NEQ,   26,   26,   20,   22,     ,     ,  19,
WP, 92, 2026061812, 03, FNV3, 162, 244N, 1256E,  79,  966, XX,  34, NEQ,  128,  136,  107,  103,     ,     ,  18,
WP, 92, 2026061812, 03, FNV3, 162, 244N, 1256E,  79,  966, XX,  50, NEQ,   55,   56,   43,   45,     ,     ,  18,
WP, 92, 2026061812, 03, FNV3, 162, 244N, 1256E,  79,  966, XX,  64, NEQ,   25,   24,   19,   20,     ,     ,  18,
WP, 92, 2026061812, 03, FNV3, 168, 254N, 1259E,  75,  968, XX,  34, NEQ,  121,  131,  104,   96,     ,     ,  17,
WP, 92, 2026061812, 03, FNV3, 168, 254N, 1259E,  75,  968, XX,  50, NEQ,   51,   53,   41,   42,     ,     ,  17,
WP, 92, 2026061812, 03, FNV3, 168, 254N, 1259E,  75,  968, XX,  64, NEQ,   20,   20,   16,   16,     ,     ,  17,
WP, 92, 2026061812, 03, FNV3, 174, 265N, 1263E,  72,  971, XX,  34, NEQ,  122,  131,  101,   97,     ,     ,  22,
WP, 92, 2026061812, 03, FNV3, 174, 265N, 1263E,  72,  971, XX,  50, NEQ,   47,   47,   35,   37,     ,     ,  22,
WP, 92, 2026061812, 03, FNV3, 174, 265N, 1263E,  72,  971, XX,  64, NEQ,   19,   19,   15,   16,     ,     ,  22,
WP, 92, 2026061812, 03, FNV3, 180, 278N, 1271E,  67,  974, XX,  34, NEQ,  113,  125,   95,   87,     ,     ,  26,
WP, 92, 2026061812, 03, FNV3, 180, 278N, 1271E,  67,  974, XX,  50, NEQ,   35,   39,   28,   27,     ,     ,  26,
WP, 92, 2026061812, 03, FNV3, 180, 278N, 1271E,  67,  974, XX,  64, NEQ,   12,   14,   10,    9,     ,     ,  26,
WP, 92, 2026061812, 03, FNV3, 186, 293N, 1282E,  61,  976, XX,  34, NEQ,  115,  125,   94,   89,     ,     ,  30,
WP, 92, 2026061812, 03, FNV3, 186, 293N, 1282E,  61,  976, XX,  50, NEQ,   35,   35,   25,   25,     ,     ,  30,
WP, 92, 2026061812, 03, FNV3, 186, 293N, 1282E,  61,  976, XX,  64, NEQ,   11,   11,    7,    8,     ,     ,  30,
WP, 92, 2026061812, 03, FNV3, 192, 309N, 1296E,  58,  978, XX,  34, NEQ,  108,  120,   88,   83,     ,     ,  37,
WP, 92, 2026061812, 03, FNV3, 192, 309N, 1296E,  58,  978, XX,  50, NEQ,   27,   32,   19,   20,     ,     ,  37,
WP, 92, 2026061812, 03, FNV3, 192, 309N, 1296E,  58,  978, XX,  64, NEQ,    8,    8,    5,    5,     ,     ,  37,
WP, 92, 2026061812, 03, FNV3, 198, 326N, 1315E,  56,  981, XX,  34, NEQ,  100,  109,   79,   76,     ,     ,  35,
WP, 92, 2026061812, 03, FNV3, 198, 326N, 1315E,  56,  981, XX,  50, NEQ,   25,   28,   19,   18,     ,     ,  35,
WP, 92, 2026061812, 03, FNV3, 198, 326N, 1315E,  56,  981, XX,  64, NEQ,    5,    6,    4,    4,     ,     ,  35,
WP, 92, 2026061812, 03, FNV3, 204, 343N, 1338E,  51,  983, XX,  34, NEQ,   91,  100,   73,   68,     ,     ,  43,
WP, 92, 2026061812, 03, FNV3, 204, 343N, 1338E,  51,  983, XX,  50, NEQ,   21,   24,   16,   16,     ,     ,  43,
WP, 92, 2026061812, 03, FNV3, 204, 343N, 1338E,  51,  983, XX,  64, NEQ,    7,    8,    6,    6,     ,     ,  43,
WP, 92, 2026061812, 03, FNV3, 210, 360N, 1362E,  46,  985, XX,  34, NEQ,   67,   80,   59,   51,     ,     ,  49,
WP, 92, 2026061812, 03, FNV3, 210, 360N, 1362E,  46,  985, XX,  50, NEQ,   13,   11,    8,    7,     ,     ,  49,
WP, 92, 2026061812, 03, FNV3, 210, 360N, 1362E,  46,  985, XX,  64, NEQ,    2,    3,    1,    1,     ,     ,  49,
WP, 92, 2026061812, 03, FNV3, 216, 375N, 1384E,  44,  986, XX,  34, NEQ,   49,   52,   37,   31,     ,     ,  50,
WP, 92, 2026061812, 03, FNV3, 216, 375N, 1384E,  44,  986, XX,  50, NEQ,    8,    9,    4,    4,     ,     ,  50,
WP, 92, 2026061812, 03, FNV3, 216, 375N, 1384E,  44,  986, XX,  64, NEQ,    2,    3,    0,    0,     ,     ,  50,
WP, 92, 2026061812, 03, FNV3, 222, 385N, 1399E,  42,  986, XX,  34, NEQ,   50,   56,   32,   30,     ,     ,  56,
WP, 92, 2026061812, 03, FNV3, 222, 385N, 1399E,  42,  986, XX,  50, NEQ,    9,   11,    5,    5,     ,     ,  56,
WP, 92, 2026061812, 03, FNV3, 222, 385N, 1399E,  42,  986, XX,  64, NEQ,    2,    2,    1,    1,     ,     ,  56,
WP, 92, 2026061812, 03, FNV3, 228, 391N, 1414E,  40,  987, XX,  34, NEQ,   51,   42,   32,   28,     ,     ,  57,
WP, 92, 2026061812, 03, FNV3, 228, 391N, 1414E,  40,  987, XX,  50, NEQ,    5,    9,    4,    3,     ,     ,  57,
WP, 92, 2026061812, 03, FNV3, 228, 391N, 1414E,  40,  987, XX,  64, NEQ,    1,    2,    0,    0,     ,     ,  57,
WP, 92, 2026061812, 03, FNV3, 234, 402N, 1430E,  40,  986, XX,  34, NEQ,   43,   43,   25,   25,     ,     ,  59,
WP, 92, 2026061812, 03, FNV3, 234, 402N, 1430E,  40,  986, XX,  50, NEQ,   11,    8,    6,    6,     ,     ,  59,
WP, 92, 2026061812, 03, FNV3, 234, 402N, 1430E,  40,  986, XX,  64, NEQ,    2,    2,    2,    2,     ,     ,  59,
WP, 92, 2026061812, 03, FNV3, 240, 402N, 1421E,  37,  989, XX,  34, NEQ,   39,   35,   24,   22,     ,     ,  70,
WP, 92, 2026061812, 03, FNV3, 240, 402N, 1421E,  37,  989, XX,  50, NEQ,    7,    8,    6,    6,     ,     ,  70,
WP, 92, 2026061812, 03, FNV3, 240, 402N, 1421E,  37,  989, XX,  64, NEQ,    3,    3,    2,    2,     ,     ,  70,
