# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
WP, 92, 2026061806, 03, FNV3,   0, 120N, 1468E,  19, 1007, XX,  34, NEQ,    0,    0,    0,    0,     ,     ,  80,
WP, 92, 2026061806, 03, FNV3,   6, 123N, 1460E,  26, 1004, XX,  34, NEQ,    3,    0,    0,    0,     ,     ,  47,
WP, 92, 2026061806, 03, FNV3,  12, 124N, 1448E,  27, 1004, XX,  34, NEQ,    2,    1,    1,    1,     ,     ,  45,
WP, 92, 2026061806, 03, FNV3,  18, 127N, 1435E,  31, 1002, XX,  34, NEQ,   14,    6,    5,    5,     ,     ,  41,
WP, 92, 2026061806, 03, FNV3,  24, 131N, 1420E,  33, 1001, XX,  34, NEQ,   21,    8,    5,    8,     ,     ,  38,
WP, 92, 2026061806, 03, FNV3,  30, 134N, 1408E,  38,  999, XX,  34, NEQ,   36,   16,   10,   17,     ,     ,  41,
WP, 92, 2026061806, 03, FNV3,  30, 134N, 1408E,  38,  999, XX,  50, NEQ,    1,    1,    1,    1,     ,     ,  41,
WP, 92, 2026061806, 03, FNV3,  36, 137N, 1397E,  42,  997, XX,  34, NEQ,   48,   29,   18,   31,     ,     ,  33,
WP, 92, 2026061806, 03, FNV3,  36, 137N, 1397E,  42,  997, XX,  50, NEQ,    4,    1,    1,    1,     ,     ,  33,
WP, 92, 2026061806, 03, FNV3,  42, 138N, 1385E,  49,  993, XX,  34, NEQ,   67,   49,   36,   51,     ,     ,  30,
WP, 92, 2026061806, 03, FNV3,  42, 138N, 1385E,  49,  993, XX,  50, NEQ,    7,    3,    2,    4,     ,     ,  30,
WP, 92, 2026061806, 03, FNV3,  42, 138N, 1385E,  49,  993, XX,  64, NEQ,    1,    1,    0,    1,     ,     ,  30,
WP, 92, 2026061806, 03, FNV3,  48, 140N, 1374E,  53,  989, XX,  34, NEQ,   81,   60,   46,   66,     ,     ,  23,
WP, 92, 2026061806, 03, FNV3,  48, 140N, 1374E,  53,  989, XX,  50, NEQ,   16,    9,    7,   10,     ,     ,  23,
WP, 92, 2026061806, 03, FNV3,  48, 140N, 1374E,  53,  989, XX,  64, NEQ,    2,    1,    1,    1,     ,     ,  23,
WP, 92, 2026061806, 03, FNV3,  54, 143N, 1362E,  57,  988, XX,  34, NEQ,   89,   69,   52,   75,     ,     ,  22,
WP, 92, 2026061806, 03, FNV3,  54, 143N, 1362E,  57,  988, XX,  50, NEQ,   20,   12,    9,   14,     ,     ,  22,
WP, 92, 2026061806, 03, FNV3,  54, 143N, 1362E,  57,  988, XX,  64, NEQ,    3,    2,    1,    2,     ,     ,  22,
WP, 92, 2026061806, 03, FNV3,  60, 147N, 1348E,  64,  983, XX,  34, NEQ,   99,   78,   62,   85,     ,     ,  19,
WP, 92, 2026061806, 03, FNV3,  60, 147N, 1348E,  64,  983, XX,  50, NEQ,   30,   20,   16,   22,     ,     ,  19,
WP, 92, 2026061806, 03, FNV3,  60, 147N, 1348E,  64,  983, XX,  64, NEQ,    8,    6,    4,    6,     ,     ,  19,
WP, 92, 2026061806, 03, FNV3,  66, 151N, 1336E,  75,  975, XX,  34, NEQ,   95,   77,   64,   84,     ,     ,  15,
WP, 92, 2026061806, 03, FNV3,  66, 151N, 1336E,  75,  975, XX,  50, NEQ,   37,   27,   21,   30,     ,     ,  15,
WP, 92, 2026061806, 03, FNV3,  66, 151N, 1336E,  75,  975, XX,  64, NEQ,   13,   10,    8,   11,     ,     ,  15,
WP, 92, 2026061806, 03, FNV3,  72, 156N, 1325E,  87,  966, XX,  34, NEQ,  101,   82,   71,   91,     ,     ,   8,
WP, 92, 2026061806, 03, FNV3,  72, 156N, 1325E,  87,  966, XX,  50, NEQ,   47,   38,   30,   39,     ,     ,   8,
WP, 92, 2026061806, 03, FNV3,  72, 156N, 1325E,  87,  966, XX,  64, NEQ,   19,   16,   13,   16,     ,     ,   8,
WP, 92, 2026061806, 03, FNV3,  78, 161N, 1315E,  94,  961, XX,  34, NEQ,  109,   92,   84,  100,     ,     ,  11,
WP, 92, 2026061806, 03, FNV3,  78, 161N, 1315E,  94,  961, XX,  50, NEQ,   47,   39,   32,   40,     ,     ,  11,
WP, 92, 2026061806, 03, FNV3,  78, 161N, 1315E,  94,  961, XX,  64, NEQ,   22,   18,   15,   18,     ,     ,  11,
WP, 92, 2026061806, 03, FNV3,  84, 166N, 1304E, 103,  951, XX,  34, NEQ,  110,   93,   83,  101,     ,     ,   7,
WP, 92, 2026061806, 03, FNV3,  84, 166N, 1304E, 103,  951, XX,  50, NEQ,   51,   42,   34,   45,     ,     ,   7,
WP, 92, 2026061806, 03, FNV3,  84, 166N, 1304E, 103,  951, XX,  64, NEQ,   25,   21,   17,   21,     ,     ,   7,
WP, 92, 2026061806, 03, FNV3,  90, 170N, 1295E, 105,  950, XX,  34, NEQ,  120,  104,   92,  108,     ,     ,  10,
WP, 92, 2026061806, 03, FNV3,  90, 170N, 1295E, 105,  950, XX,  50, NEQ,   52,   44,   35,   45,     ,     ,  10,
WP, 92, 2026061806, 03, FNV3,  90, 170N, 1295E, 105,  950, XX,  64, NEQ,   27,   22,   18,   22,     ,     ,  10,
WP, 92, 2026061806, 03, FNV3,  96, 175N, 1287E, 108,  945, XX,  34, NEQ,  124,  109,   97,  111,     ,     ,   9,
WP, 92, 2026061806, 03, FNV3,  96, 175N, 1287E, 108,  945, XX,  50, NEQ,   53,   45,   37,   46,     ,     ,   9,
WP, 92, 2026061806, 03, FNV3,  96, 175N, 1287E, 108,  945, XX,  64, NEQ,   27,   23,   19,   23,     ,     ,   9,
WP, 92, 2026061806, 03, FNV3, 102, 179N, 1281E, 110,  943, XX,  34, NEQ,  135,  121,  108,  123,     ,     ,  12,
WP, 92, 2026061806, 03, FNV3, 102, 179N, 1281E, 110,  943, XX,  50, NEQ,   61,   53,   45,   54,     ,     ,  12,
WP, 92, 2026061806, 03, FNV3, 102, 179N, 1281E, 110,  943, XX,  64, NEQ,   33,   29,   25,   29,     ,     ,  12,
WP, 92, 2026061806, 03, FNV3, 108, 184N, 1276E, 104,  949, XX,  34, NEQ,  129,  116,  103,  114,     ,     ,  11,
WP, 92, 2026061806, 03, FNV3, 108, 184N, 1276E, 104,  949, XX,  50, NEQ,   61,   54,   44,   53,     ,     ,  11,
WP, 92, 2026061806, 03, FNV3, 108, 184N, 1276E, 104,  949, XX,  64, NEQ,   31,   28,   23,   27,     ,     ,  11,
WP, 92, 2026061806, 03, FNV3, 114, 188N, 1272E, 101,  950, XX,  34, NEQ,  142,  134,  116,  123,     ,     ,  15,
WP, 92, 2026061806, 03, FNV3, 114, 188N, 1272E, 101,  950, XX,  50, NEQ,   66,   60,   49,   57,     ,     ,  15,
WP, 92, 2026061806, 03, FNV3, 114, 188N, 1272E, 101,  950, XX,  64, NEQ,   34,   31,   26,   29,     ,     ,  15,
WP, 92, 2026061806, 03, FNV3, 120, 195N, 1270E, 100,  950, XX,  34, NEQ,  141,  138,  112,  118,     ,     ,  14,
WP, 92, 2026061806, 03, FNV3, 120, 195N, 1270E, 100,  950, XX,  50, NEQ,   66,   62,   49,   56,     ,     ,  14,
WP, 92, 2026061806, 03, FNV3, 120, 195N, 1270E, 100,  950, XX,  64, NEQ,   34,   31,   25,   28,     ,     ,  14,
WP, 92, 2026061806, 03, FNV3, 126, 201N, 1268E,  98,  951, XX,  34, NEQ,  150,  150,  123,  125,     ,     ,  17,
WP, 92, 2026061806, 03, FNV3, 126, 201N, 1268E,  98,  951, XX,  50, NEQ,   71,   68,   55,   61,     ,     ,  17,
WP, 92, 2026061806, 03, FNV3, 126, 201N, 1268E,  98,  951, XX,  64, NEQ,   36,   34,   28,   31,     ,     ,  17,
WP, 92, 2026061806, 03, FNV3, 132, 208N, 1267E,  95,  953, XX,  34, NEQ,  143,  144,  118,  117,     ,     ,  15,
WP, 92, 2026061806, 03, FNV3, 132, 208N, 1267E,  95,  953, XX,  50, NEQ,   61,   59,   46,   51,     ,     ,  15,
WP, 92, 2026061806, 03, FNV3, 132, 208N, 1267E,  95,  953, XX,  64, NEQ,   30,   29,   23,   26,     ,     ,  15,
WP, 92, 2026061806, 03, FNV3, 138, 214N, 1268E,  93,  956, XX,  34, NEQ,  145,  150,  123,  119,     ,     ,  17,
WP, 92, 2026061806, 03, FNV3, 138, 214N, 1268E,  93,  956, XX,  50, NEQ,   66,   64,   53,   55,     ,     ,  17,
WP, 92, 2026061806, 03, FNV3, 138, 214N, 1268E,  93,  956, XX,  64, NEQ,   34,   32,   27,   28,     ,     ,  17,
WP, 92, 2026061806, 03, FNV3, 144, 221N, 1269E,  92,  955, XX,  34, NEQ,  142,  153,  124,  116,     ,     ,  15,
WP, 92, 2026061806, 03, FNV3, 144, 221N, 1269E,  92,  955, XX,  50, NEQ,   66,   67,   54,   56,     ,     ,  15,
WP, 92, 2026061806, 03, FNV3, 144, 221N, 1269E,  92,  955, XX,  64, NEQ,   33,   32,   27,   28,     ,     ,  15,
WP, 92, 2026061806, 03, FNV3, 150, 228N, 1271E,  90,  957, XX,  34, NEQ,  145,  155,  128,  120,     ,     ,  14,
WP, 92, 2026061806, 03, FNV3, 150, 228N, 1271E,  90,  957, XX,  50, NEQ,   72,   73,   61,   62,     ,     ,  14,
WP, 92, 2026061806, 03, FNV3, 150, 228N, 1271E,  90,  957, XX,  64, NEQ,   38,   37,   31,   32,     ,     ,  14,
WP, 92, 2026061806, 03, FNV3, 156, 237N, 1273E,  86,  960, XX,  34, NEQ,  138,  149,  120,  111,     ,     ,  17,
WP, 92, 2026061806, 03, FNV3, 156, 237N, 1273E,  86,  960, XX,  50, NEQ,   63,   65,   51,   53,     ,     ,  17,
WP, 92, 2026061806, 03, FNV3, 156, 237N, 1273E,  86,  960, XX,  64, NEQ,   32,   32,   25,   26,     ,     ,  17,
WP, 92, 2026061806, 03, FNV3, 162, 247N, 1276E,  84,  961, XX,  34, NEQ,  151,  162,  132,  122,     ,     ,  19,
WP, 92, 2026061806, 03, FNV3, 162, 247N, 1276E,  84,  961, XX,  50, NEQ,   72,   72,   59,   59,     ,     ,  19,
WP, 92, 2026061806, 03, FNV3, 162, 247N, 1276E,  84,  961, XX,  64, NEQ,   32,   32,   26,   27,     ,     ,  19,
WP, 92, 2026061806, 03, FNV3, 168, 258N, 1279E,  82,  961, XX,  34, NEQ,  143,  156,  124,  114,     ,     ,  19,
WP, 92, 2026061806, 03, FNV3, 168, 258N, 1279E,  82,  961, XX,  50, NEQ,   67,   70,   56,   55,     ,     ,  19,
WP, 92, 2026061806, 03, FNV3, 168, 258N, 1279E,  82,  961, XX,  64, NEQ,   31,   31,   25,   26,     ,     ,  19,
WP, 92, 2026061806, 03, FNV3, 174, 269N, 1285E,  80,  962, XX,  34, NEQ,  145,  158,  124,  116,     ,     ,  20,
WP, 92, 2026061806, 03, FNV3, 174, 269N, 1285E,  80,  962, XX,  50, NEQ,   58,   60,   46,   46,     ,     ,  20,
