# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
WP, 09, 2026070400, 03, FNV3,   0, 125N, 1515E, 138,  922, XX,  34, NEQ,  130,  140,  115,  135,     ,     ,  15,
WP, 09, 2026070400, 03, FNV3,   6, 125N, 1510E, 138,  920, XX,  34, NEQ,  145,  124,  118,  137,     ,     ,   9,
WP, 09, 2026070400, 03, FNV3,   6, 125N, 1510E, 138,  920, XX,  50, NEQ,   52,   44,   37,   48,     ,     ,   9,
WP, 09, 2026070400, 03, FNV3,   6, 125N, 1510E, 138,  920, XX,  64, NEQ,   29,   25,   21,   26,     ,     ,   9,
WP, 09, 2026070400, 03, FNV3,  12, 126N, 1503E, 140,  919, XX,  34, NEQ,  156,  132,  124,  150,     ,     ,   9,
WP, 09, 2026070400, 03, FNV3,  12, 126N, 1503E, 140,  919, XX,  50, NEQ,   71,   60,   52,   65,     ,     ,   9,
WP, 09, 2026070400, 03, FNV3,  12, 126N, 1503E, 140,  919, XX,  64, NEQ,   41,   36,   30,   36,     ,     ,   9,
WP, 09, 2026070400, 03, FNV3,  18, 128N, 1496E, 139,  919, XX,  34, NEQ,  168,  142,  129,  157,     ,     ,  10,
WP, 09, 2026070400, 03, FNV3,  18, 128N, 1496E, 139,  919, XX,  50, NEQ,   84,   74,   64,   76,     ,     ,  10,
WP, 09, 2026070400, 03, FNV3,  18, 128N, 1496E, 139,  919, XX,  64, NEQ,   49,   44,   38,   43,     ,     ,  10,
WP, 09, 2026070400, 03, FNV3,  24, 130N, 1487E, 136,  922, XX,  34, NEQ,  170,  146,  134,  161,     ,     ,  10,
WP, 09, 2026070400, 03, FNV3,  24, 130N, 1487E, 136,  922, XX,  50, NEQ,   88,   77,   68,   80,     ,     ,  10,
WP, 09, 2026070400, 03, FNV3,  24, 130N, 1487E, 136,  922, XX,  64, NEQ,   49,   45,   39,   45,     ,     ,  10,
WP, 09, 2026070400, 03, FNV3,  30, 133N, 1479E, 132,  924, XX,  34, NEQ,  186,  162,  146,  170,     ,     ,  12,
WP, 09, 2026070400, 03, FNV3,  30, 133N, 1479E, 132,  924, XX,  50, NEQ,   90,   80,   68,   81,     ,     ,  12,
WP, 09, 2026070400, 03, FNV3,  30, 133N, 1479E, 132,  924, XX,  64, NEQ,   50,   45,   38,   44,     ,     ,  12,
WP, 09, 2026070400, 03, FNV3,  36, 136N, 1470E, 132,  924, XX,  34, NEQ,  188,  164,  152,  174,     ,     ,  10,
