# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
CP, 01, 2025080200, 03, FNV3,   0, 155N, 1788W,  29, 1008, XX,  34, NEQ,    0,    0,    0,    0,     ,     ,  50,
WP, 12, 2025080200, 03, FNV3,  18, 392N, 1483E,  41,  988, XX,  50, NEQ,    1,    1,    1,    1,     ,     ,  39,
WP, 12, 2025080200, 03, FNV3,  24, 399N, 1512E,  38,  990, XX,  34, NEQ,   33,   38,   30,   27,     ,     ,  43,
WP, 12, 2025080200, 03, FNV3,  24, 399N, 1512E,  38,  990, XX,  50, NEQ,    1,    1,    1,    0,     ,     ,  43,
WP, 12, 2025080200, 03, FNV3,  30, 406N, 1545E,  35,  991, XX,  34, NEQ,   20,   25,   21,   16,     ,     ,  44,
WP, 12, 2025080200, 03, FNV3,  36, 413N, 1575E,  32,  993, XX,  34, NEQ,    3,    7,    5,    2,     ,     ,  49,
WP, 12, 2025080200, 03, FNV3,  42, 419N, 1602E,  32,  994, XX,  34, NEQ,    2,    5,    2,    1,     ,     ,  51,
WP, 12, 2025080200, 03, FNV3,  48, 423N, 1626E,  32,  995, XX,  34, NEQ,    1,    4,    2,    0,     ,     ,  59,
WP, 12, 2025080200, 03, FNV3,  54, 427N, 1655E,  32,  995, XX,  34, NEQ,    5,    7,    6,    4,     ,     ,  59,
WP, 12, 2025080200, 03, FNV3,  60, 429N, 1683E,  32,  996, XX,  34, NEQ,    2,    4,    2,    2,     ,     ,  68,
WP, 12, 2025080200, 03, FNV3,  66, 430N, 1711E,  31,  997, XX,  34, NEQ,    1,    2,    1,    1,     ,     ,  68,
WP, 12, 2025080200, 03, FNV3,  72, 431N, 1741E,  30,  999, XX,  34, NEQ,    1,    1,    1,    1,     ,     ,  68,
WP, 13, 2025080200, 03, FNV3,   0, 273N, 1369E,  25,  998, XX,  34, NEQ,    0,    0,    0,    0,     ,     ,  80,
WP, 13, 2025080200, 03, FNV3,   6, 288N, 1382E,  27,  997, XX,  34, NEQ,    3,    3,    3,    2,     ,     ,  57,
WP, 13, 2025080200, 03, FNV3,  12, 302N, 1392E,  28,  996, XX,  34, NEQ,    1,    1,    1,    1,     ,     ,  53,
WP, 13, 2025080200, 03, FNV3,  18, 317N, 1401E,  30,  995, XX,  34, NEQ,    5,    6,    5,    4,     ,     ,  50,
WP, 13, 2025080200, 03, FNV3,  24, 332N, 1412E,  31,  995, XX,  34, NEQ,    7,    9,    6,    5,     ,     ,  48,
WP, 13, 2025080200, 03, FNV3,  30, 344N, 1424E,  32,  994, XX,  34, NEQ,   14,   16,   13,   10,     ,     ,  48,
WP, 13, 2025080200, 03, FNV3,  36, 357N, 1441E,  32,  995, XX,  34, NEQ,    5,    8,    6,    3,     ,     ,  43,
WP, 13, 2025080200, 03, FNV3,  42, 368N, 1460E,  34,  993, XX,  34, NEQ,   18,   21,   16,   13,     ,     ,  43,
WP, 13, 2025080200, 03, FNV3,  48, 377N, 1484E,  34,  994, XX,  34, NEQ,   20,   24,   18,   16,     ,     ,  42,
WP, 13, 2025080200, 03, FNV3,  54, 383N, 1508E,  35,  993, XX,  34, NEQ,   22,   26,   21,   18,     ,     ,  46,
WP, 13, 2025080200, 03, FNV3,  60, 384N, 1531E,  34,  994, XX,  34, NEQ,   22,   25,   20,   18,     ,     ,  48,
WP, 13, 2025080200, 03, FNV3,  66, 386N, 1552E,  33,  994, XX,  34, NEQ,   16,   19,   15,   13,     ,     ,  43,
WP, 13, 2025080200, 03, FNV3,  72, 387N, 1571E,  33,  995, XX,  34, NEQ,   12,   14,   12,   10,     ,     ,  44,
WP, 13, 2025080200, 03, FNV3,  78, 389N, 1586E,  33,  995, XX,  34, NEQ,   11,   13,   11,    8,     ,     ,  45,
WP, 13, 2025080200, 03, FNV3,  84, 392N, 1602E,  32,  996, XX,  34, NEQ,    5,    7,    5,    3,     ,     ,  45,
WP, 13, 2025080200, 03, FNV3,  90, 397N, 1618E,  32,  995, XX,  34, NEQ,    8,   11,    8,    6,     ,     ,  47,
WP, 13, 2025080200, 03, FNV3,  96, 403N, 1637E,  32,  995, XX,  34, NEQ,    9,   12,    8,    6,     ,     ,  47,
WP, 13, 2025080200, 03, FNV3, 102, 409N, 1658E,  32,  995, XX,  34, NEQ,    4,    7,    5,    3,     ,     ,  47,
WP, 13, 2025080200, 03, FNV3, 108, 414N, 1681E,  31,  995, XX,  34, NEQ,    3,    6,    4,    2,     ,     ,  51,
WP, 13, 2025080200, 03, FNV3, 114, 418N, 1707E,  31,  996, XX,  34, NEQ,    2,    4,    2,    1,     ,     ,  57,
WP, 13, 2025080200, 03, FNV3, 120, 422N, 1732E,  30,  998, XX,  34, NEQ,    1,    3,    1,    1,     ,     ,  55,
WP, 13, 2025080200, 03, FNV3, 126, 425N, 1752E,  30,  999, XX,  34, NEQ,    3,    4,    3,    2,     ,     ,  60,
WP, 13, 2025080200, 03, FNV3, 132, 427N, 1774E,  29, 1000, XX,  34, NEQ,    1,    2,    1,    1,     ,     ,  64,
WP, 13, 2025080200, 03, FNV3, 138, 427N, 1789E,  29, 1001, XX,  34, NEQ,    3,    3,    2,    2,     ,     ,  61,
