# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
IO, 07, 2025121806, 03, FNV3,   0, 101S,  918E,  25, 1004, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,  70,
IO, 09, 2025121806, 03, FNV3, 132, 133S, 1002E,  58,  987, XX,  50, NEQ,   16,   17,   15,   13,     ,     ,  17,
IO, 09, 2025121806, 03, FNV3, 132, 133S, 1002E,  58,  987, XX,  64, NEQ,    5,    5,    5,    4,     ,     ,  17,
IO, 09, 2025121806, 03, FNV3, 138, 134S,  999E,  54,  989, XX,  34, NEQ,   36,   43,   40,   33,     ,     ,  19,
IO, 09, 2025121806, 03, FNV3, 138, 134S,  999E,  54,  989, XX,  50, NEQ,   10,   12,   10,    9,     ,     ,  19,
IO, 09, 2025121806, 03, FNV3, 138, 134S,  999E,  54,  989, XX,  64, NEQ,    3,    4,    3,    2,     ,     ,  19,
IO, 09, 2025121806, 03, FNV3, 144, 135S,  994E,  53,  990, XX,  34, NEQ,   33,   41,   38,   29,     ,     ,  19,
IO, 09, 2025121806, 03, FNV3, 144, 135S,  994E,  53,  990, XX,  50, NEQ,   10,   11,   10,    9,     ,     ,  19,
IO, 09, 2025121806, 03, FNV3, 144, 135S,  994E,  53,  990, XX,  64, NEQ,    3,    4,    4,    3,     ,     ,  19,
IO, 09, 2025121806, 03, FNV3, 150, 137S,  990E,  54,  989, XX,  34, NEQ,   31,   38,   38,   28,     ,     ,  19,
IO, 09, 2025121806, 03, FNV3, 150, 137S,  990E,  54,  989, XX,  50, NEQ,   12,   14,   13,   10,     ,     ,  19,
IO, 09, 2025121806, 03, FNV3, 150, 137S,  990E,  54,  989, XX,  64, NEQ,    5,    6,    5,    5,     ,     ,  19,
IO, 09, 2025121806, 03, FNV3, 156, 137S,  985E,  54,  989, XX,  34, NEQ,   28,   34,   36,   27,     ,     ,  18,
IO, 09, 2025121806, 03, FNV3, 156, 137S,  985E,  54,  989, XX,  50, NEQ,   11,   13,   13,   10,     ,     ,  18,
IO, 09, 2025121806, 03, FNV3, 156, 137S,  985E,  54,  989, XX,  64, NEQ,    5,    5,    5,    4,     ,     ,  18,
IO, 09, 2025121806, 03, FNV3, 162, 138S,  978E,  52,  989, XX,  34, NEQ,   28,   36,   35,   26,     ,     ,  20,
IO, 09, 2025121806, 03, FNV3, 162, 138S,  978E,  52,  989, XX,  50, NEQ,    9,   11,   10,    8,     ,     ,  20,
IO, 09, 2025121806, 03, FNV3, 162, 138S,  978E,  52,  989, XX,  64, NEQ,    3,    4,    3,    3,     ,     ,  20,
IO, 09, 2025121806, 03, FNV3, 168, 139S,  970E,  54,  987, XX,  34, NEQ,   31,   41,   43,   29,     ,     ,  22,
IO, 09, 2025121806, 03, FNV3, 168, 139S,  970E,  54,  987, XX,  50, NEQ,   15,   17,   16,   13,     ,     ,  22,
IO, 09, 2025121806, 03, FNV3, 168, 139S,  970E,  54,  987, XX,  64, NEQ,    7,    7,    6,    6,     ,     ,  22,
IO, 09, 2025121806, 03, FNV3, 174, 139S,  963E,  55,  987, XX,  34, NEQ,   29,   40,   38,   27,     ,     ,  22,
IO, 09, 2025121806, 03, FNV3, 174, 139S,  963E,  55,  987, XX,  50, NEQ,   12,   14,   13,   11,     ,     ,  22,
IO, 09, 2025121806, 03, FNV3, 174, 139S,  963E,  55,  987, XX,  64, NEQ,    7,    7,    6,    6,     ,     ,  22,
IO, 09, 2025121806, 03, FNV3, 180, 139S,  955E,  57,  986, XX,  34, NEQ,   31,   41,   42,   31,     ,     ,  22,
IO, 09, 2025121806, 03, FNV3, 180, 139S,  955E,  57,  986, XX,  50, NEQ,   13,   15,   14,   12,     ,     ,  22,
IO, 09, 2025121806, 03, FNV3, 180, 139S,  955E,  57,  986, XX,  64, NEQ,    6,    6,    6,    5,     ,     ,  22,
IO, 09, 2025121806, 03, FNV3, 186, 140S,  946E,  56,  986, XX,  34, NEQ,   24,   34,   35,   24,     ,     ,  22,
IO, 09, 2025121806, 03, FNV3, 186, 140S,  946E,  56,  986, XX,  50, NEQ,   11,   13,   13,   10,     ,     ,  22,
IO, 09, 2025121806, 03, FNV3, 186, 140S,  946E,  56,  986, XX,  64, NEQ,    6,    7,    6,    6,     ,     ,  22,
IO, 09, 2025121806, 03, FNV3, 192, 140S,  938E,  56,  986, XX,  34, NEQ,   31,   41,   42,   30,     ,     ,  21,
IO, 09, 2025121806, 03, FNV3, 192, 140S,  938E,  56,  986, XX,  50, NEQ,   13,   15,   14,   12,     ,     ,  21,
IO, 09, 2025121806, 03, FNV3, 192, 140S,  938E,  56,  986, XX,  64, NEQ,    7,    7,    6,    6,     ,     ,  21,
IO, 09, 2025121806, 03, FNV3, 198, 140S,  930E,  56,  986, XX,  34, NEQ,   32,   39,   39,   29,     ,     ,  25,
IO, 09, 2025121806, 03, FNV3, 198, 140S,  930E,  56,  986, XX,  50, NEQ,   11,   13,   12,   10,     ,     ,  25,
IO, 09, 2025121806, 03, FNV3, 198, 140S,  930E,  56,  986, XX,  64, NEQ,    7,    7,    6,    6,     ,     ,  25,
IO, 09, 2025121806, 03, FNV3, 204, 140S,  919E,  57,  985, XX,  34, NEQ,   30,   38,   39,   29,     ,     ,  20,
IO, 09, 2025121806, 03, FNV3, 204, 140S,  919E,  57,  985, XX,  50, NEQ,   14,   16,   16,   13,     ,     ,  20,
IO, 09, 2025121806, 03, FNV3, 204, 140S,  919E,  57,  985, XX,  64, NEQ,    9,    9,    8,    8,     ,     ,  20,
IO, 09, 2025121806, 03, FNV3, 210, 141S,  908E,  57,  986, XX,  34, NEQ,   29,   37,   38,   29,     ,     ,  21,
IO, 09, 2025121806, 03, FNV3, 210, 141S,  908E,  57,  986, XX,  50, NEQ,   15,   16,   15,   13,     ,     ,  21,
IO, 09, 2025121806, 03, FNV3, 210, 141S,  908E,  57,  986, XX,  64, NEQ,    8,    8,    7,    7,     ,     ,  21,
IO, 09, 2025121806, 03, FNV3, 216, 142S,  897E,  57,  985, XX,  34, NEQ,   30,   38,   38,   28,     ,     ,  24,
IO, 09, 2025121806, 03, FNV3, 216, 142S,  897E,  57,  985, XX,  50, NEQ,   15,   17,   17,   14,     ,     ,  24,
IO, 09, 2025121806, 03, FNV3, 216, 142S,  897E,  57,  985, XX,  64, NEQ,    8,    9,    8,    8,     ,     ,  24,
IO, 09, 2025121806, 03, FNV3, 222, 143S,  884E,  58,  985, XX,  34, NEQ,   29,   38,   38,   27,     ,     ,  21,
IO, 09, 2025121806, 03, FNV3, 222, 143S,  884E,  58,  985, XX,  50, NEQ,   16,   18,   17,   14,     ,     ,  21,
IO, 09, 2025121806, 03, FNV3, 222, 143S,  884E,  58,  985, XX,  64, NEQ,    9,    9,    8,    8,     ,     ,  21,
IO, 09, 2025121806, 03, FNV3, 228, 142S,  871E,  59,  985, XX,  34, NEQ,   30,   38,   38,   28,     ,     ,  21,
IO, 09, 2025121806, 03, FNV3, 228, 142S,  871E,  59,  985, XX,  50, NEQ,   15,   17,   16,   13,     ,     ,  21,
IO, 09, 2025121806, 03, FNV3, 228, 142S,  871E,  59,  985, XX,  64, NEQ,    8,    8,    7,    7,     ,     ,  21,
IO, 09, 2025121806, 03, FNV3, 234, 142S,  861E,  62,  983, XX,  34, NEQ,   34,   45,   44,   31,     ,     ,  23,
IO, 09, 2025121806, 03, FNV3, 234, 142S,  861E,  62,  983, XX,  50, NEQ,   18,   21,   19,   16,     ,     ,  23,
IO, 09, 2025121806, 03, FNV3, 234, 142S,  861E,  62,  983, XX,  64, NEQ,   10,   11,    9,    9,     ,     ,  23,
IO, 09, 2025121806, 03, FNV3, 240, 144S,  850E,  62,  983, XX,  34, NEQ,   43,   53,   50,   38,     ,     ,  23,
IO, 09, 2025121806, 03, FNV3, 240, 144S,  850E,  62,  983, XX,  50, NEQ,   19,   22,   20,   17,     ,     ,  23,
IO, 09, 2025121806, 03, FNV3, 240, 144S,  850E,  62,  983, XX,  64, NEQ,   11,   12,    9,    9,     ,     ,  23,
IO, 09, 2025121806, 03, FNV3, 246, 145S,  840E,  62,  983, XX,  34, NEQ,   38,   49,   46,   35,     ,     ,  24,
IO, 09, 2025121806, 03, FNV3, 246, 145S,  840E,  62,  983, XX,  50, NEQ,   16,   19,   18,   14,     ,     ,  24,
IO, 09, 2025121806, 03, FNV3, 246, 145S,  840E,  62,  983, XX,  64, NEQ,   10,   11,    9,    9,     ,     ,  24,
IO, 09, 2025121806, 03, FNV3, 252, 146S,  828E,  60,  985, XX,  34, NEQ,   35,   44,   44,   33,     ,     ,  23,
IO, 09, 2025121806, 03, FNV3, 252, 146S,  828E,  60,  985, XX,  50, NEQ,   19,   22,   20,   17,     ,     ,  23,
IO, 09, 2025121806, 03, FNV3, 252, 146S,  828E,  60,  985, XX,  64, NEQ,   11,   11,   10,   10,     ,     ,  23,
IO, 09, 2025121806, 03, FNV3, 258, 147S,  819E,  62,  983, XX,  34, NEQ,   45,   55,   51,   39,     ,     ,  23,
IO, 09, 2025121806, 03, FNV3, 258, 147S,  819E,  62,  983, XX,  50, NEQ,   17,   20,   18,   15,     ,     ,  23,
IO, 09, 2025121806, 03, FNV3, 258, 147S,  819E,  62,  983, XX,  64, NEQ,    9,   11,    8,    8,     ,     ,  23,
IO, 09, 2025121806, 03, FNV3, 264, 149S,  809E,  61,  984, XX,  34, NEQ,   37,   47,   45,   34,     ,     ,  21,
IO, 09, 2025121806, 03, FNV3, 264, 149S,  809E,  61,  984, XX,  50, NEQ,   16,   20,   18,   15,     ,     ,  21,
IO, 09, 2025121806, 03, FNV3, 264, 149S,  809E,  61,  984, XX,  64, NEQ,   10,   11,    9,    9,     ,     ,  21,
IO, 09, 2025121806, 03, FNV3, 270, 151S,  799E,  61,  984, XX,  34, NEQ,   42,   52,   50,   38,     ,     ,  21,
IO, 09, 2025121806, 03, FNV3, 270, 151S,  799E,  61,  984, XX,  50, NEQ,   16,   19,   19,   15,     ,     ,  21,
IO, 09, 2025121806, 03, FNV3, 270, 151S,  799E,  61,  984, XX,  64, NEQ,   12,   12,   11,   10,     ,     ,  21,
IO, 09, 2025121806, 03, FNV3, 276, 153S,  791E,  60,  984, XX,  34, NEQ,   43,   52,   51,   40,     ,     ,  25,
IO, 09, 2025121806, 03, FNV3, 276, 153S,  791E,  60,  984, XX,  50, NEQ,   19,   21,   19,   16,     ,     ,  25,
IO, 09, 2025121806, 03, FNV3, 276, 153S,  791E,  60,  984, XX,  64, NEQ,    8,    9,    8,    8,     ,     ,  25,
IO, 09, 2025121806, 03, FNV3, 282, 155S,  782E,  60,  985, XX,  34, NEQ,   50,   59,   54,   44,     ,     ,  23,
IO, 09, 2025121806, 03, FNV3, 282, 155S,  782E,  60,  985, XX,  50, NEQ,   19,   21,   19,   16,     ,     ,  23,
IO, 09, 2025121806, 03, FNV3, 282, 155S,  782E,  60,  985, XX,  64, NEQ,    9,   10,    8,    8,     ,     ,  23,
IO, 09, 2025121806, 03, FNV3, 288, 156S,  771E,  62,  983, XX,  34, NEQ,   35,   46,   44,   33,     ,     ,  20,
IO, 09, 2025121806, 03, FNV3, 288, 156S,  771E,  62,  983, XX,  50, NEQ,   18,   21,   20,   16,     ,     ,  20,
IO, 09, 2025121806, 03, FNV3, 288, 156S,  771E,  62,  983, XX,  64, NEQ,    9,   11,    9,    8,     ,     ,  20,
IO, 09, 2025121806, 03, FNV3, 294, 156S,  762E,  61,  984, XX,  34, NEQ,   40,   56,   53,   36,     ,     ,  22,
IO, 09, 2025121806, 03, FNV3, 294, 156S,  762E,  61,  984, XX,  50, NEQ,   20,   24,   21,   18,     ,     ,  22,
IO, 09, 2025121806, 03, FNV3, 294, 156S,  762E,  61,  984, XX,  64, NEQ,   10,   11,    9,    9,     ,     ,  22,
IO, 09, 2025121806, 03, FNV3, 300, 157S,  751E,  63,  983, XX,  34, NEQ,   45,   55,   55,   42,     ,     ,  25,
IO, 09, 2025121806, 03, FNV3, 300, 157S,  751E,  63,  983, XX,  50, NEQ,   22,   24,   22,   19,     ,     ,  25,
IO, 09, 2025121806, 03, FNV3, 300, 157S,  751E,  63,  983, XX,  64, NEQ,   12,   14,   10,   10,     ,     ,  25,
IO, 09, 2025121806, 03, FNV3, 306, 160S,  742E,  62,  984, XX,  34, NEQ,   45,   59,   57,   41,     ,     ,  16,
IO, 09, 2025121806, 03, FNV3, 306, 160S,  742E,  62,  984, XX,  50, NEQ,   22,   25,   24,   19,     ,     ,  16,
IO, 09, 2025121806, 03, FNV3, 306, 160S,  742E,  62,  984, XX,  64, NEQ,   12,   12,   11,   11,     ,     ,  16,
IO, 09, 2025121806, 03, FNV3, 312, 162S,  734E,  64,  981, XX,  34, NEQ,   34,   49,   50,   33,     ,     ,  16,
IO, 09, 2025121806, 03, FNV3, 312, 162S,  734E,  64,  981, XX,  50, NEQ,   20,   24,   23,   18,     ,     ,  16,
IO, 09, 2025121806, 03, FNV3, 312, 162S,  734E,  64,  981, XX,  64, NEQ,   11,   13,   11,   11,     ,     ,  16,
