# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
IO, 14, 2026011300, 03, FNV3,   0, 172S,  781E, 109,  952, XX,  34, NEQ,   60,   70,   60,   60,     ,     ,   5,
IO, 14, 2026011300, 03, FNV3,   6, 173S,  781E,  95,  962, XX,  34, NEQ,   56,   64,   62,   51,     ,     ,  11,
IO, 14, 2026011300, 03, FNV3,   6, 173S,  781E,  95,  962, XX,  50, NEQ,   30,   30,   28,   27,     ,     ,  11,
IO, 14, 2026011300, 03, FNV3,   6, 173S,  781E,  95,  962, XX,  64, NEQ,   19,   18,   16,   16,     ,     ,  11,
IO, 14, 2026011300, 03, FNV3,  12, 174S,  780E,  92,  965, XX,  34, NEQ,   55,   62,   63,   51,     ,     ,  11,
IO, 14, 2026011300, 03, FNV3,  12, 174S,  780E,  92,  965, XX,  50, NEQ,   30,   31,   29,   27,     ,     ,  11,
IO, 14, 2026011300, 03, FNV3,  12, 174S,  780E,  92,  965, XX,  64, NEQ,   19,   19,   16,   17,     ,     ,  11,
IO, 14, 2026011300, 03, FNV3,  18, 174S,  779E,  97,  961, XX,  34, NEQ,   52,   63,   69,   53,     ,     ,   8,
IO, 14, 2026011300, 03, FNV3,  18, 174S,  779E,  97,  961, XX,  50, NEQ,   29,   31,   31,   27,     ,     ,   8,
IO, 14, 2026011300, 03, FNV3,  18, 174S,  779E,  97,  961, XX,  64, NEQ,   17,   18,   16,   16,     ,     ,   8,
IO, 14, 2026011300, 03, FNV3,  24, 174S,  776E, 100,  959, XX,  34, NEQ,   50,   69,   74,   50,     ,     ,   9,
IO, 14, 2026011300, 03, FNV3,  24, 174S,  776E, 100,  959, XX,  50, NEQ,   29,   34,   33,   28,     ,     ,   9,
IO, 14, 2026011300, 03, FNV3,  24, 174S,  776E, 100,  959, XX,  64, NEQ,   19,   20,   18,   17,     ,     ,   9,
IO, 14, 2026011300, 03, FNV3,  30, 174S,  772E,  98,  961, XX,  34, NEQ,   54,   75,   81,   55,     ,     ,   8,
IO, 14, 2026011300, 03, FNV3,  30, 174S,  772E,  98,  961, XX,  50, NEQ,   32,   38,   38,   30,     ,     ,   8,
IO, 14, 2026011300, 03, FNV3,  30, 174S,  772E,  98,  961, XX,  64, NEQ,   20,   22,   20,   19,     ,     ,   8,
IO, 14, 2026011300, 03, FNV3,  36, 174S,  768E,  94,  963, XX,  34, NEQ,   56,   78,   83,   57,     ,     ,  10,
IO, 14, 2026011300, 03, FNV3,  36, 174S,  768E,  94,  963, XX,  50, NEQ,   30,   38,   36,   29,     ,     ,  10,
IO, 14, 2026011300, 03, FNV3,  36, 174S,  768E,  94,  963, XX,  64, NEQ,   18,   20,   18,   16,     ,     ,  10,
IO, 14, 2026011300, 03, FNV3,  42, 173S,  762E,  91,  967, XX,  34, NEQ,   55,   75,   80,   56,     ,     ,   8,
IO, 14, 2026011300, 03, FNV3,  42, 173S,  762E,  91,  967, XX,  50, NEQ,   29,   35,   34,   27,     ,     ,   8,
IO, 14, 2026011300, 03, FNV3,  42, 173S,  762E,  91,  967, XX,  64, NEQ,   15,   18,   15,   14,     ,     ,   8,
IO, 14, 2026011300, 03, FNV3,  48, 173S,  756E,  93,  965, XX,  34, NEQ,   58,   80,   80,   54,     ,     ,  10,
IO, 14, 2026011300, 03, FNV3,  48, 173S,  756E,  93,  965, XX,  50, NEQ,   30,   37,   35,   27,     ,     ,  10,
IO, 14, 2026011300, 03, FNV3,  48, 173S,  756E,  93,  965, XX,  64, NEQ,   17,   18,   16,   15,     ,     ,  10,
IO, 14, 2026011300, 03, FNV3,  54, 173S,  749E,  89,  968, XX,  34, NEQ,   55,   75,   77,   53,     ,     ,   9,
IO, 14, 2026011300, 03, FNV3,  54, 173S,  749E,  89,  968, XX,  50, NEQ,   28,   34,   33,   26,     ,     ,   9,
IO, 14, 2026011300, 03, FNV3,  54, 173S,  749E,  89,  968, XX,  64, NEQ,   15,   17,   15,   13,     ,     ,   9,
IO, 14, 2026011300, 03, FNV3,  60, 173S,  744E,  89,  967, XX,  34, NEQ,   58,   76,   78,   57,     ,     ,  10,
IO, 14, 2026011300, 03, FNV3,  60, 173S,  744E,  89,  967, XX,  50, NEQ,   30,   37,   35,   28,     ,     ,  10,
IO, 14, 2026011300, 03, FNV3,  60, 173S,  744E,  89,  967, XX,  64, NEQ,   17,   19,   17,   16,     ,     ,  10,
IO, 14, 2026011300, 03, FNV3,  66, 171S,  738E,  84,  972, XX,  34, NEQ,   58,   75,   76,   57,     ,     ,   9,
IO, 14, 2026011300, 03, FNV3,  66, 171S,  738E,  84,  972, XX,  50, NEQ,   29,   34,   32,   26,     ,     ,   9,
IO, 14, 2026011300, 03, FNV3,  66, 171S,  738E,  84,  972, XX,  64, NEQ,   14,   16,   14,   13,     ,     ,   9,
IO, 14, 2026011300, 03, FNV3,  72, 171S,  731E,  81,  975, XX,  34, NEQ,   57,   79,   76,   52,     ,     ,  11,
IO, 14, 2026011300, 03, FNV3,  72, 171S,  731E,  81,  975, XX,  50, NEQ,   30,   35,   32,   25,     ,     ,  11,
IO, 14, 2026011300, 03, FNV3,  72, 171S,  731E,  81,  975, XX,  64, NEQ,   13,   15,   13,   11,     ,     ,  11,
IO, 14, 2026011300, 03, FNV3,  78, 171S,  723E,  77,  978, XX,  34, NEQ,   62,   81,   79,   57,     ,     ,  12,
IO, 14, 2026011300, 03, FNV3,  78, 171S,  723E,  77,  978, XX,  50, NEQ,   30,   36,   32,   26,     ,     ,  12,
IO, 14, 2026011300, 03, FNV3,  78, 171S,  723E,  77,  978, XX,  64, NEQ,   13,   15,   12,   11,     ,     ,  12,
IO, 14, 2026011300, 03, FNV3,  84, 172S,  716E,  68,  982, XX,  34, NEQ,   62,   80,   72,   53,     ,     ,  14,
IO, 14, 2026011300, 03, FNV3,  84, 172S,  716E,  68,  982, XX,  50, NEQ,   23,   27,   24,   20,     ,     ,  14,
IO, 14, 2026011300, 03, FNV3,  84, 172S,  716E,  68,  982, XX,  64, NEQ,    9,   10,    9,    8,     ,     ,  14,
IO, 14, 2026011300, 03, FNV3,  90, 174S,  707E,  59,  989, XX,  34, NEQ,   62,   75,   65,   52,     ,     ,  20,
IO, 14, 2026011300, 03, FNV3,  90, 174S,  707E,  59,  989, XX,  50, NEQ,   21,   24,   20,   17,     ,     ,  20,
IO, 14, 2026011300, 03, FNV3,  90, 174S,  707E,  59,  989, XX,  64, NEQ,    7,    8,    7,    6,     ,     ,  20,
IO, 14, 2026011300, 03, FNV3,  96, 177S,  700E,  54,  991, XX,  34, NEQ,   64,   75,   62,   52,     ,     ,  22,
IO, 14, 2026011300, 03, FNV3,  96, 177S,  700E,  54,  991, XX,  50, NEQ,   16,   18,   14,   13,     ,     ,  22,
IO, 14, 2026011300, 03, FNV3,  96, 177S,  700E,  54,  991, XX,  64, NEQ,    3,    3,    3,    2,     ,     ,  22,
IO, 14, 2026011300, 03, FNV3, 102, 181S,  693E,  48,  995, XX,  34, NEQ,   54,   62,   53,   45,     ,     ,  25,
IO, 14, 2026011300, 03, FNV3, 102, 181S,  693E,  48,  995, XX,  50, NEQ,   12,   13,   11,    9,     ,     ,  25,
IO, 14, 2026011300, 03, FNV3, 102, 181S,  693E,  48,  995, XX,  64, NEQ,    1,    2,    1,    1,     ,     ,  25,
IO, 14, 2026011300, 03, FNV3, 108, 185S,  687E,  46,  995, XX,  34, NEQ,   53,   63,   51,   44,     ,     ,  26,
IO, 14, 2026011300, 03, FNV3, 108, 185S,  687E,  46,  995, XX,  50, NEQ,   11,   12,   11,    9,     ,     ,  26,
IO, 14, 2026011300, 03, FNV3, 108, 185S,  687E,  46,  995, XX,  64, NEQ,    1,    2,    2,    1,     ,     ,  26,
IO, 14, 2026011300, 03, FNV3, 114, 190S,  681E,  44,  997, XX,  34, NEQ,   49,   56,   46,   41,     ,     ,  30,
IO, 14, 2026011300, 03, FNV3, 114, 190S,  681E,  44,  997, XX,  50, NEQ,   10,   11,    8,    8,     ,     ,  30,
IO, 14, 2026011300, 03, FNV3, 114, 190S,  681E,  44,  997, XX,  64, NEQ,    1,    2,    1,    1,     ,     ,  30,
IO, 14, 2026011300, 03, FNV3, 120, 194S,  675E,  43,  997, XX,  34, NEQ,   59,   64,   53,   47,     ,     ,  32,
IO, 14, 2026011300, 03, FNV3, 120, 194S,  675E,  43,  997, XX,  50, NEQ,   10,   11,    9,    8,     ,     ,  32,
IO, 14, 2026011300, 03, FNV3, 120, 194S,  675E,  43,  997, XX,  64, NEQ,    1,    1,    1,    1,     ,     ,  32,
IO, 14, 2026011300, 03, FNV3, 126, 199S,  669E,  40,  998, XX,  34, NEQ,   41,   48,   41,   35,     ,     ,  28,
IO, 14, 2026011300, 03, FNV3, 126, 199S,  669E,  40,  998, XX,  50, NEQ,    8,    8,    7,    6,     ,     ,  28,
IO, 14, 2026011300, 03, FNV3, 132, 204S,  662E,  42,  996, XX,  34, NEQ,   47,   54,   45,   38,     ,     ,  32,
IO, 14, 2026011300, 03, FNV3, 132, 204S,  662E,  42,  996, XX,  50, NEQ,    9,    9,    7,    6,     ,     ,  32,
IO, 14, 2026011300, 03, FNV3, 132, 204S,  662E,  42,  996, XX,  64, NEQ,    0,    1,    0,    0,     ,     ,  32,
IO, 14, 2026011300, 03, FNV3, 138, 207S,  652E,  39,  999, XX,  34, NEQ,   46,   51,   42,   38,     ,     ,  35,
IO, 14, 2026011300, 03, FNV3, 138, 207S,  652E,  39,  999, XX,  50, NEQ,    4,    5,    4,    3,     ,     ,  35,
IO, 14, 2026011300, 03, FNV3, 144, 213S,  642E,  39,  999, XX,  34, NEQ,   47,   53,   45,   38,     ,     ,  32,
IO, 14, 2026011300, 03, FNV3, 144, 213S,  642E,  39,  999, XX,  50, NEQ,    2,    4,    2,    2,     ,     ,  32,
IO, 14, 2026011300, 03, FNV3, 150, 217S,  630E,  37, 1000, XX,  34, NEQ,   43,   49,   41,   36,     ,     ,  36,
IO, 14, 2026011300, 03, FNV3, 150, 217S,  630E,  37, 1000, XX,  50, NEQ,    4,    4,    3,    3,     ,     ,  36,
IO, 14, 2026011300, 03, FNV3, 156, 223S,  618E,  40,  998, XX,  34, NEQ,   39,   47,   36,   32,     ,     ,  33,
IO, 14, 2026011300, 03, FNV3, 156, 223S,  618E,  40,  998, XX,  50, NEQ,    6,    6,    5,    4,     ,     ,  33,
IO, 14, 2026011300, 03, FNV3, 156, 223S,  618E,  40,  998, XX,  64, NEQ,    1,    1,    1,    1,     ,     ,  33,
IO, 14, 2026011300, 03, FNV3, 162, 230S,  607E,  37, 1000, XX,  34, NEQ,   36,   40,   32,   28,     ,     ,  34,
IO, 14, 2026011300, 03, FNV3, 162, 230S,  607E,  37, 1000, XX,  50, NEQ,    3,    3,    3,    2,     ,     ,  34,
IO, 14, 2026011300, 03, FNV3, 162, 230S,  607E,  37, 1000, XX,  64, NEQ,    1,    1,    1,    1,     ,     ,  34,
IO, 14, 2026011300, 03, FNV3, 168, 240S,  597E,  38, 1000, XX,  34, NEQ,   25,   31,   22,   18,     ,     ,  31,
IO, 14, 2026011300, 03, FNV3, 168, 240S,  597E,  38, 1000, XX,  50, NEQ,    4,    4,    3,    3,     ,     ,  31,
IO, 14, 2026011300, 03, FNV3, 174, 257S,  587E,  37, 1000, XX,  34, NEQ,   27,   32,   22,   19,     ,     ,  32,
IO, 14, 2026011300, 03, FNV3, 174, 257S,  587E,  37, 1000, XX,  50, NEQ,    6,    6,    5,    4,     ,     ,  32,
IO, 14, 2026011300, 03, FNV3, 180, 271S,  582E,  34, 1001, XX,  34, NEQ,   21,   25,   16,   16,     ,     ,  34,
IO, 14, 2026011300, 03, FNV3, 180, 271S,  582E,  34, 1001, XX,  50, NEQ,    2,    2,    1,    2,     ,     ,  34,
IO, 14, 2026011300, 03, FNV3, 186, 285S,  584E,  33, 1002, XX,  34, NEQ,   16,   14,   11,   14,     ,     ,  38,
IO, 14, 2026011300, 03, FNV3, 186, 285S,  584E,  33, 1002, XX,  50, NEQ,    2,    2,    1,    1,     ,     ,  38,
IO, 14, 2026011300, 03, FNV3, 192, 303S,  590E,  33, 1001, XX,  34, NEQ,   18,   14,    9,   10,     ,     ,  39,
IO, 14, 2026011300, 03, FNV3, 192, 303S,  590E,  33, 1001, XX,  50, NEQ,    1,    2,    1,    1,     ,     ,  39,
IO, 14, 2026011300, 03, FNV3, 198, 317S,  598E,  32, 1001, XX,  34, NEQ,   15,   12,   11,   10,     ,     ,  37,
IO, 14, 2026011300, 03, FNV3, 198, 317S,  598E,  32, 1001, XX,  50, NEQ,    1,    1,    1,    1,     ,     ,  37,
