# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
IO, 14, 2026011400, 03, FNV3,   0, 173S,  774E,  74,  978, XX,  34, NEQ,   55,  100,  125,   45,     ,     ,  10,
IO, 14, 2026011400, 03, FNV3,   6, 173S,  773E,  94,  964, XX,  34, NEQ,   51,   72,   79,   53,     ,     ,   9,
IO, 14, 2026011400, 03, FNV3,   6, 173S,  773E,  94,  964, XX,  50, NEQ,   29,   35,   35,   27,     ,     ,   9,
IO, 14, 2026011400, 03, FNV3,   6, 173S,  773E,  94,  964, XX,  64, NEQ,   18,   20,   18,   17,     ,     ,   9,
IO, 14, 2026011400, 03, FNV3,  12, 173S,  768E,  98,  961, XX,  34, NEQ,   52,   73,   78,   52,     ,     ,   8,
IO, 14, 2026011400, 03, FNV3,  12, 173S,  768E,  98,  961, XX,  50, NEQ,   29,   35,   35,   27,     ,     ,   8,
IO, 14, 2026011400, 03, FNV3,  12, 173S,  768E,  98,  961, XX,  64, NEQ,   17,   20,   18,   16,     ,     ,   8,
IO, 14, 2026011400, 03, FNV3,  18, 173S,  762E, 103,  958, XX,  34, NEQ,   52,   78,   81,   53,     ,     ,   7,
IO, 14, 2026011400, 03, FNV3,  18, 173S,  762E, 103,  958, XX,  50, NEQ,   30,   37,   36,   28,     ,     ,   7,
IO, 14, 2026011400, 03, FNV3,  18, 173S,  762E, 103,  958, XX,  64, NEQ,   18,   21,   18,   17,     ,     ,   7,
IO, 14, 2026011400, 03, FNV3,  24, 174S,  756E, 111,  951, XX,  34, NEQ,   54,   83,   86,   52,     ,     ,  10,
IO, 14, 2026011400, 03, FNV3,  24, 174S,  756E, 111,  951, XX,  50, NEQ,   31,   40,   40,   29,     ,     ,  10,
IO, 14, 2026011400, 03, FNV3,  24, 174S,  756E, 111,  951, XX,  64, NEQ,   22,   25,   22,   21,     ,     ,  10,
IO, 14, 2026011400, 03, FNV3,  30, 174S,  750E, 107,  955, XX,  34, NEQ,   55,   82,   88,   56,     ,     ,  10,
IO, 14, 2026011400, 03, FNV3,  30, 174S,  750E, 107,  955, XX,  50, NEQ,   32,   40,   41,   30,     ,     ,  10,
IO, 14, 2026011400, 03, FNV3,  30, 174S,  750E, 107,  955, XX,  64, NEQ,   22,   24,   22,   20,     ,     ,  10,
IO, 14, 2026011400, 03, FNV3,  36, 174S,  744E, 105,  956, XX,  34, NEQ,   67,   93,   96,   68,     ,     ,  14,
IO, 14, 2026011400, 03, FNV3,  36, 174S,  744E, 105,  956, XX,  50, NEQ,   38,   46,   45,   35,     ,     ,  14,
IO, 14, 2026011400, 03, FNV3,  36, 174S,  744E, 105,  956, XX,  64, NEQ,   23,   27,   24,   22,     ,     ,  14,
IO, 14, 2026011400, 03, FNV3,  42, 172S,  737E,  99,  961, XX,  34, NEQ,   60,   82,   87,   63,     ,     ,   9,
IO, 14, 2026011400, 03, FNV3,  42, 172S,  737E,  99,  961, XX,  50, NEQ,   32,   40,   40,   31,     ,     ,   9,
IO, 14, 2026011400, 03, FNV3,  42, 172S,  737E,  99,  961, XX,  64, NEQ,   21,   24,   21,   20,     ,     ,   9,
IO, 14, 2026011400, 03, FNV3,  48, 171S,  731E,  90,  968, XX,  34, NEQ,   56,   79,   78,   53,     ,     ,  11,
IO, 14, 2026011400, 03, FNV3,  48, 171S,  731E,  90,  968, XX,  50, NEQ,   30,   38,   36,   27,     ,     ,  11,
IO, 14, 2026011400, 03, FNV3,  48, 171S,  731E,  90,  968, XX,  64, NEQ,   17,   20,   17,   15,     ,     ,  11,
IO, 14, 2026011400, 03, FNV3,  54, 171S,  722E,  78,  977, XX,  34, NEQ,   64,   85,   83,   59,     ,     ,  11,
IO, 14, 2026011400, 03, FNV3,  54, 171S,  722E,  78,  977, XX,  50, NEQ,   31,   37,   34,   27,     ,     ,  11,
IO, 14, 2026011400, 03, FNV3,  54, 171S,  722E,  78,  977, XX,  64, NEQ,   13,   15,   14,   12,     ,     ,  11,
IO, 14, 2026011400, 03, FNV3,  60, 171S,  713E,  63,  985, XX,  34, NEQ,   65,   82,   75,   58,     ,     ,  14,
IO, 14, 2026011400, 03, FNV3,  60, 171S,  713E,  63,  985, XX,  50, NEQ,   21,   25,   23,   18,     ,     ,  14,
IO, 14, 2026011400, 03, FNV3,  60, 171S,  713E,  63,  985, XX,  64, NEQ,    6,    8,    7,    6,     ,     ,  14,
IO, 14, 2026011400, 03, FNV3,  66, 174S,  703E,  55,  992, XX,  34, NEQ,   70,   82,   72,   60,     ,     ,  19,
IO, 14, 2026011400, 03, FNV3,  66, 174S,  703E,  55,  992, XX,  50, NEQ,   16,   18,   16,   13,     ,     ,  19,
IO, 14, 2026011400, 03, FNV3,  66, 174S,  703E,  55,  992, XX,  64, NEQ,    4,    5,    4,    4,     ,     ,  19,
IO, 14, 2026011400, 03, FNV3,  72, 176S,  696E,  51,  994, XX,  34, NEQ,   63,   73,   60,   52,     ,     ,  25,
IO, 14, 2026011400, 03, FNV3,  72, 176S,  696E,  51,  994, XX,  50, NEQ,   15,   18,   14,   12,     ,     ,  25,
IO, 14, 2026011400, 03, FNV3,  72, 176S,  696E,  51,  994, XX,  64, NEQ,    3,    3,    3,    2,     ,     ,  25,
IO, 14, 2026011400, 03, FNV3,  78, 180S,  688E,  45,  996, XX,  34, NEQ,   57,   64,   53,   46,     ,     ,  26,
IO, 14, 2026011400, 03, FNV3,  78, 180S,  688E,  45,  996, XX,  50, NEQ,   10,   11,   10,    8,     ,     ,  26,
IO, 14, 2026011400, 03, FNV3,  78, 180S,  688E,  45,  996, XX,  64, NEQ,    1,    1,    1,    1,     ,     ,  26,
IO, 14, 2026011400, 03, FNV3,  84, 184S,  681E,  45,  996, XX,  34, NEQ,   53,   61,   51,   43,     ,     ,  28,
IO, 14, 2026011400, 03, FNV3,  84, 184S,  681E,  45,  996, XX,  50, NEQ,    7,    9,    7,    6,     ,     ,  28,
IO, 14, 2026011400, 03, FNV3,  84, 184S,  681E,  45,  996, XX,  64, NEQ,    1,    1,    1,    1,     ,     ,  28,
IO, 14, 2026011400, 03, FNV3,  90, 189S,  674E,  43,  998, XX,  34, NEQ,   64,   73,   58,   53,     ,     ,  30,
IO, 14, 2026011400, 03, FNV3,  90, 189S,  674E,  43,  998, XX,  50, NEQ,    7,    8,    7,    5,     ,     ,  30,
IO, 14, 2026011400, 03, FNV3,  90, 189S,  674E,  43,  998, XX,  64, NEQ,    1,    1,    1,    1,     ,     ,  30,
IO, 14, 2026011400, 03, FNV3,  96, 195S,  667E,  47,  995, XX,  34, NEQ,   68,   76,   63,   56,     ,     ,  28,
IO, 14, 2026011400, 03, FNV3,  96, 195S,  667E,  47,  995, XX,  50, NEQ,   15,   15,   13,   11,     ,     ,  28,
IO, 14, 2026011400, 03, FNV3,  96, 195S,  667E,  47,  995, XX,  64, NEQ,    1,    1,    1,    1,     ,     ,  28,
IO, 14, 2026011400, 03, FNV3, 102, 200S,  659E,  43,  997, XX,  34, NEQ,   54,   60,   51,   44,     ,     ,  30,
IO, 14, 2026011400, 03, FNV3, 102, 200S,  659E,  43,  997, XX,  50, NEQ,    7,    8,    6,    5,     ,     ,  30,
IO, 14, 2026011400, 03, FNV3, 102, 200S,  659E,  43,  997, XX,  64, NEQ,    1,    1,    1,    0,     ,     ,  30,
IO, 14, 2026011400, 03, FNV3, 108, 204S,  652E,  46,  995, XX,  34, NEQ,   53,   61,   53,   43,     ,     ,  26,
IO, 14, 2026011400, 03, FNV3, 108, 204S,  652E,  46,  995, XX,  50, NEQ,    9,   12,    8,    7,     ,     ,  26,
IO, 14, 2026011400, 03, FNV3, 108, 204S,  652E,  46,  995, XX,  64, NEQ,    1,    2,    1,    1,     ,     ,  26,
IO, 14, 2026011400, 03, FNV3, 114, 206S,  643E,  44,  997, XX,  34, NEQ,   55,   63,   53,   46,     ,     ,  27,
IO, 14, 2026011400, 03, FNV3, 114, 206S,  643E,  44,  997, XX,  50, NEQ,   14,   15,   12,   11,     ,     ,  27,
