# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
CP, 01, 2026082306, 03, GENC,   0, 318N, 1732W,  66,  985, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
CP, 01, 2026082306, 03, GENC,  96, 375N, 1773W,  43, 1000, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
CP, 01, 2026082306, 03, GENC, 102, 378N, 1778W,  41, 1002, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
CP, 01, 2026082306, 03, GENC, 108, 381N, 1783W,  38, 1003, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
CP, 01, 2026082306, 03, GENC, 114, 384N, 1789W,  36, 1005, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
CP, 01, 2026082306, 03, GENC, 120, 386N, 1794W,  33, 1006, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
CP, 01, 2026082306, 03, GENC, 126, 391N, 1799E,  29, 1008, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
CP, 01, 2026082306, 03, GENC, 132, 393N, 1792E,  25, 1010, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
CP, 01, 2026082306, 03, GENC, 138, 397N, 1782E,  23, 1011, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
CP, 01, 2026082306, 03, GENC, 144, 402N, 1772E,  20, 1012, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
CP, 01, 2026082306, 03, GENC, 150, 402N, 1753E,  24, 1009, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
CP, 01, 2026082306, 03, GENC, 156, 403N, 1737E,  25, 1008, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
CP, 02, 2026082306, 03, GENC,   0, 153N, 1528W,  40, 1002, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
CP, 02, 2026082306, 03, GENC,   6, 151N, 1542W,  37, 1004, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
CP, 02, 2026082306, 03, GENC,  12, 150N, 1556W,  35, 1005, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
CP, 02, 2026082306, 03, GENC,  18, 150N, 1569W,  35, 1005, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
CP, 02, 2026082306, 03, GENC,  24, 150N, 1583W,  34, 1006, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 17, 2026082306, 03, GENC,   0, 218N, 1410E,  95,  961, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 17, 2026082306, 03, GENC,   6, 224N, 1395E,  96,  961, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 17, 2026082306, 03, GENC,  12, 230N, 1379E,  96,  960, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 17, 2026082306, 03, GENC,  18, 236N, 1365E,  94,  962, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 17, 2026082306, 03, GENC,  24, 242N, 1350E,  92,  964, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 17, 2026082306, 03, GENC,  30, 247N, 1336E,  90,  965, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 17, 2026082306, 03, GENC,  36, 252N, 1323E,  89,  966, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 17, 2026082306, 03, GENC,  42, 257N, 1312E,  90,  965, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 17, 2026082306, 03, GENC,  48, 261N, 1301E,  91,  964, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 17, 2026082306, 03, GENC,  54, 266N, 1292E,  91,  965, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 17, 2026082306, 03, GENC,  60, 270N, 1283E,  91,  965, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 17, 2026082306, 03, GENC,  66, 273N, 1276E,  91,  964, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 17, 2026082306, 03, GENC,  72, 275N, 1269E,  92,  964, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 17, 2026082306, 03, GENC,  78, 275N, 1263E,  91,  965, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 17, 2026082306, 03, GENC,  84, 275N, 1257E,  90,  965, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 17, 2026082306, 03, GENC,  90, 273N, 1251E,  89,  967, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 17, 2026082306, 03, GENC,  96, 271N, 1245E,  87,  968, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 17, 2026082306, 03, GENC, 102, 269N, 1237E,  81,  972, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 17, 2026082306, 03, GENC, 108, 266N, 1229E,  76,  977, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 17, 2026082306, 03, GENC, 114, 263N, 1219E,  70,  981, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 17, 2026082306, 03, GENC, 120, 261N, 1209E,  64,  986, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 17, 2026082306, 03, GENC, 126, 257N, 1201E,  61,  988, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 17, 2026082306, 03, GENC, 132, 254N, 1190E,  56,  992, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 17, 2026082306, 03, GENC, 138, 251N, 1186E,  55,  992, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 17, 2026082306, 03, GENC, 144, 249N, 1177E,  52,  994, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 17, 2026082306, 03, GENC, 150, 244N, 1167E,  51,  995, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 17, 2026082306, 03, GENC, 156, 241N, 1157E,  50,  996, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 17, 2026082306, 03, GENC, 162, 238N, 1151E,  50,  996, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 17, 2026082306, 03, GENC, 168, 235N, 1145E,  50,  996, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 17, 2026082306, 03, GENC, 174, 228N, 1136E,  50,  996, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 17, 2026082306, 03, GENC, 180, 223N, 1127E,  49,  996, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 17, 2026082306, 03, GENC, 186, 218N, 1119E,  49,  996, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 17, 2026082306, 03, GENC, 192, 217N, 1113E,  49,  996, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 17, 2026082306, 03, GENC, 198, 213N, 1107E,  49,  997, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 17, 2026082306, 03, GENC, 204, 209N, 1098E,  48,  997, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 17, 2026082306, 03, GENC, 210, 211N, 1109E,  47,  998, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 17, 2026082306, 03, GENC, 216, 210N, 1104E,  46,  998, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 18, 2026082306, 03, GENC,   0, 210N, 1083E,  54,  994, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 18, 2026082306, 03, GENC,   6, 208N, 1081E,  53,  994, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 18, 2026082306, 03, GENC,  12, 206N, 1080E,  53,  994, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 18, 2026082306, 03, GENC,  18, 204N, 1080E,  53,  994, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 18, 2026082306, 03, GENC,  24, 202N, 1079E,  54,  993, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 18, 2026082306, 03, GENC,  30, 201N, 1080E,  53,  994, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 18, 2026082306, 03, GENC,  36, 200N, 1081E,  52,  995, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 18, 2026082306, 03, GENC,  42, 200N, 1085E,  52,  995, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 18, 2026082306, 03, GENC,  48, 201N, 1088E,  51,  995, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 18, 2026082306, 03, GENC,  54, 205N, 1089E,  51,  996, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 18, 2026082306, 03, GENC,  60, 209N, 1092E,  49,  996, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 18, 2026082306, 03, GENC,  66, 212N, 1091E,  49,  997, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 18, 2026082306, 03, GENC,  72, 215N, 1091E,  48,  997, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 18, 2026082306, 03, GENC,  78, 219N, 1087E,  47,  998, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 18, 2026082306, 03, GENC,  84, 224N, 1086E,  46,  999, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 19, 2026082306, 03, GENC,   0, 135N, 1357E,  42, 1001, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 19, 2026082306, 03, GENC,   6, 139N, 1363E,  44, 1000, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 19, 2026082306, 03, GENC,  12, 144N, 1369E,  45,  999, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 19, 2026082306, 03, GENC,  18, 154N, 1373E,  45,  999, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 19, 2026082306, 03, GENC,  24, 163N, 1378E,  44, 1000, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 19, 2026082306, 03, GENC,  30, 203N, 1355E,  63,  986, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
WP, 19, 2026082306, 03, GENC,  36, 243N, 1330E,  82,  971, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
