# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
EP, 11, 2025090300, 03, FNV3,   0, 138N, 1292W,  89,  970, XX,  34, NEQ,   60,   70,   60,   50,     ,     ,  10,
EP, 11, 2025090300, 03, FNV3,   0, 138N, 1292W,  89,  970, XX,  50, NEQ,   35,   35,   25,   30,     ,     ,  10,
EP, 11, 2025090300, 03, FNV3,   0, 138N, 1292W,  89,  970, XX,  64, NEQ,   15,   10,   10,     ,     ,     ,  10,
EP, 11, 2025090300, 03, FNV3,   6, 138N, 1297W,  77,  981, XX,  34, NEQ,   48,   41,   33,   44,     ,     ,  15,
EP, 11, 2025090300, 03, FNV3,   6, 138N, 1297W,  77,  981, XX,  50, NEQ,   22,   18,   15,   20,     ,     ,  15,
EP, 11, 2025090300, 03, FNV3,   6, 138N, 1297W,  77,  981, XX,  64, NEQ,   10,    9,    7,    9,     ,     ,  15,
EP, 11, 2025090300, 03, FNV3,  12, 139N, 1305W,  85,  975, XX,  34, NEQ,   50,   42,   33,   45,     ,     ,  15,
EP, 11, 2025090300, 03, FNV3,  12, 139N, 1305W,  85,  975, XX,  50, NEQ,   24,   20,   16,   21,     ,     ,  15,
EP, 11, 2025090300, 03, FNV3,  12, 139N, 1305W,  85,  975, XX,  64, NEQ,   12,   10,    9,   11,     ,     ,  15,
EP, 11, 2025090300, 03, FNV3,  18, 138N, 1313W,  87,  974, XX,  34, NEQ,   52,   42,   35,   48,     ,     ,  16,
EP, 11, 2025090300, 03, FNV3,  18, 138N, 1313W,  87,  974, XX,  50, NEQ,   26,   21,   18,   23,     ,     ,  16,
EP, 11, 2025090300, 03, FNV3,  18, 138N, 1313W,  87,  974, XX,  64, NEQ,   13,   11,    9,   12,     ,     ,  16,
EP, 11, 2025090300, 03, FNV3,  24, 138N, 1321W,  86,  974, XX,  34, NEQ,   59,   50,   42,   53,     ,     ,  17,
EP, 11, 2025090300, 03, FNV3,  24, 138N, 1321W,  86,  974, XX,  50, NEQ,   26,   22,   18,   23,     ,     ,  17,
EP, 11, 2025090300, 03, FNV3,  24, 138N, 1321W,  86,  974, XX,  64, NEQ,   14,   12,   10,   12,     ,     ,  17,
EP, 11, 2025090300, 03, FNV3,  30, 137N, 1331W,  83,  977, XX,  34, NEQ,   54,   44,   37,   50,     ,     ,  16,
EP, 11, 2025090300, 03, FNV3,  30, 137N, 1331W,  83,  977, XX,  50, NEQ,   26,   22,   18,   24,     ,     ,  16,
EP, 11, 2025090300, 03, FNV3,  30, 137N, 1331W,  83,  977, XX,  64, NEQ,   14,   12,   10,   12,     ,     ,  16,
EP, 11, 2025090300, 03, FNV3,  36, 138N, 1340W,  82,  978, XX,  34, NEQ,   54,   44,   35,   48,     ,     ,  17,
EP, 11, 2025090300, 03, FNV3,  36, 138N, 1340W,  82,  978, XX,  50, NEQ,   25,   21,   17,   23,     ,     ,  17,
EP, 11, 2025090300, 03, FNV3,  36, 138N, 1340W,  82,  978, XX,  64, NEQ,   13,   11,    9,   11,     ,     ,  17,
EP, 11, 2025090300, 03, FNV3,  42, 138N, 1349W,  83,  977, XX,  34, NEQ,   53,   43,   35,   48,     ,     ,  16,
EP, 11, 2025090300, 03, FNV3,  42, 138N, 1349W,  83,  977, XX,  50, NEQ,   25,   20,   17,   22,     ,     ,  16,
EP, 11, 2025090300, 03, FNV3,  42, 138N, 1349W,  83,  977, XX,  64, NEQ,   12,   10,    8,   11,     ,     ,  16,
EP, 11, 2025090300, 03, FNV3,  48, 139N, 1358W,  81,  978, XX,  34, NEQ,   57,   48,   38,   51,     ,     ,  18,
EP, 11, 2025090300, 03, FNV3,  48, 139N, 1358W,  81,  978, XX,  50, NEQ,   24,   20,   16,   21,     ,     ,  18,
EP, 11, 2025090300, 03, FNV3,  48, 139N, 1358W,  81,  978, XX,  64, NEQ,   12,   10,    8,   10,     ,     ,  18,
EP, 11, 2025090300, 03, FNV3,  54, 140N, 1368W,  76,  982, XX,  34, NEQ,   53,   43,   34,   47,     ,     ,  19,
EP, 11, 2025090300, 03, FNV3,  54, 140N, 1368W,  76,  982, XX,  50, NEQ,   24,   20,   16,   21,     ,     ,  19,
EP, 11, 2025090300, 03, FNV3,  54, 140N, 1368W,  76,  982, XX,  64, NEQ,   11,    9,    8,   10,     ,     ,  19,
EP, 11, 2025090300, 03, FNV3,  60, 141N, 1376W,  75,  982, XX,  34, NEQ,   55,   45,   34,   48,     ,     ,  17,
EP, 11, 2025090300, 03, FNV3,  60, 141N, 1376W,  75,  982, XX,  50, NEQ,   25,   21,   17,   22,     ,     ,  17,
EP, 11, 2025090300, 03, FNV3,  60, 141N, 1376W,  75,  982, XX,  64, NEQ,   12,   10,    9,   11,     ,     ,  17,
EP, 11, 2025090300, 03, FNV3,  66, 143N, 1386W,  75,  983, XX,  34, NEQ,   54,   44,   34,   48,     ,     ,  21,
EP, 11, 2025090300, 03, FNV3,  66, 143N, 1386W,  75,  983, XX,  50, NEQ,   25,   20,   16,   22,     ,     ,  21,
EP, 11, 2025090300, 03, FNV3,  66, 143N, 1386W,  75,  983, XX,  64, NEQ,   12,   10,    8,   10,     ,     ,  21,
EP, 11, 2025090300, 03, FNV3,  72, 146N, 1395W,  76,  982, XX,  34, NEQ,   58,   49,   37,   50,     ,     ,  20,
EP, 11, 2025090300, 03, FNV3,  72, 146N, 1395W,  76,  982, XX,  50, NEQ,   24,   20,   16,   21,     ,     ,  20,
EP, 11, 2025090300, 03, FNV3,  72, 146N, 1395W,  76,  982, XX,  64, NEQ,   12,   10,    8,   10,     ,     ,  20,
EP, 11, 2025090300, 03, FNV3,  78, 148N, 1404W,  79,  979, XX,  34, NEQ,   56,   46,   35,   49,     ,     ,  18,
EP, 11, 2025090300, 03, FNV3,  78, 148N, 1404W,  79,  979, XX,  50, NEQ,   26,   21,   17,   22,     ,     ,  18,
EP, 11, 2025090300, 03, FNV3,  78, 148N, 1404W,  79,  979, XX,  64, NEQ,   12,   10,    9,   11,     ,     ,  18,
EP, 11, 2025090300, 03, FNV3,  84, 152N, 1412W,  79,  979, XX,  34, NEQ,   55,   46,   34,   48,     ,     ,  18,
EP, 11, 2025090300, 03, FNV3,  84, 152N, 1412W,  79,  979, XX,  50, NEQ,   26,   21,   17,   22,     ,     ,  18,
EP, 11, 2025090300, 03, FNV3,  84, 152N, 1412W,  79,  979, XX,  64, NEQ,   13,   11,    9,   11,     ,     ,  18,
EP, 11, 2025090300, 03, FNV3,  90, 156N, 1421W,  82,  978, XX,  34, NEQ,   55,   45,   34,   49,     ,     ,  18,
EP, 11, 2025090300, 03, FNV3,  90, 156N, 1421W,  82,  978, XX,  50, NEQ,   26,   21,   17,   22,     ,     ,  18,
EP, 11, 2025090300, 03, FNV3,  90, 156N, 1421W,  82,  978, XX,  64, NEQ,   13,   11,    9,   11,     ,     ,  18,
EP, 11, 2025090300, 03, FNV3,  96, 160N, 1430W,  85,  975, XX,  34, NEQ,   59,   48,   36,   51,     ,     ,  17,
EP, 11, 2025090300, 03, FNV3,  96, 160N, 1430W,  85,  975, XX,  50, NEQ,   26,   21,   17,   23,     ,     ,  17,
EP, 11, 2025090300, 03, FNV3,  96, 160N, 1430W,  85,  975, XX,  64, NEQ,   13,   11,    9,   12,     ,     ,  17,
EP, 11, 2025090300, 03, FNV3, 102, 164N, 1439W,  85,  975, XX,  34, NEQ,   61,   49,   37,   54,     ,     ,  16,
EP, 11, 2025090300, 03, FNV3, 102, 164N, 1439W,  85,  975, XX,  50, NEQ,   28,   23,   18,   25,     ,     ,  16,
EP, 11, 2025090300, 03, FNV3, 102, 164N, 1439W,  85,  975, XX,  64, NEQ,   14,   12,   10,   13,     ,     ,  16,
EP, 11, 2025090300, 03, FNV3, 108, 169N, 1448W,  84,  976, XX,  34, NEQ,   60,   48,   36,   52,     ,     ,  17,
EP, 11, 2025090300, 03, FNV3, 108, 169N, 1448W,  84,  976, XX,  50, NEQ,   29,   23,   19,   25,     ,     ,  17,
EP, 11, 2025090300, 03, FNV3, 108, 169N, 1448W,  84,  976, XX,  64, NEQ,   15,   12,   10,   13,     ,     ,  17,
EP, 11, 2025090300, 03, FNV3, 114, 174N, 1458W,  81,  978, XX,  34, NEQ,   63,   50,   37,   55,     ,     ,  17,
EP, 11, 2025090300, 03, FNV3, 114, 174N, 1458W,  81,  978, XX,  50, NEQ,   30,   24,   19,   26,     ,     ,  17,
EP, 11, 2025090300, 03, FNV3, 114, 174N, 1458W,  81,  978, XX,  64, NEQ,   15,   12,   10,   13,     ,     ,  17,
EP, 11, 2025090300, 03, FNV3, 120, 178N, 1467W,  77,  981, XX,  34, NEQ,   59,   46,   33,   50,     ,     ,  19,
EP, 11, 2025090300, 03, FNV3, 120, 178N, 1467W,  77,  981, XX,  50, NEQ,   27,   22,   17,   23,     ,     ,  19,
