# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
IO, 99, 2026040118, 03, GENC,   0, 112S,  738E,  32, 1007, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 99, 2026040118, 03, GENC,   6, 116S,  735E,  35, 1005, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 99, 2026040118, 03, GENC,  12, 119S,  732E,  38, 1004, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 99, 2026040118, 03, GENC,  18, 125S,  730E,  39, 1003, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 99, 2026040118, 03, GENC,  24, 131S,  728E,  41, 1002, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 99, 2026040118, 03, GENC,  30, 141S,  724E,  43, 1000, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 99, 2026040118, 03, GENC,  36, 151S,  719E,  46,  999, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 99, 2026040118, 03, GENC,  42, 163S,  713E,  48,  997, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 99, 2026040118, 03, GENC,  48, 175S,  706E,  51,  995, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 99, 2026040118, 03, GENC,  54, 189S,  703E,  55,  993, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 99, 2026040118, 03, GENC,  60, 202S,  699E,  59,  990, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 99, 2026040118, 03, GENC,  66, 219S,  699E,  58,  991, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 99, 2026040118, 03, GENC,  72, 236S,  699E,  57,  991, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 99, 2026040118, 03, GENC,  78, 255S,  703E,  55,  992, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 99, 2026040118, 03, GENC,  84, 273S,  707E,  54,  993, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 99, 2026040118, 03, GENC,  90, 290S,  712E,  48,  997, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 99, 2026040118, 03, GENC,  96, 306S,  718E,  41, 1001, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 99, 2026040118, 03, GENC, 102, 319S,  719E,  37, 1004, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 99, 2026040118, 03, GENC, 108, 333S,  720E,  30, 1008, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
