# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
EP, 11, 2025090112, 03, FNV3,   0, 140N, 1259W,  45, 1000, XX,  34, NEQ,   40,   20,   10,   40,     ,     ,  20,
EP, 11, 2025090112, 03, FNV3,   6, 138N, 1266W,  63,  990, XX,  34, NEQ,   39,   31,   23,   34,     ,     ,  19,
EP, 11, 2025090112, 03, FNV3,   6, 138N, 1266W,  63,  990, XX,  50, NEQ,   16,   12,    9,   13,     ,     ,  19,
EP, 11, 2025090112, 03, FNV3,   6, 138N, 1266W,  63,  990, XX,  64, NEQ,    4,    3,    3,    4,     ,     ,  19,
EP, 11, 2025090112, 03, FNV3,  12, 138N, 1272W,  71,  985, XX,  34, NEQ,   45,   38,   30,   39,     ,     ,  16,
EP, 11, 2025090112, 03, FNV3,  12, 138N, 1272W,  71,  985, XX,  50, NEQ,   16,   13,    9,   13,     ,     ,  16,
EP, 11, 2025090112, 03, FNV3,  12, 138N, 1272W,  71,  985, XX,  64, NEQ,    6,    5,    4,    5,     ,     ,  16,
EP, 11, 2025090112, 03, FNV3,  18, 138N, 1278W,  75,  983, XX,  34, NEQ,   43,   36,   28,   39,     ,     ,  15,
EP, 11, 2025090112, 03, FNV3,  18, 138N, 1278W,  75,  983, XX,  50, NEQ,   19,   16,   13,   17,     ,     ,  15,
EP, 11, 2025090112, 03, FNV3,  18, 138N, 1278W,  75,  983, XX,  64, NEQ,    8,    7,    6,    7,     ,     ,  15,
EP, 11, 2025090112, 03, FNV3,  24, 138N, 1283W,  78,  980, XX,  34, NEQ,   43,   37,   28,   37,     ,     ,  16,
EP, 11, 2025090112, 03, FNV3,  24, 138N, 1283W,  78,  980, XX,  50, NEQ,   20,   17,   13,   17,     ,     ,  16,
EP, 11, 2025090112, 03, FNV3,  24, 138N, 1283W,  78,  980, XX,  64, NEQ,    9,    8,    6,    8,     ,     ,  16,
EP, 11, 2025090112, 03, FNV3,  30, 138N, 1288W,  78,  980, XX,  34, NEQ,   44,   37,   30,   39,     ,     ,  15,
EP, 11, 2025090112, 03, FNV3,  30, 138N, 1288W,  78,  980, XX,  50, NEQ,   20,   17,   14,   18,     ,     ,  15,
EP, 11, 2025090112, 03, FNV3,  30, 138N, 1288W,  78,  980, XX,  64, NEQ,   10,    8,    7,    9,     ,     ,  15,
EP, 11, 2025090112, 03, FNV3,  36, 139N, 1294W,  78,  980, XX,  34, NEQ,   50,   43,   35,   44,     ,     ,  16,
EP, 11, 2025090112, 03, FNV3,  36, 139N, 1294W,  78,  980, XX,  50, NEQ,   21,   18,   14,   18,     ,     ,  16,
EP, 11, 2025090112, 03, FNV3,  36, 139N, 1294W,  78,  980, XX,  64, NEQ,   10,    8,    7,    9,     ,     ,  16,
EP, 11, 2025090112, 03, FNV3,  42, 140N, 1300W,  76,  982, XX,  34, NEQ,   50,   43,   35,   45,     ,     ,  17,
EP, 11, 2025090112, 03, FNV3,  42, 140N, 1300W,  76,  982, XX,  50, NEQ,   24,   20,   17,   21,     ,     ,  17,
EP, 11, 2025090112, 03, FNV3,  42, 140N, 1300W,  76,  982, XX,  64, NEQ,   12,   10,    8,   10,     ,     ,  17,
EP, 11, 2025090112, 03, FNV3,  48, 140N, 1306W,  75,  982, XX,  34, NEQ,   50,   42,   34,   44,     ,     ,  18,
EP, 11, 2025090112, 03, FNV3,  48, 140N, 1306W,  75,  982, XX,  50, NEQ,   24,   20,   16,   21,     ,     ,  18,
EP, 11, 2025090112, 03, FNV3,  48, 140N, 1306W,  75,  982, XX,  64, NEQ,   11,   10,    8,   10,     ,     ,  18,
EP, 11, 2025090112, 03, FNV3,  54, 139N, 1313W,  74,  983, XX,  34, NEQ,   49,   41,   34,   45,     ,     ,  17,
EP, 11, 2025090112, 03, FNV3,  54, 139N, 1313W,  74,  983, XX,  50, NEQ,   22,   19,   15,   20,     ,     ,  17,
EP, 11, 2025090112, 03, FNV3,  54, 139N, 1313W,  74,  983, XX,  64, NEQ,   10,    9,    7,    9,     ,     ,  17,
EP, 11, 2025090112, 03, FNV3,  60, 140N, 1320W,  74,  984, XX,  34, NEQ,   52,   44,   36,   46,     ,     ,  19,
EP, 11, 2025090112, 03, FNV3,  60, 140N, 1320W,  74,  984, XX,  50, NEQ,   21,   17,   14,   18,     ,     ,  19,
EP, 11, 2025090112, 03, FNV3,  60, 140N, 1320W,  74,  984, XX,  64, NEQ,   10,    8,    7,    9,     ,     ,  19,
EP, 11, 2025090112, 03, FNV3,  66, 140N, 1327W,  71,  986, XX,  34, NEQ,   50,   41,   34,   45,     ,     ,  20,
EP, 11, 2025090112, 03, FNV3,  66, 140N, 1327W,  71,  986, XX,  50, NEQ,   23,   19,   15,   20,     ,     ,  20,
