# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
IO, 25, 2026030412, 03, GENC,   0, 115S, 1100E,  44,  999, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 25, 2026030412, 03, GENC,   6, 133S, 1134E,  47,  998, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 25, 2026030412, 03, GENC,  12, 151S, 1168E,  50,  996, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 25, 2026030412, 03, GENC,  18, 160S, 1163E,  51,  995, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 25, 2026030412, 03, GENC,  24, 169S, 1157E,  53,  994, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 25, 2026030412, 03, GENC,  30, 165S, 1147E,  54,  993, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 25, 2026030412, 03, GENC,  36, 160S, 1136E,  55,  992, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 25, 2026030412, 03, GENC,  42, 160S, 1130E,  55,  993, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 25, 2026030412, 03, GENC,  48, 160S, 1124E,  54,  993, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 25, 2026030412, 03, GENC,  54, 162S, 1115E,  55,  993, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 25, 2026030412, 03, GENC,  60, 163S, 1106E,  55,  993, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 25, 2026030412, 03, GENC,  66, 167S, 1096E,  54,  993, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 25, 2026030412, 03, GENC,  72, 170S, 1087E,  53,  994, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 25, 2026030412, 03, GENC,  78, 173S, 1074E,  52,  995, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 25, 2026030412, 03, GENC,  84, 176S, 1061E,  51,  995, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 25, 2026030412, 03, GENC,  90, 180S, 1052E,  50,  996, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 25, 2026030412, 03, GENC,  96, 184S, 1043E,  48,  997, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 25, 2026030412, 03, GENC, 102, 187S, 1033E,  47,  998, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 25, 2026030412, 03, GENC, 108, 191S, 1022E,  45,  999, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 25, 2026030412, 03, GENC, 114, 192S, 1016E,  44, 1000, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 25, 2026030412, 03, GENC, 120, 193S, 1009E,  43, 1000, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 25, 2026030412, 03, GENC, 126, 194S,  999E,  41, 1001, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 25, 2026030412, 03, GENC, 132, 194S,  990E,  39, 1003, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 25, 2026030412, 03, GENC, 138, 194S,  980E,  39, 1003, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 25, 2026030412, 03, GENC, 144, 194S,  970E,  38, 1004, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 25, 2026030412, 03, GENC, 150, 193S,  956E,  37, 1004, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 25, 2026030412, 03, GENC, 156, 194S,  944E,  36, 1004, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 25, 2026030412, 03, GENC, 162, 193S,  932E,  37, 1004, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 25, 2026030412, 03, GENC, 168, 194S,  921E,  37, 1004, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 25, 2026030412, 03, GENC, 174, 194S,  907E,  36, 1004, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
IO, 25, 2026030412, 03, GENC, 180, 196S,  895E,  36, 1005, XX,  34, NEQ,     ,     ,     ,     ,     ,     ,    ,
