# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
EP, 06, 2026072712, 03, FNV3,   0, 205N, 1455W,  70,  986, XX,  34, NEQ,  120,   90,   40,  100,     ,     ,  15,
EP, 06, 2026072712, 03, FNV3,   0, 205N, 1455W,  70,  986, XX,  50, NEQ,   50,   25,     ,   40,     ,     ,  15,
EP, 06, 2026072712, 03, FNV3,   0, 205N, 1455W,  70,  986, XX,  64, NEQ,   30,     ,     ,   20,     ,     ,  15,
EP, 06, 2026072712, 03, FNV3,   6, 209N, 1472W,  63,  991, XX,  34, NEQ,  119,   95,   66,   98,     ,     ,  30,
EP, 06, 2026072712, 03, FNV3,   6, 209N, 1472W,  63,  991, XX,  50, NEQ,   34,   16,   11,   19,     ,     ,  30,
EP, 06, 2026072712, 03, FNV3,   6, 209N, 1472W,  63,  991, XX,  64, NEQ,    7,    2,    2,    3,     ,     ,  30,
EP, 06, 2026072712, 03, FNV3,  12, 213N, 1485W,  57,  995, XX,  34, NEQ,  113,   89,   62,   93,     ,     ,  32,
EP, 06, 2026072712, 03, FNV3,  12, 213N, 1485W,  57,  995, XX,  50, NEQ,   32,   15,   10,   16,     ,     ,  32,
EP, 06, 2026072712, 03, FNV3,  12, 213N, 1485W,  57,  995, XX,  64, NEQ,    3,    1,    0,    1,     ,     ,  32,
EP, 06, 2026072712, 03, FNV3,  18, 216N, 1497W,  52,  997, XX,  34, NEQ,  111,   90,   61,   89,     ,     ,  36,
EP, 06, 2026072712, 03, FNV3,  18, 216N, 1497W,  52,  997, XX,  50, NEQ,   20,    8,    5,    7,     ,     ,  36,
EP, 06, 2026072712, 03, FNV3,  24, 219N, 1511W,  44, 1002, XX,  34, NEQ,   96,   71,   49,   71,     ,     ,  47,
EP, 06, 2026072712, 03, FNV3,  24, 219N, 1511W,  44, 1002, XX,  50, NEQ,    7,    3,    2,    3,     ,     ,  47,
EP, 06, 2026072712, 03, FNV3,  30, 221N, 1523W,  41, 1003, XX,  34, NEQ,   84,   59,   41,   59,     ,     ,  55,
EP, 06, 2026072712, 03, FNV3,  30, 221N, 1523W,  41, 1003, XX,  50, NEQ,    2,    0,    0,    0,     ,     ,  55,
EP, 06, 2026072712, 03, FNV3,  36, 224N, 1533W,  39, 1004, XX,  34, NEQ,   72,   49,   36,   50,     ,     ,  52,
EP, 06, 2026072712, 03, FNV3,  42, 225N, 1544W,  36, 1005, XX,  34, NEQ,   44,   19,   14,   20,     ,     ,  51,
EP, 06, 2026072712, 03, FNV3,  48, 226N, 1556W,  33, 1007, XX,  34, NEQ,   16,    6,    5,    9,     ,     ,  54,
EP, 06, 2026072712, 03, FNV3,  54, 229N, 1568W,  32, 1007, XX,  34, NEQ,   23,    9,    6,    8,     ,     ,  57,
EP, 06, 2026072712, 03, FNV3,  60, 231N, 1581W,  30, 1008, XX,  34, NEQ,    9,    2,    1,    3,     ,     ,  53,
EP, 06, 2026072712, 03, FNV3,  66, 234N, 1593W,  29, 1008, XX,  34, NEQ,    8,    1,    1,    2,     ,     ,  48,
EP, 07, 2026072712, 03, FNV3,   0, 157N, 1127W, 134,  929, XX,  34, NEQ,  130,  130,   90,  130,     ,     ,  15,
EP, 07, 2026072712, 03, FNV3,   0, 157N, 1127W, 134,  929, XX,  50, NEQ,   70,   60,   50,   70,     ,     ,  15,
EP, 07, 2026072712, 03, FNV3,   0, 157N, 1127W, 134,  929, XX,  64, NEQ,   40,   40,   30,   40,     ,     ,  15,
EP, 07, 2026072712, 03, FNV3,   6, 164N, 1135W, 109,  956, XX,  34, NEQ,  129,  110,   76,  106,     ,     ,  15,
EP, 07, 2026072712, 03, FNV3,   6, 164N, 1135W, 109,  956, XX,  50, NEQ,   50,   39,   26,   40,     ,     ,  15,
EP, 07, 2026072712, 03, FNV3,   6, 164N, 1135W, 109,  956, XX,  64, NEQ,   24,   18,   14,   20,     ,     ,  15,
EP, 07, 2026072712, 03, FNV3,  12, 170N, 1142W, 105,  957, XX,  34, NEQ,  139,  117,   81,  114,     ,     ,  15,
EP, 07, 2026072712, 03, FNV3,  12, 170N, 1142W, 105,  957, XX,  50, NEQ,   57,   44,   30,   45,     ,     ,  15,
EP, 07, 2026072712, 03, FNV3,  12, 170N, 1142W, 105,  957, XX,  64, NEQ,   26,   20,   16,   21,     ,     ,  15,
EP, 07, 2026072712, 03, FNV3,  18, 174N, 1149W, 104,  959, XX,  34, NEQ,  139,  117,   84,  115,     ,     ,  16,
EP, 07, 2026072712, 03, FNV3,  18, 174N, 1149W, 104,  959, XX,  50, NEQ,   57,   46,   34,   48,     ,     ,  16,
EP, 07, 2026072712, 03, FNV3,  18, 174N, 1149W, 104,  959, XX,  64, NEQ,   28,   23,   18,   23,     ,     ,  16,
EP, 07, 2026072712, 03, FNV3,  24, 178N, 1157W,  99,  962, XX,  34, NEQ,  134,  114,   84,  114,     ,     ,  19,
