# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
WP, 06, 2026053112, 03, FNV3,   0, 228N, 1277E,  74,  973, XX,  34, NEQ,  200,  180,  150,  150,     ,     ,  40,
WP, 06, 2026053112, 03, FNV3,   6, 234N, 1274E,  65,  975, XX,  34, NEQ,  193,  180,  145,  163,     ,     ,  35,
WP, 06, 2026053112, 03, FNV3,   6, 234N, 1274E,  65,  975, XX,  50, NEQ,  103,   97,   77,   87,     ,     ,  35,
WP, 06, 2026053112, 03, FNV3,   6, 234N, 1274E,  65,  975, XX,  64, NEQ,   31,   24,   20,   22,     ,     ,  35,
WP, 06, 2026053112, 03, FNV3,  12, 245N, 1273E,  62,  978, XX,  34, NEQ,  194,  187,  147,  161,     ,     ,  38,
WP, 06, 2026053112, 03, FNV3,  12, 245N, 1273E,  62,  978, XX,  50, NEQ,   95,   90,   71,   79,     ,     ,  38,
WP, 06, 2026053112, 03, FNV3,  12, 245N, 1273E,  62,  978, XX,  64, NEQ,   13,   11,    9,   10,     ,     ,  38,
WP, 06, 2026053112, 03, FNV3,  18, 255N, 1275E,  63,  977, XX,  34, NEQ,  178,  177,  136,  144,     ,     ,  34,
WP, 06, 2026053112, 03, FNV3,  18, 255N, 1275E,  63,  977, XX,  50, NEQ,   83,   78,   61,   66,     ,     ,  34,
WP, 06, 2026053112, 03, FNV3,  18, 255N, 1275E,  63,  977, XX,  64, NEQ,   16,   11,    8,    8,     ,     ,  34,
WP, 06, 2026053112, 03, FNV3,  24, 266N, 1278E,  60,  980, XX,  34, NEQ,  180,  178,  138,  143,     ,     ,  37,
WP, 06, 2026053112, 03, FNV3,  24, 266N, 1278E,  60,  980, XX,  50, NEQ,   75,   72,   55,   60,     ,     ,  37,
WP, 06, 2026053112, 03, FNV3,  24, 266N, 1278E,  60,  980, XX,  64, NEQ,    3,    2,    1,    1,     ,     ,  37,
WP, 06, 2026053112, 03, FNV3,  30, 278N, 1285E,  58,  980, XX,  34, NEQ,  174,  178,  138,  138,     ,     ,  41,
WP, 06, 2026053112, 03, FNV3,  30, 278N, 1285E,  58,  980, XX,  50, NEQ,   66,   61,   43,   46,     ,     ,  41,
WP, 06, 2026053112, 03, FNV3,  30, 278N, 1285E,  58,  980, XX,  64, NEQ,    2,    3,    0,    0,     ,     ,  41,
WP, 06, 2026053112, 03, FNV3,  36, 293N, 1296E,  55,  980, XX,  34, NEQ,  179,  187,  146,  142,     ,     ,  44,
WP, 06, 2026053112, 03, FNV3,  36, 293N, 1296E,  55,  980, XX,  50, NEQ,   44,   50,   30,   31,     ,     ,  44,
WP, 06, 2026053112, 03, FNV3,  36, 293N, 1296E,  55,  980, XX,  64, NEQ,    2,    1,    1,    1,     ,     ,  44,
WP, 06, 2026053112, 03, FNV3,  42, 308N, 1311E,  55,  979, XX,  34, NEQ,  188,  198,  156,  148,     ,     ,  48,
WP, 06, 2026053112, 03, FNV3,  42, 308N, 1311E,  55,  979, XX,  50, NEQ,   46,   52,   34,   34,     ,     ,  48,
WP, 06, 2026053112, 03, FNV3,  48, 322N, 1331E,  53,  981, XX,  34, NEQ,  162,  175,  138,  129,     ,     ,  51,
WP, 06, 2026053112, 03, FNV3,  48, 322N, 1331E,  53,  981, XX,  50, NEQ,   30,   41,   22,   21,     ,     ,  51,
WP, 06, 2026053112, 03, FNV3,  54, 336N, 1354E,  54,  979, XX,  34, NEQ,  158,  169,  135,  126,     ,     ,  43,
WP, 06, 2026053112, 03, FNV3,  54, 336N, 1354E,  54,  979, XX,  50, NEQ,   30,   42,   24,   23,     ,     ,  43,
WP, 06, 2026053112, 03, FNV3,  60, 349N, 1379E,  50,  981, XX,  34, NEQ,  116,  124,  100,   93,     ,     ,  47,
WP, 06, 2026053112, 03, FNV3,  60, 349N, 1379E,  50,  981, XX,  50, NEQ,   20,   22,   15,   16,     ,     ,  47,
WP, 06, 2026053112, 03, FNV3,  66, 361N, 1405E,  45,  983, XX,  34, NEQ,  109,  103,   84,   81,     ,     ,  57,
WP, 06, 2026053112, 03, FNV3,  66, 361N, 1405E,  45,  983, XX,  50, NEQ,    9,   12,    6,    7,     ,     ,  57,
WP, 06, 2026053112, 03, FNV3,  72, 369N, 1426E,  46,  983, XX,  34, NEQ,   78,   73,   61,   53,     ,     ,  58,
WP, 06, 2026053112, 03, FNV3,  72, 369N, 1426E,  46,  983, XX,  50, NEQ,    6,   10,    5,    2,     ,     ,  58,
WP, 06, 2026053112, 03, FNV3,  78, 372N, 1442E,  46,  983, XX,  34, NEQ,   72,   61,   57,   52,     ,     ,  71,
WP, 06, 2026053112, 03, FNV3,  78, 372N, 1442E,  46,  983, XX,  50, NEQ,    9,    3,    4,    3,     ,     ,  71,
WP, 06, 2026053112, 03, FNV3,  84, 372N, 1455E,  43,  985, XX,  34, NEQ,   77,   63,   59,   65,     ,     ,  80,
WP, 06, 2026053112, 03, FNV3,  84, 372N, 1455E,  43,  985, XX,  50, NEQ,    3,    0,    6,    0,     ,     ,  80,
WP, 06, 2026053112, 03, FNV3,  90, 371N, 1467E,  40,  987, XX,  34, NEQ,   89,   76,   70,   81,     ,     , 110,
WP, 06, 2026053112, 03, FNV3,  90, 371N, 1467E,  40,  987, XX,  50, NEQ,    2,    5,    2,    2,     ,     , 110,
WP, 06, 2026053112, 03, FNV3,  96, 369N, 1477E,  39,  987, XX,  34, NEQ,   61,   52,   46,   38,     ,     ,  80,
WP, 06, 2026053112, 03, FNV3,  96, 369N, 1477E,  39,  987, XX,  50, NEQ,    2,    0,    0,    0,     ,     ,  80,
WP, 06, 2026053112, 03, FNV3, 102, 371N, 1485E,  36,  989, XX,  34, NEQ,   14,   11,   26,   11,     ,     ,  69,
