# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
SH, 27, 2026031800, 03, FNV3,   0, 124S, 1533E,  64,  986, XX,  34, NEQ,   50,   65,   55,   50,     ,     ,  15,
SH, 27, 2026031800, 03, FNV3,   6, 127S, 1519E,  98,  961, XX,  34, NEQ,   65,   86,   84,   59,     ,     ,   9,
SH, 27, 2026031800, 03, FNV3,   6, 127S, 1519E,  98,  961, XX,  50, NEQ,   33,   40,   37,   30,     ,     ,   9,
SH, 27, 2026031800, 03, FNV3,   6, 127S, 1519E,  98,  961, XX,  64, NEQ,   20,   21,   18,   17,     ,     ,   9,
SH, 27, 2026031800, 03, FNV3,  12, 130S, 1504E, 100,  962, XX,  34, NEQ,   65,   84,   82,   62,     ,     ,  13,
SH, 27, 2026031800, 03, FNV3,  12, 130S, 1504E, 100,  962, XX,  50, NEQ,   37,   43,   40,   34,     ,     ,  13,
SH, 27, 2026031800, 03, FNV3,  12, 130S, 1504E, 100,  962, XX,  64, NEQ,   24,   25,   21,   22,     ,     ,  13,
SH, 27, 2026031800, 03, FNV3,  18, 133S, 1489E, 103,  959, XX,  34, NEQ,   76,  100,   94,   70,     ,     ,   8,
SH, 27, 2026031800, 03, FNV3,  18, 133S, 1489E, 103,  959, XX,  50, NEQ,   44,   51,   47,   39,     ,     ,   8,
SH, 27, 2026031800, 03, FNV3,  18, 133S, 1489E, 103,  959, XX,  64, NEQ,   27,   28,   25,   25,     ,     ,   8,
SH, 27, 2026031800, 03, FNV3,  24, 136S, 1474E, 108,  955, XX,  34, NEQ,   80,  103,  100,   74,     ,     ,   8,
SH, 27, 2026031800, 03, FNV3,  24, 136S, 1474E, 108,  955, XX,  50, NEQ,   45,   52,   49,   41,     ,     ,   8,
SH, 27, 2026031800, 03, FNV3,  24, 136S, 1474E, 108,  955, XX,  64, NEQ,   28,   30,   26,   25,     ,     ,   8,
SH, 27, 2026031800, 03, FNV3,  30, 135S, 1461E, 105,  956, XX,  34, NEQ,   78,  108,  108,   76,     ,     ,  11,
SH, 27, 2026031800, 03, FNV3,  30, 135S, 1461E, 105,  956, XX,  50, NEQ,   47,   57,   54,   44,     ,     ,  11,
SH, 27, 2026031800, 03, FNV3,  30, 135S, 1461E, 105,  956, XX,  64, NEQ,   31,   33,   29,   28,     ,     ,  11,
SH, 27, 2026031800, 03, FNV3,  36, 134S, 1449E, 105,  957, XX,  34, NEQ,   70,   97,  105,   75,     ,     ,  12,
SH, 27, 2026031800, 03, FNV3,  36, 134S, 1449E, 105,  957, XX,  50, NEQ,   43,   53,   52,   42,     ,     ,  12,
SH, 27, 2026031800, 03, FNV3,  36, 134S, 1449E, 105,  957, XX,  64, NEQ,   29,   31,   28,   27,     ,     ,  12,
SH, 27, 2026031800, 03, FNV3,  42, 134S, 1439E,  97,  960, XX,  34, NEQ,   71,   96,   96,   70,     ,     ,  11,
SH, 27, 2026031800, 03, FNV3,  42, 134S, 1439E,  97,  960, XX,  50, NEQ,   41,   49,   47,   38,     ,     ,  11,
SH, 27, 2026031800, 03, FNV3,  42, 134S, 1439E,  97,  960, XX,  64, NEQ,   24,   28,   24,   23,     ,     ,  11,
SH, 27, 2026031800, 03, FNV3,  48, 133S, 1428E,  80,  972, XX,  34, NEQ,   69,   84,   83,   66,     ,     ,  13,
