# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
IO, 09, 2025122112, 03, FNV3,   0, 122S, 1032E,  45,  994, XX,  34, NEQ,   30,   40,   90,   70,     ,     ,  35,
IO, 09, 2025122112, 03, FNV3,   6, 124S, 1027E,  41,  998, XX,  34, NEQ,   31,   35,   30,   27,     ,     ,  25,
IO, 09, 2025122112, 03, FNV3,  12, 124S, 1022E,  43,  997, XX,  34, NEQ,   26,   31,   25,   22,     ,     ,  22,
IO, 09, 2025122112, 03, FNV3,  12, 124S, 1022E,  43,  997, XX,  50, NEQ,    2,    2,    2,    2,     ,     ,  22,
IO, 09, 2025122112, 03, FNV3,  18, 124S, 1017E,  46,  994, XX,  34, NEQ,   38,   43,   37,   33,     ,     ,  23,
IO, 09, 2025122112, 03, FNV3,  18, 124S, 1017E,  46,  994, XX,  50, NEQ,    4,    6,    4,    3,     ,     ,  23,
IO, 09, 2025122112, 03, FNV3,  24, 125S, 1013E,  47,  994, XX,  34, NEQ,   34,   37,   32,   30,     ,     ,  22,
IO, 09, 2025122112, 03, FNV3,  24, 125S, 1013E,  47,  994, XX,  50, NEQ,    6,    4,    3,    3,     ,     ,  22,
IO, 09, 2025122112, 03, FNV3,  30, 124S, 1008E,  52,  991, XX,  34, NEQ,   44,   48,   44,   40,     ,     ,  21,
IO, 09, 2025122112, 03, FNV3,  30, 124S, 1008E,  52,  991, XX,  50, NEQ,    9,   10,    8,    7,     ,     ,  21,
IO, 09, 2025122112, 03, FNV3,  30, 124S, 1008E,  52,  991, XX,  64, NEQ,    2,    2,    1,    1,     ,     ,  21,
IO, 09, 2025122112, 03, FNV3,  36, 124S, 1004E,  52,  992, XX,  34, NEQ,   35,   40,   37,   33,     ,     ,  20,
