# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
SH, 30, 2026041018, 03, FNV3,   0,  82S, 1542E,  39,  995, XX,  34, NEQ,   70,   60,   75,  110,     ,     ,  30,
SH, 30, 2026041018, 03, FNV3,   6,  80S, 1539E,  41,  995, XX,  34, NEQ,   48,   47,   43,   46,     ,     ,  29,
SH, 30, 2026041018, 03, FNV3,   6,  80S, 1539E,  41,  995, XX,  50, NEQ,    2,    0,    0,    1,     ,     ,  29,
SH, 30, 2026041018, 03, FNV3,  12,  79S, 1541E,  37,  996, XX,  34, NEQ,   31,   25,   23,   26,     ,     ,  32,
SH, 30, 2026041018, 03, FNV3,  18,  82S, 1542E,  38,  995, XX,  34, NEQ,   28,   30,   30,   27,     ,     ,  28,
SH, 30, 2026041018, 03, FNV3,  24,  85S, 1544E,  37,  996, XX,  34, NEQ,   23,   19,   17,   17,     ,     ,  30,
SH, 30, 2026041018, 03, FNV3,  24,  85S, 1544E,  37,  996, XX,  50, NEQ,    2,    2,    1,    1,     ,     ,  30,
SH, 30, 2026041018, 03, FNV3,  30,  91S, 1543E,  32, 1000, XX,  34, NEQ,   10,   13,    9,    8,     ,     ,  33,
SH, 30, 2026041018, 03, FNV3,  36,  97S, 1543E,  28, 1001, XX,  34, NEQ,    3,    3,    3,    2,     ,     ,  35,
SH, 30, 2026041018, 03, FNV3,  42, 100S, 1538E,  27, 1001, XX,  34, NEQ,    2,    3,    2,    2,     ,     ,  40,
SH, 30, 2026041018, 03, FNV3,  48, 105S, 1528E,  27, 1002, XX,  34, NEQ,    2,    5,    2,    2,     ,     ,  37,
SH, 30, 2026041018, 03, FNV3,  54, 114S, 1515E,  29, 1001, XX,  34, NEQ,    5,    6,    5,    4,     ,     ,  32,
SH, 30, 2026041018, 03, FNV3,  54, 114S, 1515E,  29, 1001, XX,  50, NEQ,    0,    1,    0,    0,     ,     ,  32,
SH, 30, 2026041018, 03, FNV3,  60, 118S, 1509E,  31, 1001, XX,  34, NEQ,   16,   19,   17,   14,     ,     ,  34,
SH, 30, 2026041018, 03, FNV3,  60, 118S, 1509E,  31, 1001, XX,  50, NEQ,    2,    4,    2,    2,     ,     ,  34,
WP, 04, 2026041018, 03, FNV3,   0,  80N, 1510E,  60,  983, XX,  34, NEQ,   80,  100,  120,   50,     ,     ,  30,
WP, 04, 2026041018, 03, FNV3,   6,  86N, 1515E,  89,  963, XX,  34, NEQ,  114,  108,   93,   99,     ,     ,  10,
WP, 04, 2026041018, 03, FNV3,   6,  86N, 1515E,  89,  963, XX,  50, NEQ,   54,   49,   41,   46,     ,     ,  10,
WP, 04, 2026041018, 03, FNV3,   6,  86N, 1515E,  89,  963, XX,  64, NEQ,   23,   21,   17,   20,     ,     ,  10,
WP, 04, 2026041018, 03, FNV3,  12,  89N, 1514E,  92,  961, XX,  34, NEQ,  115,  111,  103,  104,     ,     ,  13,
