# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
SH, 30, 2026040706, 03, FNV3,   0,  99S, 1565E,  99,  953, XX,  34, NEQ,  120,  100,  115,  115,     ,     ,  20,
SH, 30, 2026040706, 03, FNV3,   6,  95S, 1563E, 100,  955, XX,  34, NEQ,   86,   99,  114,   97,     ,     ,  16,
SH, 30, 2026040706, 03, FNV3,   6,  95S, 1563E, 100,  955, XX,  50, NEQ,   51,   55,   57,   50,     ,     ,  16,
SH, 30, 2026040706, 03, FNV3,   6,  95S, 1563E, 100,  955, XX,  64, NEQ,   30,   31,   28,   28,     ,     ,  16,
SH, 30, 2026040706, 03, FNV3,  12,  92S, 1563E,  99,  957, XX,  34, NEQ,   86,   97,  108,   94,     ,     ,  14,
SH, 30, 2026040706, 03, FNV3,  12,  92S, 1563E,  99,  957, XX,  50, NEQ,   48,   52,   52,   47,     ,     ,  14,
SH, 30, 2026040706, 03, FNV3,  12,  92S, 1563E,  99,  957, XX,  64, NEQ,   29,   29,   26,   27,     ,     ,  14,
SH, 30, 2026040706, 03, FNV3,  18,  90S, 1562E,  94,  962, XX,  34, NEQ,   84,   96,  107,   93,     ,     ,  15,
SH, 30, 2026040706, 03, FNV3,  18,  90S, 1562E,  94,  962, XX,  50, NEQ,   44,   47,   47,   42,     ,     ,  15,
SH, 30, 2026040706, 03, FNV3,  18,  90S, 1562E,  94,  962, XX,  64, NEQ,   24,   24,   23,   22,     ,     ,  15,
SH, 30, 2026040706, 03, FNV3,  24,  88S, 1561E,  93,  962, XX,  34, NEQ,   91,  100,  110,   94,     ,     ,  16,
SH, 30, 2026040706, 03, FNV3,  24,  88S, 1561E,  93,  962, XX,  50, NEQ,   47,   51,   50,   45,     ,     ,  16,
SH, 30, 2026040706, 03, FNV3,  24,  88S, 1561E,  93,  962, XX,  64, NEQ,   27,   27,   24,   24,     ,     ,  16,
SH, 30, 2026040706, 03, FNV3,  30,  86S, 1559E,  90,  962, XX,  34, NEQ,   93,  101,  110,   96,     ,     ,  17,
SH, 30, 2026040706, 03, FNV3,  30,  86S, 1559E,  90,  962, XX,  50, NEQ,   48,   51,   50,   45,     ,     ,  17,
SH, 30, 2026040706, 03, FNV3,  30,  86S, 1559E,  90,  962, XX,  64, NEQ,   24,   25,   22,   22,     ,     ,  17,
SH, 30, 2026040706, 03, FNV3,  36,  85S, 1556E,  89,  964, XX,  34, NEQ,   87,  103,  109,   88,     ,     ,  13,
SH, 30, 2026040706, 03, FNV3,  36,  85S, 1556E,  89,  964, XX,  50, NEQ,   46,   51,   50,   43,     ,     ,  13,
SH, 30, 2026040706, 03, FNV3,  36,  85S, 1556E,  89,  964, XX,  64, NEQ,   25,   26,   23,   22,     ,     ,  13,
SH, 30, 2026040706, 03, FNV3,  42,  84S, 1553E,  85,  967, XX,  34, NEQ,   85,  101,  108,   88,     ,     ,  16,
SH, 30, 2026040706, 03, FNV3,  42,  84S, 1553E,  85,  967, XX,  50, NEQ,   43,   48,   47,   40,     ,     ,  16,
SH, 30, 2026040706, 03, FNV3,  42,  84S, 1553E,  85,  967, XX,  64, NEQ,   21,   24,   21,   19,     ,     ,  16,
SH, 30, 2026040706, 03, FNV3,  48,  83S, 1551E,  80,  970, XX,  34, NEQ,  102,  116,  120,   99,     ,     ,  19,
SH, 30, 2026040706, 03, FNV3,  48,  83S, 1551E,  80,  970, XX,  50, NEQ,   47,   52,   48,   43,     ,     ,  19,
SH, 30, 2026040706, 03, FNV3,  48,  83S, 1551E,  80,  970, XX,  64, NEQ,   21,   22,   20,   19,     ,     ,  19,
SH, 30, 2026040706, 03, FNV3,  54,  82S, 1548E,  83,  968, XX,  34, NEQ,   94,  106,  114,   96,     ,     ,  19,
SH, 30, 2026040706, 03, FNV3,  54,  82S, 1548E,  83,  968, XX,  50, NEQ,   47,   51,   49,   43,     ,     ,  19,
SH, 30, 2026040706, 03, FNV3,  54,  82S, 1548E,  83,  968, XX,  64, NEQ,   21,   21,   19,   18,     ,     ,  19,
SH, 30, 2026040706, 03, FNV3,  60,  81S, 1545E,  78,  970, XX,  34, NEQ,   96,  109,  115,   96,     ,     ,  16,
SH, 30, 2026040706, 03, FNV3,  60,  81S, 1545E,  78,  970, XX,  50, NEQ,   44,   48,   45,   39,     ,     ,  16,
SH, 30, 2026040706, 03, FNV3,  60,  81S, 1545E,  78,  970, XX,  64, NEQ,   16,   19,   17,   15,     ,     ,  16,
SH, 30, 2026040706, 03, FNV3,  66,  81S, 1544E,  72,  976, XX,  34, NEQ,   98,  109,  110,   95,     ,     ,  21,
SH, 30, 2026040706, 03, FNV3,  66,  81S, 1544E,  72,  976, XX,  50, NEQ,   40,   43,   39,   35,     ,     ,  21,
SH, 30, 2026040706, 03, FNV3,  66,  81S, 1544E,  72,  976, XX,  64, NEQ,   17,   18,   16,   15,     ,     ,  21,
SH, 30, 2026040706, 03, FNV3,  72,  81S, 1544E,  66,  978, XX,  34, NEQ,  102,  108,  107,   95,     ,     ,  21,
SH, 30, 2026040706, 03, FNV3,  72,  81S, 1544E,  66,  978, XX,  50, NEQ,   41,   44,   39,   35,     ,     ,  21,
SH, 30, 2026040706, 03, FNV3,  72,  81S, 1544E,  66,  978, XX,  64, NEQ,   11,   12,   10,    9,     ,     ,  21,
SH, 30, 2026040706, 03, FNV3,  78,  82S, 1543E,  61,  983, XX,  34, NEQ,   91,   97,   95,   88,     ,     ,  25,
SH, 30, 2026040706, 03, FNV3,  78,  82S, 1543E,  61,  983, XX,  50, NEQ,   30,   32,   29,   27,     ,     ,  25,
SH, 30, 2026040706, 03, FNV3,  78,  82S, 1543E,  61,  983, XX,  64, NEQ,   10,   11,   10,    9,     ,     ,  25,
SH, 30, 2026040706, 03, FNV3,  84,  84S, 1543E,  57,  985, XX,  34, NEQ,   85,   87,   81,   75,     ,     ,  27,
SH, 30, 2026040706, 03, FNV3,  84,  84S, 1543E,  57,  985, XX,  50, NEQ,   24,   26,   22,   21,     ,     ,  27,
SH, 30, 2026040706, 03, FNV3,  84,  84S, 1543E,  57,  985, XX,  64, NEQ,    6,    7,    7,    5,     ,     ,  27,
SH, 30, 2026040706, 03, FNV3,  90,  88S, 1541E,  55,  987, XX,  34, NEQ,   79,   86,   79,   70,     ,     ,  28,
SH, 30, 2026040706, 03, FNV3,  90,  88S, 1541E,  55,  987, XX,  50, NEQ,   23,   25,   21,   20,     ,     ,  28,
SH, 30, 2026040706, 03, FNV3,  90,  88S, 1541E,  55,  987, XX,  64, NEQ,    8,    8,    6,    6,     ,     ,  28,
SH, 30, 2026040706, 03, FNV3,  96,  89S, 1540E,  49,  990, XX,  34, NEQ,   64,   68,   64,   57,     ,     ,  30,
SH, 30, 2026040706, 03, FNV3,  96,  89S, 1540E,  49,  990, XX,  50, NEQ,   16,   17,   14,   13,     ,     ,  30,
SH, 30, 2026040706, 03, FNV3,  96,  89S, 1540E,  49,  990, XX,  64, NEQ,    4,    4,    4,    3,     ,     ,  30,
SH, 30, 2026040706, 03, FNV3, 102,  92S, 1538E,  49,  990, XX,  34, NEQ,   61,   66,   62,   56,     ,     ,  26,
SH, 30, 2026040706, 03, FNV3, 102,  92S, 1538E,  49,  990, XX,  50, NEQ,   17,   17,   16,   13,     ,     ,  26,
SH, 30, 2026040706, 03, FNV3, 102,  92S, 1538E,  49,  990, XX,  64, NEQ,    5,    5,    4,    4,     ,     ,  26,
SH, 30, 2026040706, 03, FNV3, 108,  94S, 1535E,  49,  991, XX,  34, NEQ,   53,   58,   55,   47,     ,     ,  25,
SH, 30, 2026040706, 03, FNV3, 108,  94S, 1535E,  49,  991, XX,  50, NEQ,   13,   15,   12,   11,     ,     ,  25,
SH, 30, 2026040706, 03, FNV3, 108,  94S, 1535E,  49,  991, XX,  64, NEQ,    3,    4,    3,    3,     ,     ,  25,
SH, 30, 2026040706, 03, FNV3, 114,  98S, 1531E,  48,  992, XX,  34, NEQ,   50,   58,   53,   47,     ,     ,  26,
SH, 30, 2026040706, 03, FNV3, 114,  98S, 1531E,  48,  992, XX,  50, NEQ,   13,   14,   13,   11,     ,     ,  26,
SH, 30, 2026040706, 03, FNV3, 114,  98S, 1531E,  48,  992, XX,  64, NEQ,    4,    4,    5,    3,     ,     ,  26,
SH, 30, 2026040706, 03, FNV3, 120, 100S, 1527E,  47,  992, XX,  34, NEQ,   51,   58,   53,   45,     ,     ,  28,
SH, 30, 2026040706, 03, FNV3, 120, 100S, 1527E,  47,  992, XX,  50, NEQ,   12,   14,   12,   10,     ,     ,  28,
SH, 30, 2026040706, 03, FNV3, 120, 100S, 1527E,  47,  992, XX,  64, NEQ,    3,    3,    2,    2,     ,     ,  28,
SH, 30, 2026040706, 03, FNV3, 126, 103S, 1521E,  45,  993, XX,  34, NEQ,   32,   39,   38,   30,     ,     ,  27,
SH, 30, 2026040706, 03, FNV3, 126, 103S, 1521E,  45,  993, XX,  50, NEQ,   10,   12,   12,    9,     ,     ,  27,
SH, 30, 2026040706, 03, FNV3, 126, 103S, 1521E,  45,  993, XX,  64, NEQ,    4,    4,    4,    4,     ,     ,  27,
SH, 30, 2026040706, 03, FNV3, 132, 105S, 1514E,  44,  994, XX,  34, NEQ,   40,   46,   45,   36,     ,     ,  26,
SH, 30, 2026040706, 03, FNV3, 132, 105S, 1514E,  44,  994, XX,  50, NEQ,   11,   13,   13,   10,     ,     ,  26,
SH, 30, 2026040706, 03, FNV3, 132, 105S, 1514E,  44,  994, XX,  64, NEQ,    4,    5,    4,    4,     ,     ,  26,
SH, 30, 2026040706, 03, FNV3, 138, 107S, 1506E,  45,  993, XX,  34, NEQ,   46,   53,   48,   39,     ,     ,  28,
SH, 30, 2026040706, 03, FNV3, 138, 107S, 1506E,  45,  993, XX,  50, NEQ,   13,   14,   11,   10,     ,     ,  28,
SH, 30, 2026040706, 03, FNV3, 138, 107S, 1506E,  45,  993, XX,  64, NEQ,    3,    4,    3,    3,     ,     ,  28,
SH, 30, 2026040706, 03, FNV3, 144, 113S, 1495E,  51,  991, XX,  34, NEQ,   47,   57,   50,   41,     ,     ,  22,
SH, 30, 2026040706, 03, FNV3, 144, 113S, 1495E,  51,  991, XX,  50, NEQ,   14,   17,   14,   11,     ,     ,  22,
SH, 30, 2026040706, 03, FNV3, 144, 113S, 1495E,  51,  991, XX,  64, NEQ,    4,    5,    4,    4,     ,     ,  22,
SH, 30, 2026040706, 03, FNV3, 150, 117S, 1482E,  50,  992, XX,  34, NEQ,   48,   56,   54,   44,     ,     ,  23,
SH, 30, 2026040706, 03, FNV3, 150, 117S, 1482E,  50,  992, XX,  50, NEQ,   17,   19,   20,   15,     ,     ,  23,
SH, 30, 2026040706, 03, FNV3, 150, 117S, 1482E,  50,  992, XX,  64, NEQ,    5,    6,    5,    5,     ,     ,  23,
SH, 30, 2026040706, 03, FNV3, 156, 119S, 1471E,  51,  992, XX,  34, NEQ,   45,   55,   52,   42,     ,     ,  24,
SH, 30, 2026040706, 03, FNV3, 156, 119S, 1471E,  51,  992, XX,  50, NEQ,   15,   18,   17,   13,     ,     ,  24,
SH, 30, 2026040706, 03, FNV3, 156, 119S, 1471E,  51,  992, XX,  64, NEQ,    6,    6,    5,    5,     ,     ,  24,
SH, 30, 2026040706, 03, FNV3, 162, 125S, 1454E,  53,  992, XX,  34, NEQ,   52,   62,   56,   46,     ,     ,  24,
SH, 30, 2026040706, 03, FNV3, 162, 125S, 1454E,  53,  992, XX,  50, NEQ,   14,   17,   14,   12,     ,     ,  24,
SH, 30, 2026040706, 03, FNV3, 162, 125S, 1454E,  53,  992, XX,  64, NEQ,    5,    6,    5,    5,     ,     ,  24,
SH, 30, 2026040706, 03, FNV3, 168, 129S, 1442E,  52,  991, XX,  34, NEQ,   43,   53,   49,   37,     ,     ,  22,
SH, 30, 2026040706, 03, FNV3, 168, 129S, 1442E,  52,  991, XX,  50, NEQ,   17,   19,   18,   14,     ,     ,  22,
SH, 30, 2026040706, 03, FNV3, 168, 129S, 1442E,  52,  991, XX,  64, NEQ,    6,    7,    6,    6,     ,     ,  22,
SH, 30, 2026040706, 03, FNV3, 174, 131S, 1432E,  49,  992, XX,  34, NEQ,   41,   47,   43,   38,     ,     ,  24,
SH, 30, 2026040706, 03, FNV3, 174, 131S, 1432E,  49,  992, XX,  50, NEQ,   14,   16,   14,   12,     ,     ,  24,
