# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
IO, 09, 2025122206, 03, FNV3,   0, 123S, 1020E,  39,  996, XX,  34, NEQ,   65,   55,   50,   50,     ,     ,  25,
IO, 09, 2025122206, 03, FNV3,   6, 127S, 1011E,  38,  998, XX,  34, NEQ,   18,   19,   19,   14,     ,     ,  31,
IO, 09, 2025122206, 03, FNV3,   6, 127S, 1011E,  38,  998, XX,  50, NEQ,    1,    1,    1,    1,     ,     ,  31,
IO, 09, 2025122206, 03, FNV3,  12, 127S, 1006E,  43,  995, XX,  34, NEQ,   37,   37,   34,   33,     ,     ,  24,
IO, 09, 2025122206, 03, FNV3,  12, 127S, 1006E,  43,  995, XX,  50, NEQ,    2,    2,    1,    1,     ,     ,  24,
IO, 09, 2025122206, 03, FNV3,  18, 125S, 1001E,  43,  996, XX,  34, NEQ,   36,   35,   31,   31,     ,     ,  26,
IO, 09, 2025122206, 03, FNV3,  18, 125S, 1001E,  43,  996, XX,  50, NEQ,    3,    3,    2,    2,     ,     ,  26,
IO, 09, 2025122206, 03, FNV3,  24, 125S,  996E,  48,  994, XX,  34, NEQ,   38,   39,   36,   33,     ,     ,  24,
IO, 09, 2025122206, 03, FNV3,  24, 125S,  996E,  48,  994, XX,  50, NEQ,    6,    6,    5,    4,     ,     ,  24,
IO, 09, 2025122206, 03, FNV3,  24, 125S,  996E,  48,  994, XX,  64, NEQ,    0,    0,    1,    0,     ,     ,  24,
IO, 09, 2025122206, 03, FNV3,  30, 123S,  993E,  47,  994, XX,  34, NEQ,   34,   35,   33,   33,     ,     ,  25,
IO, 09, 2025122206, 03, FNV3,  30, 123S,  993E,  47,  994, XX,  50, NEQ,    6,    6,    5,    4,     ,     ,  25,
IO, 09, 2025122206, 03, FNV3,  30, 123S,  993E,  47,  994, XX,  64, NEQ,    0,    1,    0,    0,     ,     ,  25,
IO, 09, 2025122206, 03, FNV3,  36, 121S,  989E,  47,  993, XX,  34, NEQ,   36,   37,   37,   33,     ,     ,  25,
IO, 09, 2025122206, 03, FNV3,  36, 121S,  989E,  47,  993, XX,  50, NEQ,    7,    8,    6,    6,     ,     ,  25,
IO, 09, 2025122206, 03, FNV3,  36, 121S,  989E,  47,  993, XX,  64, NEQ,    1,    1,    1,    1,     ,     ,  25,
IO, 09, 2025122206, 03, FNV3,  42, 119S,  987E,  47,  994, XX,  34, NEQ,   25,   26,   26,   24,     ,     ,  22,
IO, 09, 2025122206, 03, FNV3,  42, 119S,  987E,  47,  994, XX,  50, NEQ,    7,    7,    6,    6,     ,     ,  22,
IO, 09, 2025122206, 03, FNV3,  42, 119S,  987E,  47,  994, XX,  64, NEQ,    1,    1,    1,    1,     ,     ,  22,
IO, 09, 2025122206, 03, FNV3,  48, 119S,  984E,  47,  993, XX,  34, NEQ,   32,   33,   33,   30,     ,     ,  26,
IO, 09, 2025122206, 03, FNV3,  48, 119S,  984E,  47,  993, XX,  50, NEQ,    6,    6,    6,    5,     ,     ,  26,
IO, 09, 2025122206, 03, FNV3,  48, 119S,  984E,  47,  993, XX,  64, NEQ,    1,    2,    2,    1,     ,     ,  26,
IO, 09, 2025122206, 03, FNV3,  54, 118S,  980E,  46,  993, XX,  34, NEQ,   25,   27,   26,   23,     ,     ,  24,
IO, 09, 2025122206, 03, FNV3,  54, 118S,  980E,  46,  993, XX,  50, NEQ,    8,    8,    7,    6,     ,     ,  24,
IO, 09, 2025122206, 03, FNV3,  54, 118S,  980E,  46,  993, XX,  64, NEQ,    2,    3,    2,    2,     ,     ,  24,
IO, 09, 2025122206, 03, FNV3,  60, 117S,  975E,  47,  993, XX,  34, NEQ,   27,   31,   28,   25,     ,     ,  23,
IO, 09, 2025122206, 03, FNV3,  60, 117S,  975E,  47,  993, XX,  50, NEQ,    7,    7,    5,    5,     ,     ,  23,
IO, 09, 2025122206, 03, FNV3,  60, 117S,  975E,  47,  993, XX,  64, NEQ,    2,    2,    1,    2,     ,     ,  23,
IO, 09, 2025122206, 03, FNV3,  66, 117S,  970E,  50,  990, XX,  34, NEQ,   31,   34,   32,   28,     ,     ,  23,
IO, 09, 2025122206, 03, FNV3,  66, 117S,  970E,  50,  990, XX,  50, NEQ,    7,    7,    6,    6,     ,     ,  23,
IO, 09, 2025122206, 03, FNV3,  66, 117S,  970E,  50,  990, XX,  64, NEQ,    3,    3,    2,    2,     ,     ,  23,
IO, 09, 2025122206, 03, FNV3,  72, 118S,  963E,  56,  987, XX,  34, NEQ,   28,   35,   34,   25,     ,     ,  18,
IO, 09, 2025122206, 03, FNV3,  72, 118S,  963E,  56,  987, XX,  50, NEQ,    9,   11,   10,    8,     ,     ,  18,
IO, 09, 2025122206, 03, FNV3,  72, 118S,  963E,  56,  987, XX,  64, NEQ,    4,    5,    4,    4,     ,     ,  18,
IO, 09, 2025122206, 03, FNV3,  78, 118S,  957E,  55,  988, XX,  34, NEQ,   28,   37,   38,   28,     ,     ,  19,
IO, 09, 2025122206, 03, FNV3,  78, 118S,  957E,  55,  988, XX,  50, NEQ,   10,   13,   12,    9,     ,     ,  19,
IO, 09, 2025122206, 03, FNV3,  78, 118S,  957E,  55,  988, XX,  64, NEQ,    5,    5,    5,    5,     ,     ,  19,
IO, 09, 2025122206, 03, FNV3,  84, 117S,  949E,  61,  985, XX,  34, NEQ,   42,   50,   50,   41,     ,     ,  19,
IO, 09, 2025122206, 03, FNV3,  84, 117S,  949E,  61,  985, XX,  50, NEQ,   12,   15,   14,   11,     ,     ,  19,
IO, 09, 2025122206, 03, FNV3,  84, 117S,  949E,  61,  985, XX,  64, NEQ,    7,    8,    6,    6,     ,     ,  19,
IO, 09, 2025122206, 03, FNV3,  90, 118S,  943E,  68,  982, XX,  34, NEQ,   43,   54,   55,   41,     ,     ,  15,
IO, 09, 2025122206, 03, FNV3,  90, 118S,  943E,  68,  982, XX,  50, NEQ,   17,   20,   19,   15,     ,     ,  15,
IO, 09, 2025122206, 03, FNV3,  90, 118S,  943E,  68,  982, XX,  64, NEQ,    9,    9,    8,    8,     ,     ,  15,
IO, 09, 2025122206, 03, FNV3,  96, 118S,  935E,  69,  979, XX,  34, NEQ,   49,   61,   62,   47,     ,     ,  16,
IO, 09, 2025122206, 03, FNV3,  96, 118S,  935E,  69,  979, XX,  50, NEQ,   18,   21,   21,   17,     ,     ,  16,
IO, 09, 2025122206, 03, FNV3,  96, 118S,  935E,  69,  979, XX,  64, NEQ,   10,   11,    9,    9,     ,     ,  16,
IO, 09, 2025122206, 03, FNV3, 102, 119S,  928E,  68,  981, XX,  34, NEQ,   46,   59,   61,   47,     ,     ,  16,
IO, 09, 2025122206, 03, FNV3, 102, 119S,  928E,  68,  981, XX,  50, NEQ,   17,   20,   20,   16,     ,     ,  16,
IO, 09, 2025122206, 03, FNV3, 102, 119S,  928E,  68,  981, XX,  64, NEQ,   11,   11,   10,    9,     ,     ,  16,
IO, 09, 2025122206, 03, FNV3, 108, 120S,  919E,  72,  978, XX,  34, NEQ,   53,   64,   66,   53,     ,     ,  13,
IO, 09, 2025122206, 03, FNV3, 108, 120S,  919E,  72,  978, XX,  50, NEQ,   23,   26,   25,   21,     ,     ,  13,
IO, 09, 2025122206, 03, FNV3, 108, 120S,  919E,  72,  978, XX,  64, NEQ,   12,   13,   11,   11,     ,     ,  13,
IO, 09, 2025122206, 03, FNV3, 114, 121S,  910E,  75,  977, XX,  34, NEQ,   49,   64,   64,   47,     ,     ,  13,
IO, 09, 2025122206, 03, FNV3, 114, 121S,  910E,  75,  977, XX,  50, NEQ,   25,   29,   26,   22,     ,     ,  13,
IO, 09, 2025122206, 03, FNV3, 114, 121S,  910E,  75,  977, XX,  64, NEQ,   13,   14,   11,   11,     ,     ,  13,
IO, 09, 2025122206, 03, FNV3, 120, 122S,  901E,  78,  975, XX,  34, NEQ,   54,   70,   72,   53,     ,     ,  14,
IO, 09, 2025122206, 03, FNV3, 120, 122S,  901E,  78,  975, XX,  50, NEQ,   26,   32,   29,   24,     ,     ,  14,
IO, 09, 2025122206, 03, FNV3, 120, 122S,  901E,  78,  975, XX,  64, NEQ,   14,   15,   13,   13,     ,     ,  14,
IO, 09, 2025122206, 03, FNV3, 126, 123S,  892E,  81,  971, XX,  34, NEQ,   57,   74,   74,   54,     ,     ,  13,
IO, 09, 2025122206, 03, FNV3, 126, 123S,  892E,  81,  971, XX,  50, NEQ,   27,   31,   29,   24,     ,     ,  13,
IO, 09, 2025122206, 03, FNV3, 126, 123S,  892E,  81,  971, XX,  64, NEQ,   15,   16,   14,   13,     ,     ,  13,
IO, 09, 2025122206, 03, FNV3, 132, 124S,  882E,  83,  971, XX,  34, NEQ,   58,   72,   72,   56,     ,     ,  11,
IO, 09, 2025122206, 03, FNV3, 132, 124S,  882E,  83,  971, XX,  50, NEQ,   27,   31,   29,   24,     ,     ,  11,
IO, 09, 2025122206, 03, FNV3, 132, 124S,  882E,  83,  971, XX,  64, NEQ,   16,   16,   16,   14,     ,     ,  11,
IO, 09, 2025122206, 03, FNV3, 138, 125S,  872E,  86,  968, XX,  34, NEQ,   54,   71,   69,   52,     ,     ,  11,
