# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
CP, 01, 2025072712, 03, FNV3,   0, 110N, 1462W,  29, 1008, XX,  34, NEQ,    0,    0,    0,    0,     ,     ,  30,
CP, 01, 2025072712, 03, FNV3,  60, 108N, 1573W,  56,  993, XX,  64, NEQ,    3,    3,    2,    3,     ,     ,  25,
CP, 01, 2025072712, 03, FNV3,  66, 109N, 1590W,  51,  996, XX,  34, NEQ,   37,   28,   19,   31,     ,     ,  30,
CP, 01, 2025072712, 03, FNV3,  66, 109N, 1590W,  51,  996, XX,  50, NEQ,    8,    6,    4,    7,     ,     ,  30,
CP, 01, 2025072712, 03, FNV3,  66, 109N, 1590W,  51,  996, XX,  64, NEQ,    3,    2,    2,    2,     ,     ,  30,
CP, 01, 2025072712, 03, FNV3,  72, 109N, 1608W,  48,  997, XX,  34, NEQ,   35,   26,   18,   29,     ,     ,  31,
CP, 01, 2025072712, 03, FNV3,  72, 109N, 1608W,  48,  997, XX,  50, NEQ,    9,    7,    5,    7,     ,     ,  31,
CP, 01, 2025072712, 03, FNV3,  72, 109N, 1608W,  48,  997, XX,  64, NEQ,    2,    2,    1,    2,     ,     ,  31,
CP, 01, 2025072712, 03, FNV3,  78, 109N, 1627W,  42, 1001, XX,  34, NEQ,   33,   25,   17,   27,     ,     ,  39,
CP, 01, 2025072712, 03, FNV3,  78, 109N, 1627W,  42, 1001, XX,  50, NEQ,    5,    4,    3,    4,     ,     ,  39,
CP, 01, 2025072712, 03, FNV3,  84, 110N, 1646W,  40, 1002, XX,  34, NEQ,   26,   18,   12,   20,     ,     ,  36,
CP, 01, 2025072712, 03, FNV3,  84, 110N, 1646W,  40, 1002, XX,  50, NEQ,    3,    2,    2,    2,     ,     ,  36,
CP, 01, 2025072712, 03, FNV3,  90, 112N, 1665W,  37, 1002, XX,  34, NEQ,   17,   11,    7,   13,     ,     ,  36,
CP, 01, 2025072712, 03, FNV3,  90, 112N, 1665W,  37, 1002, XX,  50, NEQ,    2,    1,    1,    1,     ,     ,  36,
CP, 01, 2025072712, 03, FNV3,  96, 110N, 1684W,  40, 1002, XX,  34, NEQ,   28,   20,   12,   21,     ,     ,  42,
CP, 01, 2025072712, 03, FNV3,  96, 110N, 1684W,  40, 1002, XX,  50, NEQ,    3,    2,    2,    2,     ,     ,  42,
CP, 01, 2025072712, 03, FNV3,  96, 110N, 1684W,  40, 1002, XX,  64, NEQ,    1,    1,    1,    1,     ,     ,  42,
WP, 11, 2025072712, 03, FNV3,   0, 262N, 1304E,  39,  986, XX,  34, NEQ,   45,  100,   50,   95,     ,     ,  90,
WP, 11, 2025072712, 03, FNV3,   6, 262N, 1291E,  33,  991, XX,  34, NEQ,   11,   10,    8,    9,     ,     ,  45,
WP, 11, 2025072712, 03, FNV3,  12, 265N, 1283E,  34,  991, XX,  34, NEQ,   17,   16,   14,   14,     ,     ,  44,
WP, 11, 2025072712, 03, FNV3,  18, 267N, 1273E,  34,  990, XX,  34, NEQ,   20,   18,   14,   16,     ,     ,  47,
WP, 11, 2025072712, 03, FNV3,  24, 270N, 1260E,  36,  989, XX,  34, NEQ,   27,   23,   19,   22,     ,     ,  47,
WP, 11, 2025072712, 03, FNV3,  24, 270N, 1260E,  36,  989, XX,  50, NEQ,    1,    1,    1,    1,     ,     ,  47,
WP, 11, 2025072712, 03, FNV3,  30, 274N, 1249E,  40,  986, XX,  34, NEQ,   34,   30,   24,   28,     ,     ,  42,
WP, 11, 2025072712, 03, FNV3,  30, 274N, 1249E,  40,  986, XX,  50, NEQ,    2,    1,    1,    1,     ,     ,  42,
WP, 11, 2025072712, 03, FNV3,  36, 277N, 1239E,  40,  986, XX,  34, NEQ,   29,   25,   21,   24,     ,     ,  44,
WP, 11, 2025072712, 03, FNV3,  36, 277N, 1239E,  40,  986, XX,  50, NEQ,    3,    3,    2,    2,     ,     ,  44,
WP, 11, 2025072712, 03, FNV3,  42, 280N, 1233E,  40,  986, XX,  34, NEQ,   31,   27,   23,   26,     ,     ,  40,
WP, 11, 2025072712, 03, FNV3,  42, 280N, 1233E,  40,  986, XX,  50, NEQ,    2,    2,    2,    2,     ,     ,  40,
WP, 11, 2025072712, 03, FNV3,  48, 283N, 1228E,  39,  987, XX,  34, NEQ,   30,   27,   23,   25,     ,     ,  37,
WP, 11, 2025072712, 03, FNV3,  48, 283N, 1228E,  39,  987, XX,  50, NEQ,    3,    2,    2,    2,     ,     ,  37,
WP, 11, 2025072712, 03, FNV3,  54, 288N, 1224E,  41,  985, XX,  34, NEQ,   28,   26,   21,   23,     ,     ,  32,
WP, 11, 2025072712, 03, FNV3,  54, 288N, 1224E,  41,  985, XX,  50, NEQ,    3,    2,    2,    2,     ,     ,  32,
WP, 11, 2025072712, 03, FNV3,  60, 292N, 1221E,  40,  986, XX,  34, NEQ,   23,   22,   18,   19,     ,     ,  30,
WP, 11, 2025072712, 03, FNV3,  60, 292N, 1221E,  40,  986, XX,  50, NEQ,    2,    2,    1,    1,     ,     ,  30,
WP, 11, 2025072712, 03, FNV3,  66, 295N, 1217E,  36,  988, XX,  34, NEQ,   22,   21,   18,   18,     ,     ,  31,
WP, 11, 2025072712, 03, FNV3,  66, 295N, 1217E,  36,  988, XX,  50, NEQ,    2,    2,    1,    1,     ,     ,  31,
WP, 11, 2025072712, 03, FNV3,  72, 298N, 1213E,  34,  989, XX,  34, NEQ,   17,   15,   13,   14,     ,     ,  32,
WP, 11, 2025072712, 03, FNV3,  72, 298N, 1213E,  34,  989, XX,  50, NEQ,    1,    1,    1,    1,     ,     ,  32,
WP, 11, 2025072712, 03, FNV3,  78, 301N, 1208E,  31,  991, XX,  34, NEQ,   13,   11,    9,   10,     ,     ,  39,
WP, 11, 2025072712, 03, FNV3,  78, 301N, 1208E,  31,  991, XX,  50, NEQ,    1,    1,    1,    1,     ,     ,  39,
WP, 11, 2025072712, 03, FNV3,  84, 304N, 1204E,  28,  993, XX,  34, NEQ,    8,    7,    6,    6,     ,     ,  41,
WP, 11, 2025072712, 03, FNV3,  90, 306N, 1199E,  26,  994, XX,  34, NEQ,    3,    3,    3,    3,     ,     ,  38,
WP, 11, 2025072712, 03, FNV3,  96, 307N, 1195E,  23,  996, XX,  34, NEQ,    2,    2,    2,    2,     ,     ,  43,
WP, 11, 2025072712, 03, FNV3, 102, 310N, 1191E,  23,  996, XX,  34, NEQ,    2,    2,    2,    2,     ,     ,  40,
WP, 11, 2025072712, 03, FNV3, 108, 311N, 1190E,  21,  998, XX,  34, NEQ,    1,    1,    1,    0,     ,     ,  44,
WP, 11, 2025072712, 03, FNV3, 114, 313N, 1191E,  21,  997, XX,  34, NEQ,    2,    2,    2,    2,     ,     ,  46,
WP, 11, 2025072712, 03, FNV3, 120, 314N, 1193E,  21,  998, XX,  34, NEQ,    2,    2,    2,    2,     ,     ,  44,
WP, 11, 2025072712, 03, FNV3, 126, 317N, 1194E,  22,  998, XX,  34, NEQ,    2,    2,    2,    1,     ,     ,  47,
WP, 11, 2025072712, 03, FNV3, 132, 320N, 1200E,  22,  998, XX,  34, NEQ,    2,    2,    2,    2,     ,     ,  48,
WP, 11, 2025072712, 03, FNV3, 138, 321N, 1203E,  24,  997, XX,  34, NEQ,    6,    6,    5,    5,     ,     ,  49,
WP, 11, 2025072712, 03, FNV3, 144, 324N, 1214E,  25,  997, XX,  34, NEQ,    5,    5,    4,    4,     ,     ,  47,
WP, 11, 2025072712, 03, FNV3, 150, 326N, 1219E,  26,  996, XX,  34, NEQ,    6,    6,    5,    5,     ,     ,  48,
WP, 11, 2025072712, 03, FNV3, 156, 327N, 1228E,  27,  996, XX,  34, NEQ,   12,   13,   11,   10,     ,     ,  54,
WP, 11, 2025072712, 03, FNV3, 156, 327N, 1228E,  27,  996, XX,  50, NEQ,    1,    1,    1,    1,     ,     ,  54,
WP, 11, 2025072712, 03, FNV3, 162, 329N, 1232E,  27,  996, XX,  34, NEQ,    7,    8,    7,    6,     ,     ,  47,
WP, 11, 2025072712, 03, FNV3, 162, 329N, 1232E,  27,  996, XX,  50, NEQ,    1,    1,    0,    1,     ,     ,  47,
WP, 12, 2025072712, 03, FNV3,   0, 227N, 1454E,  60,  971, XX,  34, NEQ,  165,  170,  100,  135,     ,     ,  35,
WP, 12, 2025072712, 03, FNV3,   6, 240N, 1454E,  70,  972, XX,  34, NEQ,  126,  122,   94,  104,     ,     ,  26,
WP, 12, 2025072712, 03, FNV3,   6, 240N, 1454E,  70,  972, XX,  50, NEQ,   63,   59,   47,   52,     ,     ,  26,
WP, 12, 2025072712, 03, FNV3,   6, 240N, 1454E,  70,  972, XX,  64, NEQ,   24,   23,   19,   21,     ,     ,  26,
WP, 12, 2025072712, 03, FNV3,  12, 255N, 1452E,  66,  974, XX,  34, NEQ,  118,  113,   87,   97,     ,     ,  27,
WP, 12, 2025072712, 03, FNV3,  12, 255N, 1452E,  66,  974, XX,  50, NEQ,   55,   52,   41,   46,     ,     ,  27,
WP, 12, 2025072712, 03, FNV3,  12, 255N, 1452E,  66,  974, XX,  64, NEQ,   20,   18,   15,   17,     ,     ,  27,
WP, 12, 2025072712, 03, FNV3,  18, 266N, 1447E,  60,  977, XX,  34, NEQ,  110,  104,   82,   91,     ,     ,  30,
WP, 12, 2025072712, 03, FNV3,  18, 266N, 1447E,  60,  977, XX,  50, NEQ,   45,   41,   32,   36,     ,     ,  30,
WP, 12, 2025072712, 03, FNV3,  18, 266N, 1447E,  60,  977, XX,  64, NEQ,   10,    9,    7,    8,     ,     ,  30,
WP, 12, 2025072712, 03, FNV3,  24, 273N, 1440E,  57,  978, XX,  34, NEQ,  101,   94,   77,   86,     ,     ,  31,
WP, 12, 2025072712, 03, FNV3,  24, 273N, 1440E,  57,  978, XX,  50, NEQ,   37,   33,   26,   30,     ,     ,  31,
WP, 12, 2025072712, 03, FNV3,  24, 273N, 1440E,  57,  978, XX,  64, NEQ,    7,    6,    5,    6,     ,     ,  31,
WP, 12, 2025072712, 03, FNV3,  30, 278N, 1433E,  55,  979, XX,  34, NEQ,   91,   86,   72,   79,     ,     ,  31,
WP, 12, 2025072712, 03, FNV3,  30, 278N, 1433E,  55,  979, XX,  50, NEQ,   32,   29,   23,   26,     ,     ,  31,
WP, 12, 2025072712, 03, FNV3,  30, 278N, 1433E,  55,  979, XX,  64, NEQ,    6,    5,    4,    5,     ,     ,  31,
WP, 12, 2025072712, 03, FNV3,  36, 281N, 1428E,  52,  980, XX,  34, NEQ,   80,   76,   66,   70,     ,     ,  35,
WP, 12, 2025072712, 03, FNV3,  36, 281N, 1428E,  52,  980, XX,  50, NEQ,   27,   25,   19,   22,     ,     ,  35,
WP, 12, 2025072712, 03, FNV3,  36, 281N, 1428E,  52,  980, XX,  64, NEQ,    4,    3,    3,    3,     ,     ,  35,
WP, 12, 2025072712, 03, FNV3,  42, 283N, 1427E,  49,  981, XX,  34, NEQ,   77,   75,   66,   67,     ,     ,  37,
WP, 12, 2025072712, 03, FNV3,  42, 283N, 1427E,  49,  981, XX,  50, NEQ,   16,   15,   12,   13,     ,     ,  37,
WP, 12, 2025072712, 03, FNV3,  42, 283N, 1427E,  49,  981, XX,  64, NEQ,    1,    1,    1,    1,     ,     ,  37,
WP, 12, 2025072712, 03, FNV3,  48, 284N, 1426E,  47,  983, XX,  34, NEQ,   64,   63,   55,   56,     ,     ,  33,
WP, 12, 2025072712, 03, FNV3,  48, 284N, 1426E,  47,  983, XX,  50, NEQ,   12,   11,    9,    9,     ,     ,  33,
WP, 12, 2025072712, 03, FNV3,  48, 284N, 1426E,  47,  983, XX,  64, NEQ,    1,    1,    1,    1,     ,     ,  33,
WP, 12, 2025072712, 03, FNV3,  54, 284N, 1426E,  46,  983, XX,  34, NEQ,   68,   68,   60,   60,     ,     ,  33,
WP, 12, 2025072712, 03, FNV3,  54, 284N, 1426E,  46,  983, XX,  50, NEQ,   14,   13,   10,   11,     ,     ,  33,
WP, 12, 2025072712, 03, FNV3,  54, 284N, 1426E,  46,  983, XX,  64, NEQ,    1,    1,    1,    1,     ,     ,  33,
WP, 12, 2025072712, 03, FNV3,  60, 285N, 1427E,  48,  983, XX,  34, NEQ,   63,   64,   57,   56,     ,     ,  31,
WP, 12, 2025072712, 03, FNV3,  60, 285N, 1427E,  48,  983, XX,  50, NEQ,   16,   15,   12,   13,     ,     ,  31,
WP, 12, 2025072712, 03, FNV3,  60, 285N, 1427E,  48,  983, XX,  64, NEQ,    2,    2,    2,    2,     ,     ,  31,
WP, 12, 2025072712, 03, FNV3,  66, 286N, 1428E,  47,  983, XX,  34, NEQ,   76,   76,   69,   67,     ,     ,  33,
WP, 12, 2025072712, 03, FNV3,  66, 286N, 1428E,  47,  983, XX,  50, NEQ,   17,   16,   13,   14,     ,     ,  33,
WP, 12, 2025072712, 03, FNV3,  66, 286N, 1428E,  47,  983, XX,  64, NEQ,    1,    1,    1,    1,     ,     ,  33,
WP, 12, 2025072712, 03, FNV3,  72, 288N, 1429E,  46,  984, XX,  34, NEQ,   67,   66,   59,   59,     ,     ,  33,
WP, 12, 2025072712, 03, FNV3,  72, 288N, 1429E,  46,  984, XX,  50, NEQ,   14,   14,   11,   12,     ,     ,  33,
WP, 12, 2025072712, 03, FNV3,  72, 288N, 1429E,  46,  984, XX,  64, NEQ,    1,    1,    1,    1,     ,     ,  33,
WP, 12, 2025072712, 03, FNV3,  78, 289N, 1430E,  45,  984, XX,  34, NEQ,   69,   69,   59,   59,     ,     ,  38,
WP, 12, 2025072712, 03, FNV3,  78, 289N, 1430E,  45,  984, XX,  50, NEQ,   13,   12,    9,   10,     ,     ,  38,
WP, 12, 2025072712, 03, FNV3,  78, 289N, 1430E,  45,  984, XX,  64, NEQ,    1,    0,    0,    0,     ,     ,  38,
WP, 12, 2025072712, 03, FNV3,  84, 293N, 1431E,  44,  985, XX,  34, NEQ,   54,   53,   46,   46,     ,     ,  36,
WP, 12, 2025072712, 03, FNV3,  84, 293N, 1431E,  44,  985, XX,  50, NEQ,   10,   10,    7,    8,     ,     ,  36,
WP, 12, 2025072712, 03, FNV3,  84, 293N, 1431E,  44,  985, XX,  64, NEQ,    1,    1,    0,    1,     ,     ,  36,
WP, 12, 2025072712, 03, FNV3,  90, 297N, 1430E,  43,  985, XX,  34, NEQ,   61,   59,   52,   52,     ,     ,  38,
WP, 12, 2025072712, 03, FNV3,  90, 297N, 1430E,  43,  985, XX,  50, NEQ,    8,    8,    6,    7,     ,     ,  38,
WP, 12, 2025072712, 03, FNV3,  90, 297N, 1430E,  43,  985, XX,  64, NEQ,    1,    0,    0,    0,     ,     ,  38,
WP, 12, 2025072712, 03, FNV3,  96, 302N, 1427E,  42,  987, XX,  34, NEQ,   60,   57,   48,   51,     ,     ,  39,
WP, 12, 2025072712, 03, FNV3,  96, 302N, 1427E,  42,  987, XX,  50, NEQ,    8,    7,    6,    6,     ,     ,  39,
WP, 12, 2025072712, 03, FNV3,  96, 302N, 1427E,  42,  987, XX,  64, NEQ,    1,    0,    0,    0,     ,     ,  39,
WP, 12, 2025072712, 03, FNV3, 102, 307N, 1424E,  42,  986, XX,  34, NEQ,   55,   54,   44,   46,     ,     ,  35,
WP, 12, 2025072712, 03, FNV3, 102, 307N, 1424E,  42,  986, XX,  50, NEQ,    9,    8,    6,    7,     ,     ,  35,
WP, 12, 2025072712, 03, FNV3, 108, 313N, 1422E,  43,  986, XX,  34, NEQ,   51,   49,   40,   42,     ,     ,  35,
WP, 12, 2025072712, 03, FNV3, 108, 313N, 1422E,  43,  986, XX,  50, NEQ,    9,    8,    6,    7,     ,     ,  35,
WP, 12, 2025072712, 03, FNV3, 108, 313N, 1422E,  43,  986, XX,  64, NEQ,    1,    1,    1,    1,     ,     ,  35,
WP, 12, 2025072712, 03, FNV3, 114, 319N, 1420E,  43,  985, XX,  34, NEQ,   55,   53,   44,   45,     ,     ,  39,
WP, 12, 2025072712, 03, FNV3, 114, 319N, 1420E,  43,  985, XX,  50, NEQ,    7,    6,    5,    6,     ,     ,  39,
WP, 12, 2025072712, 03, FNV3, 114, 319N, 1420E,  43,  985, XX,  64, NEQ,    1,    0,    0,    0,     ,     ,  39,
WP, 12, 2025072712, 03, FNV3, 120, 326N, 1419E,  44,  985, XX,  34, NEQ,   55,   53,   43,   45,     ,     ,  33,
WP, 12, 2025072712, 03, FNV3, 120, 326N, 1419E,  44,  985, XX,  50, NEQ,    9,    8,    6,    7,     ,     ,  33,
WP, 12, 2025072712, 03, FNV3, 120, 326N, 1419E,  44,  985, XX,  64, NEQ,    1,    1,    1,    1,     ,     ,  33,
WP, 12, 2025072712, 03, FNV3, 126, 332N, 1420E,  45,  985, XX,  34, NEQ,   56,   56,   45,   46,     ,     ,  36,
WP, 12, 2025072712, 03, FNV3, 126, 332N, 1420E,  45,  985, XX,  50, NEQ,    8,    8,    5,    6,     ,     ,  36,
WP, 12, 2025072712, 03, FNV3, 126, 332N, 1420E,  45,  985, XX,  64, NEQ,    1,    1,    1,    1,     ,     ,  36,
WP, 12, 2025072712, 03, FNV3, 132, 340N, 1426E,  44,  985, XX,  34, NEQ,   51,   52,   42,   41,     ,     ,  35,
WP, 12, 2025072712, 03, FNV3, 132, 340N, 1426E,  44,  985, XX,  50, NEQ,    8,    8,    6,    6,     ,     ,  35,
WP, 12, 2025072712, 03, FNV3, 132, 340N, 1426E,  44,  985, XX,  64, NEQ,    1,    1,    1,    1,     ,     ,  35,
WP, 12, 2025072712, 03, FNV3, 138, 347N, 1435E,  44,  985, XX,  34, NEQ,   56,   59,   49,   46,     ,     ,  39,
WP, 12, 2025072712, 03, FNV3, 138, 347N, 1435E,  44,  985, XX,  50, NEQ,    7,    7,    6,    5,     ,     ,  39,
WP, 12, 2025072712, 03, FNV3, 138, 347N, 1435E,  44,  985, XX,  64, NEQ,    1,    1,    1,    1,     ,     ,  39,
WP, 12, 2025072712, 03, FNV3, 144, 355N, 1450E,  42,  987, XX,  34, NEQ,   48,   52,   42,   39,     ,     ,  37,
WP, 12, 2025072712, 03, FNV3, 144, 355N, 1450E,  42,  987, XX,  50, NEQ,    5,    5,    4,    4,     ,     ,  37,
WP, 12, 2025072712, 03, FNV3, 150, 365N, 1467E,  43,  986, XX,  34, NEQ,   44,   49,   39,   34,     ,     ,  36,
WP, 12, 2025072712, 03, FNV3, 150, 365N, 1467E,  43,  986, XX,  50, NEQ,    5,    6,    4,    4,     ,     ,  36,
WP, 12, 2025072712, 03, FNV3, 150, 365N, 1467E,  43,  986, XX,  64, NEQ,    1,    1,    0,    0,     ,     ,  36,
WP, 12, 2025072712, 03, FNV3, 156, 374N, 1485E,  42,  987, XX,  34, NEQ,   40,   45,   36,   32,     ,     ,  40,
WP, 12, 2025072712, 03, FNV3, 156, 374N, 1485E,  42,  987, XX,  50, NEQ,    5,    6,    5,    4,     ,     ,  40,
WP, 12, 2025072712, 03, FNV3, 162, 383N, 1507E,  41,  987, XX,  34, NEQ,   41,   46,   38,   33,     ,     ,  39,
WP, 12, 2025072712, 03, FNV3, 162, 383N, 1507E,  41,  987, XX,  50, NEQ,    4,    4,    3,    3,     ,     ,  39,
WP, 12, 2025072712, 03, FNV3, 162, 383N, 1507E,  41,  987, XX,  64, NEQ,    1,    1,    0,    0,     ,     ,  39,
WP, 12, 2025072712, 03, FNV3, 168, 390N, 1528E,  39,  989, XX,  34, NEQ,   27,   31,   25,   22,     ,     ,  48,
WP, 12, 2025072712, 03, FNV3, 168, 390N, 1528E,  39,  989, XX,  50, NEQ,    3,    3,    3,    2,     ,     ,  48,
WP, 12, 2025072712, 03, FNV3, 168, 390N, 1528E,  39,  989, XX,  64, NEQ,    1,    0,    0,    0,     ,     ,  48,
WP, 12, 2025072712, 03, FNV3, 174, 396N, 1549E,  38,  990, XX,  34, NEQ,   24,   28,   22,   19,     ,     ,  49,
WP, 12, 2025072712, 03, FNV3, 174, 396N, 1549E,  38,  990, XX,  50, NEQ,    3,    3,    2,    2,     ,     ,  49,
WP, 12, 2025072712, 03, FNV3, 180, 397N, 1568E,  37,  991, XX,  34, NEQ,   18,   22,   18,   15,     ,     ,  48,
WP, 12, 2025072712, 03, FNV3, 180, 397N, 1568E,  37,  991, XX,  50, NEQ,    2,    2,    2,    2,     ,     ,  48,
WP, 12, 2025072712, 03, FNV3, 186, 394N, 1583E,  36,  991, XX,  34, NEQ,   21,   24,   21,   18,     ,     ,  52,
WP, 12, 2025072712, 03, FNV3, 186, 394N, 1583E,  36,  991, XX,  50, NEQ,    1,    1,    1,    1,     ,     ,  52,
WP, 12, 2025072712, 03, FNV3, 192, 394N, 1601E,  34,  992, XX,  34, NEQ,   18,   19,   16,   15,     ,     ,  54,
WP, 12, 2025072712, 03, FNV3, 192, 394N, 1601E,  34,  992, XX,  50, NEQ,    2,    2,    2,    1,     ,     ,  54,
WP, 12, 2025072712, 03, FNV3, 198, 390N, 1612E,  33,  992, XX,  34, NEQ,   17,   19,   16,   15,     ,     ,  53,
WP, 12, 2025072712, 03, FNV3, 204, 390N, 1624E,  33,  993, XX,  34, NEQ,   19,   20,   17,   16,     ,     ,  52,
WP, 12, 2025072712, 03, FNV3, 204, 390N, 1624E,  33,  993, XX,  50, NEQ,    1,    1,    1,    1,     ,     ,  52,
WP, 12, 2025072712, 03, FNV3, 210, 391N, 1636E,  32,  993, XX,  34, NEQ,   16,   17,   15,   14,     ,     ,  55,
WP, 12, 2025072712, 03, FNV3, 210, 391N, 1636E,  32,  993, XX,  50, NEQ,    1,    1,    0,    0,     ,     ,  55,
WP, 12, 2025072712, 03, FNV3, 216, 385N, 1634E,  32,  993, XX,  34, NEQ,   19,   20,   17,   16,     ,     ,  54,
WP, 12, 2025072712, 03, FNV3, 216, 385N, 1634E,  32,  993, XX,  50, NEQ,    2,    2,    2,    2,     ,     ,  54,
WP, 12, 2025072712, 03, FNV3, 222, 387N, 1639E,  32,  993, XX,  34, NEQ,   17,   18,   15,   14,     ,     ,  53,
WP, 12, 2025072712, 03, FNV3, 222, 387N, 1639E,  32,  993, XX,  50, NEQ,    2,    2,    2,    2,     ,     ,  53,
WP, 12, 2025072712, 03, FNV3, 228, 393N, 1649E,  33,  993, XX,  34, NEQ,   18,   18,   15,   15,     ,     ,  52,
WP, 12, 2025072712, 03, FNV3, 228, 393N, 1649E,  33,  993, XX,  50, NEQ,    4,    4,    3,    3,     ,     ,  52,
WP, 12, 2025072712, 03, FNV3, 234, 398N, 1658E,  33,  993, XX,  34, NEQ,   21,   23,   20,   19,     ,     ,  50,
WP, 12, 2025072712, 03, FNV3, 234, 398N, 1658E,  33,  993, XX,  50, NEQ,    2,    2,    2,    2,     ,     ,  50,
WP, 12, 2025072712, 03, FNV3, 240, 398N, 1658E,  34,  993, XX,  34, NEQ,   21,   21,   18,   18,     ,     ,  54,
WP, 12, 2025072712, 03, FNV3, 240, 398N, 1658E,  34,  993, XX,  50, NEQ,    3,    3,    2,    3,     ,     ,  54,
WP, 12, 2025072712, 03, FNV3, 246, 401N, 1662E,  35,  993, XX,  34, NEQ,   22,   22,   17,   17,     ,     ,  55,
WP, 12, 2025072712, 03, FNV3, 246, 401N, 1662E,  35,  993, XX,  50, NEQ,    4,    4,    3,    3,     ,     ,  55,
WP, 12, 2025072712, 03, FNV3, 246, 401N, 1662E,  35,  993, XX,  64, NEQ,    1,    1,    0,    1,     ,     ,  55,
WP, 12, 2025072712, 03, FNV3, 252, 395N, 1663E,  36,  993, XX,  34, NEQ,   27,   27,   21,   22,     ,     ,  52,
WP, 12, 2025072712, 03, FNV3, 252, 395N, 1663E,  36,  993, XX,  50, NEQ,    9,    8,    6,    7,     ,     ,  52,
WP, 12, 2025072712, 03, FNV3, 252, 395N, 1663E,  36,  993, XX,  64, NEQ,    1,    1,    1,    1,     ,     ,  52,
WP, 12, 2025072712, 03, FNV3, 258, 396N, 1654E,  39,  991, XX,  34, NEQ,   40,   41,   33,   32,     ,     ,  44,
WP, 12, 2025072712, 03, FNV3, 258, 396N, 1654E,  39,  991, XX,  50, NEQ,    8,    7,    5,    6,     ,     ,  44,
