# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
CP, 01, 2026082000, 03, FNV3,   0, 224N, 1713W,  99,  959, XX,  34, NEQ,  120,  100,   60,  110,     ,     ,  15,
CP, 01, 2026082000, 03, FNV3,  48, 293N, 1710W,  73,  973, XX,  34, NEQ,  161,  152,  110,  125,     ,     ,  35,
CP, 01, 2026082000, 03, FNV3,  48, 293N, 1710W,  73,  973, XX,  50, NEQ,   76,   68,   52,   59,     ,     ,  35,
CP, 01, 2026082000, 03, FNV3,  48, 293N, 1710W,  73,  973, XX,  64, NEQ,   38,   27,   20,   23,     ,     ,  35,
CP, 01, 2026082000, 03, FNV3,  54, 301N, 1717W,  69,  974, XX,  34, NEQ,  175,  158,  124,  145,     ,     ,  42,
CP, 01, 2026082000, 03, FNV3,  54, 301N, 1717W,  69,  974, XX,  50, NEQ,   79,   69,   53,   62,     ,     ,  42,
CP, 01, 2026082000, 03, FNV3,  54, 301N, 1717W,  69,  974, XX,  64, NEQ,   31,   17,   13,   15,     ,     ,  42,
CP, 01, 2026082000, 03, FNV3,  60, 305N, 1724W,  66,  977, XX,  34, NEQ,  181,  158,  132,  156,     ,     ,  42,
CP, 01, 2026082000, 03, FNV3,  60, 305N, 1724W,  66,  977, XX,  50, NEQ,   73,   62,   48,   58,     ,     ,  42,
CP, 01, 2026082000, 03, FNV3,  60, 305N, 1724W,  66,  977, XX,  64, NEQ,   22,    9,    7,   12,     ,     ,  42,
CP, 01, 2026082000, 03, FNV3,  66, 309N, 1729W,  64,  979, XX,  34, NEQ,  182,  162,  132,  156,     ,     ,  42,
CP, 01, 2026082000, 03, FNV3,  66, 309N, 1729W,  64,  979, XX,  50, NEQ,   71,   60,   46,   57,     ,     ,  42,
CP, 01, 2026082000, 03, FNV3,  66, 309N, 1729W,  64,  979, XX,  64, NEQ,   15,    7,    5,    6,     ,     ,  42,
CP, 01, 2026082000, 03, FNV3,  72, 313N, 1734W,  62,  980, XX,  34, NEQ,  184,  162,  131,  156,     ,     ,  42,
CP, 01, 2026082000, 03, FNV3,  72, 313N, 1734W,  62,  980, XX,  50, NEQ,   64,   54,   40,   49,     ,     ,  42,
CP, 01, 2026082000, 03, FNV3,  72, 313N, 1734W,  62,  980, XX,  64, NEQ,   15,    3,    2,    3,     ,     ,  42,
CP, 01, 2026082000, 03, FNV3,  78, 318N, 1739W,  60,  982, XX,  34, NEQ,  187,  165,  134,  157,     ,     ,  48,
CP, 01, 2026082000, 03, FNV3,  78, 318N, 1739W,  60,  982, XX,  50, NEQ,   68,   51,   39,   47,     ,     ,  48,
CP, 01, 2026082000, 03, FNV3,  78, 318N, 1739W,  60,  982, XX,  64, NEQ,    6,    2,    1,    2,     ,     ,  48,
CP, 01, 2026082000, 03, FNV3,  84, 321N, 1746W,  57,  985, XX,  34, NEQ,  149,  128,  102,  125,     ,     ,  44,
CP, 01, 2026082000, 03, FNV3,  84, 321N, 1746W,  57,  985, XX,  50, NEQ,   47,   26,   19,   27,     ,     ,  44,
CP, 01, 2026082000, 03, FNV3,  84, 321N, 1746W,  57,  985, XX,  64, NEQ,    4,    1,    1,    1,     ,     ,  44,
CP, 01, 2026082000, 03, FNV3,  90, 324N, 1752W,  54,  986, XX,  34, NEQ,  136,  120,   96,  113,     ,     ,  45,
CP, 01, 2026082000, 03, FNV3,  90, 324N, 1752W,  54,  986, XX,  50, NEQ,   27,   22,   13,   19,     ,     ,  45,
CP, 01, 2026082000, 03, FNV3,  90, 324N, 1752W,  54,  986, XX,  64, NEQ,    2,    2,    0,    2,     ,     ,  45,
CP, 01, 2026082000, 03, FNV3,  96, 327N, 1758W,  52,  987, XX,  34, NEQ,  134,  117,   95,  112,     ,     ,  47,
CP, 01, 2026082000, 03, FNV3,  96, 327N, 1758W,  52,  987, XX,  50, NEQ,   27,   10,    6,   11,     ,     ,  47,
CP, 01, 2026082000, 03, FNV3,  96, 327N, 1758W,  52,  987, XX,  64, NEQ,    0,    1,    0,    0,     ,     ,  47,
CP, 01, 2026082000, 03, FNV3, 102, 330N, 1762W,  52,  987, XX,  34, NEQ,  136,  120,   97,  112,     ,     ,  54,
CP, 01, 2026082000, 03, FNV3, 102, 330N, 1762W,  52,  987, XX,  50, NEQ,   31,   15,   11,   18,     ,     ,  54,
CP, 01, 2026082000, 03, FNV3, 102, 330N, 1762W,  52,  987, XX,  64, NEQ,    1,    1,    0,    0,     ,     ,  54,
CP, 01, 2026082000, 03, FNV3, 108, 334N, 1768W,  49,  989, XX,  34, NEQ,  115,  100,   79,   94,     ,     ,  48,
CP, 01, 2026082000, 03, FNV3, 108, 334N, 1768W,  49,  989, XX,  50, NEQ,   21,    9,    7,    8,     ,     ,  48,
CP, 01, 2026082000, 03, FNV3, 108, 334N, 1768W,  49,  989, XX,  64, NEQ,    1,    0,    0,    0,     ,     ,  48,
CP, 01, 2026082000, 03, FNV3, 114, 338N, 1772W,  47,  991, XX,  34, NEQ,  111,   94,   75,   87,     ,     ,  57,
CP, 01, 2026082000, 03, FNV3, 114, 338N, 1772W,  47,  991, XX,  50, NEQ,   12,    6,    5,    8,     ,     ,  57,
CP, 01, 2026082000, 03, FNV3, 120, 343N, 1777W,  45,  993, XX,  34, NEQ,  103,   81,   64,   75,     ,     ,  54,
CP, 01, 2026082000, 03, FNV3, 120, 343N, 1777W,  45,  993, XX,  50, NEQ,    9,    3,    2,    3,     ,     ,  54,
CP, 01, 2026082000, 03, FNV3, 126, 349N, 1781W,  44,  994, XX,  34, NEQ,   96,   77,   59,   68,     ,     ,  62,
CP, 01, 2026082000, 03, FNV3, 126, 349N, 1781W,  44,  994, XX,  50, NEQ,    6,    4,    3,    4,     ,     ,  62,
CP, 01, 2026082000, 03, FNV3, 132, 355N, 1788W,  43,  994, XX,  34, NEQ,   79,   56,   44,   52,     ,     ,  52,
CP, 01, 2026082000, 03, FNV3, 132, 355N, 1788W,  43,  994, XX,  50, NEQ,    4,    1,    1,    2,     ,     ,  52,
CP, 01, 2026082000, 03, FNV3, 138, 360N, 1793W,  41,  995, XX,  34, NEQ,   70,   50,   35,   44,     ,     ,  55,
CP, 01, 2026082000, 03, FNV3, 138, 360N, 1793W,  41,  995, XX,  50, NEQ,    4,    1,    1,    1,     ,     ,  55,
CP, 01, 2026082000, 03, FNV3, 144, 367N, 1798W,  41,  996, XX,  34, NEQ,   65,   29,   20,   25,     ,     ,  58,
CP, 01, 2026082000, 03, FNV3, 150, 375N, 1798E,  40,  996, XX,  34, NEQ,   56,   32,   22,   27,     ,     ,  55,
CP, 01, 2026082000, 03, FNV3, 150, 375N, 1798E,  40,  996, XX,  50, NEQ,    0,    1,    0,    0,     ,     ,  55,
CP, 01, 2026082000, 03, FNV3, 156, 384N, 1794E,  39,  997, XX,  34, NEQ,   60,   32,   22,   28,     ,     ,  58,
CP, 01, 2026082000, 03, FNV3, 156, 384N, 1794E,  39,  997, XX,  50, NEQ,    1,    0,    0,    0,     ,     ,  58,
CP, 01, 2026082000, 03, FNV3, 162, 391N, 1792E,  37,  998, XX,  34, NEQ,   40,   19,    9,   13,     ,     ,  61,
CP, 01, 2026082000, 03, FNV3, 162, 391N, 1792E,  37,  998, XX,  50, NEQ,    0,    0,    0,    1,     ,     ,  61,
CP, 01, 2026082000, 03, FNV3, 168, 398N, 1788E,  36,  999, XX,  34, NEQ,   40,   27,   16,   20,     ,     ,  57,
CP, 01, 2026082000, 03, FNV3, 174, 404N, 1789E,  35, 1000, XX,  34, NEQ,   34,   21,   15,   15,     ,     ,  63,
CP, 01, 2026082000, 03, FNV3, 180, 413N, 1792E,  34, 1000, XX,  34, NEQ,   15,   11,    0,    6,     ,     ,  54,
CP, 01, 2026082000, 03, FNV3, 186, 413N, 1789E,  33, 1001, XX,  34, NEQ,    6,   10,    1,    5,     ,     ,  50,
EP, 90, 2026082000, 03, FNV3,   0, 104N, 1400W,  29, 1007, XX,  34, NEQ,    0,    0,    0,    0,     ,     , 100,
EP, 90, 2026082000, 03, FNV3,   6, 115N, 1412W,  29, 1005, XX,  34, NEQ,    3,    0,    0,    1,     ,     ,  47,
EP, 90, 2026082000, 03, FNV3,  12, 119N, 1423W,  33, 1004, XX,  34, NEQ,   11,    2,    1,    5,     ,     ,  39,
EP, 90, 2026082000, 03, FNV3,  18, 122N, 1433W,  40, 1002, XX,  34, NEQ,   38,   24,   16,   24,     ,     ,  40,
EP, 90, 2026082000, 03, FNV3,  18, 122N, 1433W,  40, 1002, XX,  50, NEQ,    3,    0,    0,    0,     ,     ,  40,
EP, 90, 2026082000, 03, FNV3,  24, 126N, 1442W,  41, 1001, XX,  34, NEQ,   49,   33,   23,   33,     ,     ,  39,
EP, 90, 2026082000, 03, FNV3,  24, 126N, 1442W,  41, 1001, XX,  50, NEQ,    2,    0,    0,    0,     ,     ,  39,
EP, 90, 2026082000, 03, FNV3,  30, 130N, 1450W,  45, 1000, XX,  34, NEQ,   55,   35,   24,   38,     ,     ,  35,
EP, 90, 2026082000, 03, FNV3,  30, 130N, 1450W,  45, 1000, XX,  50, NEQ,    4,    1,    0,    1,     ,     ,  35,
EP, 90, 2026082000, 03, FNV3,  36, 134N, 1459W,  50,  997, XX,  34, NEQ,   67,   49,   32,   50,     ,     ,  29,
EP, 90, 2026082000, 03, FNV3,  36, 134N, 1459W,  50,  997, XX,  50, NEQ,   13,    4,    3,    4,     ,     ,  29,
EP, 90, 2026082000, 03, FNV3,  36, 134N, 1459W,  50,  997, XX,  64, NEQ,    1,    0,    0,    0,     ,     ,  29,
EP, 90, 2026082000, 03, FNV3,  42, 139N, 1467W,  55,  994, XX,  34, NEQ,   76,   58,   38,   59,     ,     ,  25,
EP, 90, 2026082000, 03, FNV3,  42, 139N, 1467W,  55,  994, XX,  50, NEQ,   21,    9,    6,    9,     ,     ,  25,
EP, 90, 2026082000, 03, FNV3,  42, 139N, 1467W,  55,  994, XX,  64, NEQ,    2,    1,    1,    1,     ,     ,  25,
EP, 90, 2026082000, 03, FNV3,  48, 145N, 1476W,  61,  990, XX,  34, NEQ,   84,   61,   41,   66,     ,     ,  24,
EP, 90, 2026082000, 03, FNV3,  48, 145N, 1476W,  61,  990, XX,  50, NEQ,   25,   17,   12,   17,     ,     ,  24,
EP, 90, 2026082000, 03, FNV3,  48, 145N, 1476W,  61,  990, XX,  64, NEQ,    7,    3,    2,    3,     ,     ,  24,
EP, 90, 2026082000, 03, FNV3,  54, 149N, 1485W,  59,  991, XX,  34, NEQ,   96,   72,   51,   77,     ,     ,  24,
EP, 90, 2026082000, 03, FNV3,  54, 149N, 1485W,  59,  991, XX,  50, NEQ,   32,   21,   15,   21,     ,     ,  24,
EP, 90, 2026082000, 03, FNV3,  54, 149N, 1485W,  59,  991, XX,  64, NEQ,    7,    4,    3,    4,     ,     ,  24,
EP, 90, 2026082000, 03, FNV3,  60, 156N, 1496W,  63,  989, XX,  34, NEQ,   97,   72,   49,   77,     ,     ,  23,
EP, 90, 2026082000, 03, FNV3,  60, 156N, 1496W,  63,  989, XX,  50, NEQ,   33,   23,   15,   23,     ,     ,  23,
EP, 90, 2026082000, 03, FNV3,  60, 156N, 1496W,  63,  989, XX,  64, NEQ,   10,    6,    5,    7,     ,     ,  23,
EP, 90, 2026082000, 03, FNV3,  66, 161N, 1507W,  62,  991, XX,  34, NEQ,  101,   77,   55,   82,     ,     ,  25,
EP, 90, 2026082000, 03, FNV3,  66, 161N, 1507W,  62,  991, XX,  50, NEQ,   32,   21,   14,   22,     ,     ,  25,
EP, 90, 2026082000, 03, FNV3,  66, 161N, 1507W,  62,  991, XX,  64, NEQ,    8,    6,    4,    6,     ,     ,  25,
EP, 90, 2026082000, 03, FNV3,  72, 166N, 1519W,  64,  989, XX,  34, NEQ,  107,   79,   58,   88,     ,     ,  21,
EP, 90, 2026082000, 03, FNV3,  72, 166N, 1519W,  64,  989, XX,  50, NEQ,   35,   26,   19,   28,     ,     ,  21,
EP, 90, 2026082000, 03, FNV3,  72, 166N, 1519W,  64,  989, XX,  64, NEQ,   10,    8,    6,    9,     ,     ,  21,
EP, 90, 2026082000, 03, FNV3,  78, 170N, 1532W,  63,  988, XX,  34, NEQ,  107,   81,   61,   89,     ,     ,  27,
EP, 90, 2026082000, 03, FNV3,  78, 170N, 1532W,  63,  988, XX,  50, NEQ,   30,   21,   15,   22,     ,     ,  27,
EP, 90, 2026082000, 03, FNV3,  78, 170N, 1532W,  63,  988, XX,  64, NEQ,   10,    5,    4,    6,     ,     ,  27,
EP, 90, 2026082000, 03, FNV3,  84, 173N, 1545W,  61,  990, XX,  34, NEQ,  102,   75,   55,   85,     ,     ,  27,
EP, 90, 2026082000, 03, FNV3,  84, 173N, 1545W,  61,  990, XX,  50, NEQ,   34,   23,   16,   25,     ,     ,  27,
EP, 90, 2026082000, 03, FNV3,  84, 173N, 1545W,  61,  990, XX,  64, NEQ,    9,    6,    5,    6,     ,     ,  27,
EP, 90, 2026082000, 03, FNV3,  90, 178N, 1557W,  59,  991, XX,  34, NEQ,   88,   66,   48,   74,     ,     ,  25,
EP, 90, 2026082000, 03, FNV3,  90, 178N, 1557W,  59,  991, XX,  50, NEQ,   23,   17,   12,   19,     ,     ,  25,
EP, 90, 2026082000, 03, FNV3,  90, 178N, 1557W,  59,  991, XX,  64, NEQ,    8,    5,    4,    7,     ,     ,  25,
EP, 90, 2026082000, 03, FNV3,  96, 182N, 1570W,  54,  994, XX,  34, NEQ,   79,   60,   43,   63,     ,     ,  25,
EP, 90, 2026082000, 03, FNV3,  96, 182N, 1570W,  54,  994, XX,  50, NEQ,   18,   12,    8,   13,     ,     ,  25,
EP, 90, 2026082000, 03, FNV3,  96, 182N, 1570W,  54,  994, XX,  64, NEQ,    4,    3,    3,    4,     ,     ,  25,
EP, 90, 2026082000, 03, FNV3, 102, 185N, 1583W,  51,  996, XX,  34, NEQ,   71,   48,   32,   51,     ,     ,  31,
EP, 90, 2026082000, 03, FNV3, 102, 185N, 1583W,  51,  996, XX,  50, NEQ,   12,    6,    4,    8,     ,     ,  31,
EP, 90, 2026082000, 03, FNV3, 102, 185N, 1583W,  51,  996, XX,  64, NEQ,    3,    1,    1,    1,     ,     ,  31,
EP, 90, 2026082000, 03, FNV3, 108, 188N, 1596W,  49,  997, XX,  34, NEQ,   70,   47,   32,   53,     ,     ,  30,
EP, 90, 2026082000, 03, FNV3, 108, 188N, 1596W,  49,  997, XX,  50, NEQ,   10,    6,    4,    7,     ,     ,  30,
EP, 90, 2026082000, 03, FNV3, 108, 188N, 1596W,  49,  997, XX,  64, NEQ,    3,    2,    2,    2,     ,     ,  30,
EP, 90, 2026082000, 03, FNV3, 114, 193N, 1608W,  49,  997, XX,  34, NEQ,   70,   49,   33,   52,     ,     ,  38,
EP, 90, 2026082000, 03, FNV3, 114, 193N, 1608W,  49,  997, XX,  50, NEQ,   10,    6,    4,    6,     ,     ,  38,
EP, 90, 2026082000, 03, FNV3, 114, 193N, 1608W,  49,  997, XX,  64, NEQ,    4,    2,    2,    2,     ,     ,  38,
EP, 90, 2026082000, 03, FNV3, 120, 195N, 1619W,  49,  996, XX,  34, NEQ,   61,   41,   28,   46,     ,     ,  32,
EP, 90, 2026082000, 03, FNV3, 120, 195N, 1619W,  49,  996, XX,  50, NEQ,   11,    6,    4,    6,     ,     ,  32,
EP, 90, 2026082000, 03, FNV3, 120, 195N, 1619W,  49,  996, XX,  64, NEQ,    2,    2,    1,    2,     ,     ,  32,
EP, 90, 2026082000, 03, FNV3, 126, 199N, 1629W,  50,  996, XX,  34, NEQ,   54,   37,   26,   38,     ,     ,  31,
EP, 90, 2026082000, 03, FNV3, 126, 199N, 1629W,  50,  996, XX,  50, NEQ,   10,    4,    3,    4,     ,     ,  31,
EP, 90, 2026082000, 03, FNV3, 126, 199N, 1629W,  50,  996, XX,  64, NEQ,    3,    1,    1,    2,     ,     ,  31,
EP, 90, 2026082000, 03, FNV3, 132, 201N, 1640W,  44,  999, XX,  34, NEQ,   55,   29,   19,   33,     ,     ,  37,
EP, 90, 2026082000, 03, FNV3, 132, 201N, 1640W,  44,  999, XX,  50, NEQ,    5,    2,    1,    2,     ,     ,  37,
EP, 90, 2026082000, 03, FNV3, 132, 201N, 1640W,  44,  999, XX,  64, NEQ,    1,    0,    0,    0,     ,     ,  37,
EP, 90, 2026082000, 03, FNV3, 138, 204N, 1649W,  42, 1000, XX,  34, NEQ,   72,   47,   33,   47,     ,     ,  45,
EP, 90, 2026082000, 03, FNV3, 138, 204N, 1649W,  42, 1000, XX,  50, NEQ,    8,    4,    3,    4,     ,     ,  45,
EP, 90, 2026082000, 03, FNV3, 144, 210N, 1660W,  40, 1001, XX,  34, NEQ,   53,   31,   27,   32,     ,     ,  44,
EP, 90, 2026082000, 03, FNV3, 144, 210N, 1660W,  40, 1001, XX,  50, NEQ,    2,    2,    1,    2,     ,     ,  44,
EP, 90, 2026082000, 03, FNV3, 150, 214N, 1668W,  38, 1002, XX,  34, NEQ,   30,   14,   10,   18,     ,     ,  47,
EP, 90, 2026082000, 03, FNV3, 150, 214N, 1668W,  38, 1002, XX,  50, NEQ,    1,    0,    0,    0,     ,     ,  47,
EP, 90, 2026082000, 03, FNV3, 156, 218N, 1676W,  37, 1003, XX,  34, NEQ,   47,   24,   18,   25,     ,     ,  54,
EP, 90, 2026082000, 03, FNV3, 156, 218N, 1676W,  37, 1003, XX,  50, NEQ,    3,    1,    0,    1,     ,     ,  54,
EP, 90, 2026082000, 03, FNV3, 162, 218N, 1684W,  36, 1003, XX,  34, NEQ,   48,   27,   20,   26,     ,     ,  57,
EP, 90, 2026082000, 03, FNV3, 162, 218N, 1684W,  36, 1003, XX,  50, NEQ,    3,    1,    1,    1,     ,     ,  57,
EP, 90, 2026082000, 03, FNV3, 168, 215N, 1693W,  35, 1003, XX,  34, NEQ,   34,   24,   19,   23,     ,     ,  53,
EP, 90, 2026082000, 03, FNV3, 168, 215N, 1693W,  35, 1003, XX,  50, NEQ,    2,    1,    1,    1,     ,     ,  53,
EP, 90, 2026082000, 03, FNV3, 174, 215N, 1701W,  34, 1003, XX,  34, NEQ,   25,   17,   13,   21,     ,     ,  50,
EP, 90, 2026082000, 03, FNV3, 174, 215N, 1701W,  34, 1003, XX,  50, NEQ,    6,    5,    4,    4,     ,     ,  50,
EP, 90, 2026082000, 03, FNV3, 180, 216N, 1713W,  36, 1002, XX,  34, NEQ,   34,   21,   17,   22,     ,     ,  43,
EP, 90, 2026082000, 03, FNV3, 180, 216N, 1713W,  36, 1002, XX,  50, NEQ,    4,    2,    2,    2,     ,     ,  43,
WP, 17, 2026082000, 03, FNV3,   0, 114N, 1516E,  35,  999, XX,  34, NEQ,   70,   80,   80,   60,     ,     ,  30,
WP, 17, 2026082000, 03, FNV3,   6, 118N, 1508E,  35, 1000, XX,  34, NEQ,   31,   17,   10,   14,     ,     ,  44,
WP, 17, 2026082000, 03, FNV3,  12, 125N, 1502E,  39,  998, XX,  34, NEQ,   48,   25,   17,   23,     ,     ,  41,
WP, 17, 2026082000, 03, FNV3,  12, 125N, 1502E,  39,  998, XX,  50, NEQ,    1,    0,    0,    1,     ,     ,  41,
WP, 17, 2026082000, 03, FNV3,  18, 134N, 1496E,  45,  996, XX,  34, NEQ,   73,   61,   43,   53,     ,     ,  39,
WP, 17, 2026082000, 03, FNV3,  18, 134N, 1496E,  45,  996, XX,  50, NEQ,    8,    2,    1,    2,     ,     ,  39,
WP, 17, 2026082000, 03, FNV3,  24, 142N, 1490E,  52,  991, XX,  34, NEQ,   93,   80,   59,   73,     ,     ,  29,
WP, 17, 2026082000, 03, FNV3,  24, 142N, 1490E,  52,  991, XX,  50, NEQ,   18,   10,    6,    9,     ,     ,  29,
WP, 17, 2026082000, 03, FNV3,  30, 151N, 1484E,  61,  986, XX,  34, NEQ,  111,   99,   74,   88,     ,     ,  23,
WP, 17, 2026082000, 03, FNV3,  30, 151N, 1484E,  61,  986, XX,  50, NEQ,   38,   32,   23,   29,     ,     ,  23,
WP, 17, 2026082000, 03, FNV3,  30, 151N, 1484E,  61,  986, XX,  64, NEQ,    8,    5,    4,    4,     ,     ,  23,
WP, 17, 2026082000, 03, FNV3,  36, 158N, 1478E,  71,  978, XX,  34, NEQ,  107,   95,   73,   87,     ,     ,  18,
WP, 17, 2026082000, 03, FNV3,  36, 158N, 1478E,  71,  978, XX,  50, NEQ,   37,   31,   23,   30,     ,     ,  18,
WP, 17, 2026082000, 03, FNV3,  36, 158N, 1478E,  71,  978, XX,  64, NEQ,   13,    9,    7,   10,     ,     ,  18,
WP, 17, 2026082000, 03, FNV3,  42, 166N, 1472E,  80,  970, XX,  34, NEQ,  121,  106,   79,   97,     ,     ,  16,
WP, 17, 2026082000, 03, FNV3,  42, 166N, 1472E,  80,  970, XX,  50, NEQ,   61,   51,   40,   48,     ,     ,  16,
WP, 17, 2026082000, 03, FNV3,  42, 166N, 1472E,  80,  970, XX,  64, NEQ,   27,   24,   19,   22,     ,     ,  16,
WP, 17, 2026082000, 03, FNV3,  48, 174N, 1465E,  92,  962, XX,  34, NEQ,  130,  117,   91,  106,     ,     ,  15,
WP, 17, 2026082000, 03, FNV3,  48, 174N, 1465E,  92,  962, XX,  50, NEQ,   53,   46,   35,   43,     ,     ,  15,
WP, 17, 2026082000, 03, FNV3,  48, 174N, 1465E,  92,  962, XX,  64, NEQ,   24,   21,   16,   19,     ,     ,  15,
WP, 17, 2026082000, 03, FNV3,  54, 183N, 1457E, 102,  952, XX,  34, NEQ,  141,  126,   98,  118,     ,     ,  11,
WP, 17, 2026082000, 03, FNV3,  54, 183N, 1457E, 102,  952, XX,  50, NEQ,   67,   59,   46,   56,     ,     ,  11,
WP, 17, 2026082000, 03, FNV3,  54, 183N, 1457E, 102,  952, XX,  64, NEQ,   34,   30,   24,   29,     ,     ,  11,
WP, 17, 2026082000, 03, FNV3,  60, 191N, 1448E, 109,  946, XX,  34, NEQ,  146,  128,  103,  124,     ,     ,   9,
WP, 17, 2026082000, 03, FNV3,  60, 191N, 1448E, 109,  946, XX,  50, NEQ,   65,   56,   43,   55,     ,     ,   9,
WP, 17, 2026082000, 03, FNV3,  60, 191N, 1448E, 109,  946, XX,  64, NEQ,   33,   29,   23,   29,     ,     ,   9,
WP, 17, 2026082000, 03, FNV3,  66, 199N, 1436E, 112,  944, XX,  34, NEQ,  159,  138,  110,  134,     ,     ,  10,
WP, 17, 2026082000, 03, FNV3,  66, 199N, 1436E, 112,  944, XX,  50, NEQ,   75,   64,   50,   63,     ,     ,  10,
WP, 17, 2026082000, 03, FNV3,  66, 199N, 1436E, 112,  944, XX,  64, NEQ,   38,   34,   27,   33,     ,     ,  10,
WP, 17, 2026082000, 03, FNV3,  72, 206N, 1422E, 119,  939, XX,  34, NEQ,  165,  144,  119,  144,     ,     ,  11,
WP, 17, 2026082000, 03, FNV3,  72, 206N, 1422E, 119,  939, XX,  50, NEQ,   81,   70,   57,   69,     ,     ,  11,
WP, 17, 2026082000, 03, FNV3,  72, 206N, 1422E, 119,  939, XX,  64, NEQ,   44,   40,   33,   39,     ,     ,  11,
WP, 17, 2026082000, 03, FNV3,  78, 213N, 1409E, 120,  936, XX,  34, NEQ,  168,  144,  121,  147,     ,     ,  12,
WP, 17, 2026082000, 03, FNV3,  78, 213N, 1409E, 120,  936, XX,  50, NEQ,   82,   70,   56,   70,     ,     ,  12,
WP, 17, 2026082000, 03, FNV3,  78, 213N, 1409E, 120,  936, XX,  64, NEQ,   44,   40,   33,   39,     ,     ,  12,
WP, 17, 2026082000, 03, FNV3,  84, 219N, 1394E, 120,  936, XX,  34, NEQ,  179,  151,  130,  159,     ,     ,  13,
WP, 17, 2026082000, 03, FNV3,  84, 219N, 1394E, 120,  936, XX,  50, NEQ,   85,   74,   61,   75,     ,     ,  13,
