# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
CP, 01, 2025072912, 03, FNV3,   0, 108N, 1537W, 111,  957, XX,  34, NEQ,   70,   60,   50,   60,     ,     ,  15,
CP, 02, 2025072912, 03, FNV3,  24, 108N, 1591W,  65,  988, XX,  34, NEQ,   54,   39,   27,   46,     ,     ,  22,
CP, 02, 2025072912, 03, FNV3,  24, 108N, 1591W,  65,  988, XX,  50, NEQ,   20,   15,   11,   16,     ,     ,  22,
CP, 02, 2025072912, 03, FNV3,  24, 108N, 1591W,  65,  988, XX,  64, NEQ,    6,    4,    3,    5,     ,     ,  22,
CP, 02, 2025072912, 03, FNV3,  30, 109N, 1609W,  53,  996, XX,  34, NEQ,   50,   37,   24,   41,     ,     ,  29,
CP, 02, 2025072912, 03, FNV3,  30, 109N, 1609W,  53,  996, XX,  50, NEQ,   11,    8,    5,    9,     ,     ,  29,
CP, 02, 2025072912, 03, FNV3,  30, 109N, 1609W,  53,  996, XX,  64, NEQ,    2,    1,    1,    2,     ,     ,  29,
CP, 02, 2025072912, 03, FNV3,  36, 111N, 1629W,  45, 1000, XX,  34, NEQ,   36,   26,   16,   28,     ,     ,  35,
CP, 02, 2025072912, 03, FNV3,  36, 111N, 1629W,  45, 1000, XX,  50, NEQ,    4,    3,    2,    3,     ,     ,  35,
CP, 02, 2025072912, 03, FNV3,  36, 111N, 1629W,  45, 1000, XX,  64, NEQ,    1,    0,    0,    0,     ,     ,  35,
CP, 02, 2025072912, 03, FNV3,  42, 114N, 1649W,  40, 1002, XX,  34, NEQ,   22,   15,    9,   17,     ,     ,  34,
CP, 02, 2025072912, 03, FNV3,  42, 114N, 1649W,  40, 1002, XX,  50, NEQ,    1,    1,    1,    1,     ,     ,  34,
CP, 02, 2025072912, 03, FNV3,  48, 117N, 1670W,  38, 1004, XX,  34, NEQ,   17,   11,    6,   13,     ,     ,  38,
CP, 02, 2025072912, 03, FNV3,  54, 122N, 1691W,  35, 1005, XX,  34, NEQ,   15,    9,    5,   11,     ,     ,  41,
CP, 02, 2025072912, 03, FNV3,  60, 125N, 1710W,  36, 1004, XX,  34, NEQ,   19,   12,    7,   14,     ,     ,  41,
CP, 02, 2025072912, 03, FNV3,  60, 125N, 1710W,  36, 1004, XX,  50, NEQ,    1,    0,    0,    0,     ,     ,  41,
CP, 02, 2025072912, 03, FNV3,  66, 130N, 1730W,  34, 1005, XX,  34, NEQ,   11,    6,    3,    8,     ,     ,  43,
CP, 02, 2025072912, 03, FNV3,  66, 130N, 1730W,  34, 1005, XX,  50, NEQ,    1,    0,    0,    0,     ,     ,  43,
EP, 98, 2025072912, 03, FNV3,   0, 105N, 1359W,  29, 1008, XX,  34, NEQ,    0,    0,    0,    0,     ,     ,  30,
EP, 99, 2025072912, 03, FNV3,   0, 106N, 1027W,  25, 1009, XX,  34, NEQ,    0,    0,    0,    0,     ,     ,  90,
WP, 11, 2025072912, 03, FNV3,   0, 286N, 1234E,  39,  982, XX,  34, NEQ,  150,    0,    0,   65,     ,     ,  70,
WP, 11, 2025072912, 03, FNV3,   6, 295N, 1229E,  44,  983, XX,  34, NEQ,   50,   46,   38,   41,     ,     ,  36,
WP, 11, 2025072912, 03, FNV3,   6, 295N, 1229E,  44,  983, XX,  50, NEQ,    7,    6,    4,    5,     ,     ,  36,
WP, 11, 2025072912, 03, FNV3,  12, 302N, 1225E,  47,  982, XX,  34, NEQ,   47,   45,   38,   39,     ,     ,  29,
WP, 11, 2025072912, 03, FNV3,  12, 302N, 1225E,  47,  982, XX,  50, NEQ,    8,    8,    6,    7,     ,     ,  29,
WP, 11, 2025072912, 03, FNV3,  18, 308N, 1220E,  46,  982, XX,  34, NEQ,   53,   50,   43,   44,     ,     ,  26,
WP, 11, 2025072912, 03, FNV3,  18, 308N, 1220E,  46,  982, XX,  50, NEQ,    8,    7,    5,    6,     ,     ,  26,
WP, 11, 2025072912, 03, FNV3,  24, 311N, 1215E,  42,  984, XX,  34, NEQ,   43,   39,   32,   36,     ,     ,  33,
WP, 11, 2025072912, 03, FNV3,  24, 311N, 1215E,  42,  984, XX,  50, NEQ,    5,    4,    3,    4,     ,     ,  33,
WP, 11, 2025072912, 03, FNV3,  30, 317N, 1209E,  37,  987, XX,  34, NEQ,   23,   20,   16,   18,     ,     ,  34,
WP, 11, 2025072912, 03, FNV3,  30, 317N, 1209E,  37,  987, XX,  50, NEQ,    1,    1,    1,    1,     ,     ,  34,
WP, 11, 2025072912, 03, FNV3,  36, 321N, 1203E,  31,  991, XX,  34, NEQ,    5,    4,    4,    4,     ,     ,  39,
WP, 11, 2025072912, 03, FNV3,  42, 324N, 1197E,  27,  992, XX,  34, NEQ,    2,    2,    2,    2,     ,     ,  36,
WP, 11, 2025072912, 03, FNV3,  48, 325N, 1192E,  24,  994, XX,  34, NEQ,    1,    0,    1,    0,     ,     ,  41,
WP, 11, 2025072912, 03, FNV3,  54, 328N, 1188E,  24,  995, XX,  34, NEQ,    1,    1,    1,    1,     ,     ,  43,
WP, 11, 2025072912, 03, FNV3,  60, 331N, 1188E,  22,  997, XX,  34, NEQ,    0,    0,    0,    0,     ,     ,  48,
WP, 11, 2025072912, 03, FNV3,  66, 332N, 1190E,  22,  997, XX,  34, NEQ,    1,    1,    1,    1,     ,     ,  46,
WP, 11, 2025072912, 03, FNV3,  72, 332N, 1193E,  21,  997, XX,  34, NEQ,    0,    1,    1,    0,     ,     ,  45,
WP, 11, 2025072912, 03, FNV3,  78, 335N, 1195E,  23,  997, XX,  34, NEQ,    1,    1,    1,    1,     ,     ,  47,
WP, 11, 2025072912, 03, FNV3,  84, 337N, 1200E,  23,  998, XX,  34, NEQ,    2,    2,    2,    2,     ,     ,  51,
WP, 11, 2025072912, 03, FNV3,  90, 337N, 1206E,  23,  997, XX,  34, NEQ,    2,    2,    2,    1,     ,     ,  51,
WP, 11, 2025072912, 03, FNV3,  96, 338N, 1212E,  23,  997, XX,  34, NEQ,    2,    2,    1,    1,     ,     ,  53,
WP, 11, 2025072912, 03, FNV3, 102, 341N, 1220E,  25,  996, XX,  34, NEQ,    2,    2,    1,    2,     ,     ,  57,
WP, 11, 2025072912, 03, FNV3, 108, 343N, 1228E,  26,  996, XX,  34, NEQ,    4,    4,    3,    3,     ,     ,  54,
WP, 11, 2025072912, 03, FNV3, 114, 346N, 1236E,  24,  997, XX,  34, NEQ,    4,    5,    5,    4,     ,     ,  57,
WP, 11, 2025072912, 03, FNV3, 120, 346N, 1245E,  24,  997, XX,  34, NEQ,    2,    2,    2,    2,     ,     ,  54,
WP, 11, 2025072912, 03, FNV3, 126, 350N, 1249E,  23,  998, XX,  34, NEQ,    2,    2,    2,    2,     ,     ,  60,
WP, 11, 2025072912, 03, FNV3, 132, 356N, 1254E,  23,  998, XX,  34, NEQ,    1,    1,    1,    1,     ,     ,  63,
WP, 12, 2025072912, 03, FNV3,   0, 286N, 1429E,  51,  980, XX,  34, NEQ,   70,   85,   65,   65,     ,     ,  35,
WP, 12, 2025072912, 03, FNV3,   6, 286N, 1427E,  45,  984, XX,  34, NEQ,   60,   59,   52,   53,     ,     ,  35,
WP, 12, 2025072912, 03, FNV3,   6, 286N, 1427E,  45,  984, XX,  50, NEQ,    8,    8,    6,    6,     ,     ,  35,
WP, 12, 2025072912, 03, FNV3,  12, 286N, 1428E,  46,  984, XX,  34, NEQ,   54,   54,   49,   48,     ,     ,  32,
WP, 12, 2025072912, 03, FNV3,  12, 286N, 1428E,  46,  984, XX,  50, NEQ,   11,   11,    9,    9,     ,     ,  32,
WP, 12, 2025072912, 03, FNV3,  12, 286N, 1428E,  46,  984, XX,  64, NEQ,    1,    0,    0,    0,     ,     ,  32,
WP, 12, 2025072912, 03, FNV3,  18, 286N, 1429E,  46,  984, XX,  34, NEQ,   71,   71,   65,   63,     ,     ,  32,
WP, 12, 2025072912, 03, FNV3,  18, 286N, 1429E,  46,  984, XX,  50, NEQ,   10,   10,    8,    8,     ,     ,  32,
WP, 12, 2025072912, 03, FNV3,  24, 287N, 1429E,  44,  985, XX,  34, NEQ,   58,   58,   51,   52,     ,     ,  35,
WP, 12, 2025072912, 03, FNV3,  24, 287N, 1429E,  44,  985, XX,  50, NEQ,    9,    9,    7,    7,     ,     ,  35,
WP, 12, 2025072912, 03, FNV3,  24, 287N, 1429E,  44,  985, XX,  64, NEQ,    1,    1,    0,    0,     ,     ,  35,
WP, 12, 2025072912, 03, FNV3,  30, 289N, 1429E,  44,  985, XX,  34, NEQ,   58,   58,   49,   50,     ,     ,  36,
WP, 12, 2025072912, 03, FNV3,  30, 289N, 1429E,  44,  985, XX,  50, NEQ,    7,    7,    5,    6,     ,     ,  36,
WP, 12, 2025072912, 03, FNV3,  36, 293N, 1429E,  43,  987, XX,  34, NEQ,   50,   48,   40,   42,     ,     ,  36,
WP, 12, 2025072912, 03, FNV3,  36, 293N, 1429E,  43,  987, XX,  50, NEQ,    6,    6,    4,    5,     ,     ,  36,
WP, 12, 2025072912, 03, FNV3,  42, 298N, 1426E,  44,  985, XX,  34, NEQ,   61,   58,   50,   52,     ,     ,  35,
WP, 12, 2025072912, 03, FNV3,  42, 298N, 1426E,  44,  985, XX,  50, NEQ,    8,    7,    5,    6,     ,     ,  35,
WP, 12, 2025072912, 03, FNV3,  48, 304N, 1420E,  43,  986, XX,  34, NEQ,   59,   54,   45,   50,     ,     ,  38,
WP, 12, 2025072912, 03, FNV3,  48, 304N, 1420E,  43,  986, XX,  50, NEQ,    9,    8,    6,    7,     ,     ,  38,
WP, 12, 2025072912, 03, FNV3,  48, 304N, 1420E,  43,  986, XX,  64, NEQ,    1,    1,    1,    1,     ,     ,  38,
WP, 12, 2025072912, 03, FNV3,  54, 310N, 1414E,  44,  986, XX,  34, NEQ,   62,   58,   47,   52,     ,     ,  35,
WP, 12, 2025072912, 03, FNV3,  54, 310N, 1414E,  44,  986, XX,  50, NEQ,   12,   11,    8,    9,     ,     ,  35,
WP, 12, 2025072912, 03, FNV3,  54, 310N, 1414E,  44,  986, XX,  64, NEQ,    1,    1,    0,    1,     ,     ,  35,
WP, 12, 2025072912, 03, FNV3,  60, 316N, 1407E,  45,  985, XX,  34, NEQ,   56,   52,   43,   47,     ,     ,  35,
WP, 12, 2025072912, 03, FNV3,  60, 316N, 1407E,  45,  985, XX,  50, NEQ,   10,    9,    7,    8,     ,     ,  35,
WP, 12, 2025072912, 03, FNV3,  60, 316N, 1407E,  45,  985, XX,  64, NEQ,    1,    1,    1,    1,     ,     ,  35,
WP, 12, 2025072912, 03, FNV3,  66, 323N, 1401E,  47,  983, XX,  34, NEQ,   78,   72,   60,   66,     ,     ,  36,
WP, 12, 2025072912, 03, FNV3,  66, 323N, 1401E,  47,  983, XX,  50, NEQ,   14,   13,    9,   11,     ,     ,  36,
WP, 12, 2025072912, 03, FNV3,  66, 323N, 1401E,  47,  983, XX,  64, NEQ,    2,    1,    1,    1,     ,     ,  36,
WP, 12, 2025072912, 03, FNV3,  72, 329N, 1394E,  47,  983, XX,  34, NEQ,   65,   59,   48,   55,     ,     ,  32,
WP, 12, 2025072912, 03, FNV3,  72, 329N, 1394E,  47,  983, XX,  50, NEQ,   13,   11,    8,   10,     ,     ,  32,
WP, 12, 2025072912, 03, FNV3,  72, 329N, 1394E,  47,  983, XX,  64, NEQ,    2,    2,    2,    2,     ,     ,  32,
WP, 12, 2025072912, 03, FNV3,  78, 334N, 1391E,  45,  984, XX,  34, NEQ,   59,   56,   45,   50,     ,     ,  33,
WP, 12, 2025072912, 03, FNV3,  78, 334N, 1391E,  45,  984, XX,  50, NEQ,   11,   10,    7,    9,     ,     ,  33,
WP, 12, 2025072912, 03, FNV3,  78, 334N, 1391E,  45,  984, XX,  64, NEQ,    1,    1,    1,    1,     ,     ,  33,
WP, 12, 2025072912, 03, FNV3,  84, 341N, 1391E,  45,  985, XX,  34, NEQ,   47,   46,   38,   39,     ,     ,  32,
WP, 12, 2025072912, 03, FNV3,  84, 341N, 1391E,  45,  985, XX,  50, NEQ,   10,    9,    7,    8,     ,     ,  32,
WP, 12, 2025072912, 03, FNV3,  84, 341N, 1391E,  45,  985, XX,  64, NEQ,    2,    1,    1,    1,     ,     ,  32,
WP, 12, 2025072912, 03, FNV3,  90, 348N, 1394E,  42,  986, XX,  34, NEQ,   42,   43,   36,   34,     ,     ,  36,
WP, 12, 2025072912, 03, FNV3,  90, 348N, 1394E,  42,  986, XX,  50, NEQ,    5,    5,    4,    4,     ,     ,  36,
WP, 12, 2025072912, 03, FNV3,  90, 348N, 1394E,  42,  986, XX,  64, NEQ,    1,    1,    0,    0,     ,     ,  36,
WP, 12, 2025072912, 03, FNV3,  96, 354N, 1404E,  39,  988, XX,  34, NEQ,   28,   30,   24,   22,     ,     ,  35,
WP, 12, 2025072912, 03, FNV3,  96, 354N, 1404E,  39,  988, XX,  50, NEQ,    3,    3,    2,    2,     ,     ,  35,
WP, 12, 2025072912, 03, FNV3, 102, 365N, 1417E,  38,  989, XX,  34, NEQ,   34,   37,   29,   26,     ,     ,  42,
WP, 12, 2025072912, 03, FNV3, 102, 365N, 1417E,  38,  989, XX,  50, NEQ,    2,    2,    1,    1,     ,     ,  42,
WP, 12, 2025072912, 03, FNV3, 108, 376N, 1437E,  37,  990, XX,  34, NEQ,   31,   34,   27,   25,     ,     ,  42,
WP, 12, 2025072912, 03, FNV3, 108, 376N, 1437E,  37,  990, XX,  50, NEQ,    2,    2,    2,    2,     ,     ,  42,
WP, 12, 2025072912, 03, FNV3, 114, 391N, 1463E,  35,  990, XX,  34, NEQ,   26,   29,   25,   21,     ,     ,  43,
WP, 12, 2025072912, 03, FNV3, 114, 391N, 1463E,  35,  990, XX,  50, NEQ,    2,    2,    2,    2,     ,     ,  43,
WP, 12, 2025072912, 03, FNV3, 120, 405N, 1491E,  34,  992, XX,  34, NEQ,   14,   17,   14,   11,     ,     ,  47,
WP, 12, 2025072912, 03, FNV3, 120, 405N, 1491E,  34,  992, XX,  50, NEQ,    1,    1,    1,    1,     ,     ,  47,
WP, 12, 2025072912, 03, FNV3, 126, 414N, 1517E,  32,  993, XX,  34, NEQ,   15,   19,   14,   12,     ,     ,  52,
WP, 12, 2025072912, 03, FNV3, 132, 422N, 1548E,  31,  994, XX,  34, NEQ,    8,   10,    8,    6,     ,     ,  58,
WP, 12, 2025072912, 03, FNV3, 138, 426N, 1574E,  30,  995, XX,  34, NEQ,   11,   13,   11,    9,     ,     ,  54,
WP, 12, 2025072912, 03, FNV3, 144, 429N, 1603E,  28,  996, XX,  34, NEQ,    2,    4,    3,    2,     ,     ,  61,
WP, 12, 2025072912, 03, FNV3, 150, 433N, 1626E,  27,  996, XX,  34, NEQ,    1,    2,    1,    1,     ,     ,  58,
WP, 12, 2025072912, 03, FNV3, 156, 434N, 1637E,  27,  997, XX,  34, NEQ,    1,    2,    1,    1,     ,     ,  61,
WP, 12, 2025072912, 03, FNV3, 162, 431N, 1655E,  28,  996, XX,  34, NEQ,    8,    9,    8,    8,     ,     ,  63,
WP, 12, 2025072912, 03, FNV3, 168, 435N, 1680E,  28,  997, XX,  34, NEQ,    1,    2,    1,    1,     ,     ,  66,
WP, 12, 2025072912, 03, FNV3, 174, 433N, 1702E,  28,  997, XX,  34, NEQ,    1,    1,    1,    1,     ,     ,  64,
