# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
SH, 30, 2026041000, 03, FNV3,   0,  81S, 1546E,  70,  975, XX,  34, NEQ,  100,  100,  160,  130,     ,     ,  20,
SH, 30, 2026041000, 03, FNV3,   6,  83S, 1540E,  70,  977, XX,  34, NEQ,   96,  109,  112,   93,     ,     ,  20,
SH, 30, 2026041000, 03, FNV3,   6,  83S, 1540E,  70,  977, XX,  50, NEQ,   45,   49,   45,   40,     ,     ,  20,
SH, 30, 2026041000, 03, FNV3,   6,  83S, 1540E,  70,  977, XX,  64, NEQ,   10,   12,   11,    9,     ,     ,  20,
SH, 30, 2026041000, 03, FNV3,  12,  82S, 1538E,  63,  983, XX,  34, NEQ,   88,   91,   95,   88,     ,     ,  20,
SH, 30, 2026041000, 03, FNV3,  12,  82S, 1538E,  63,  983, XX,  50, NEQ,   36,   38,   35,   33,     ,     ,  20,
SH, 30, 2026041000, 03, FNV3,  12,  82S, 1538E,  63,  983, XX,  64, NEQ,    9,    9,    8,    8,     ,     ,  20,
SH, 30, 2026041000, 03, FNV3,  18,  81S, 1537E,  55,  988, XX,  34, NEQ,   80,   80,   78,   76,     ,     ,  19,
SH, 30, 2026041000, 03, FNV3,  18,  81S, 1537E,  55,  988, XX,  50, NEQ,   19,   20,   18,   16,     ,     ,  19,
SH, 30, 2026041000, 03, FNV3,  18,  81S, 1537E,  55,  988, XX,  64, NEQ,    2,    2,    3,    1,     ,     ,  19,
SH, 30, 2026041000, 03, FNV3,  24,  81S, 1538E,  49,  992, XX,  34, NEQ,   75,   77,   71,   69,     ,     ,  23,
SH, 30, 2026041000, 03, FNV3,  24,  81S, 1538E,  49,  992, XX,  50, NEQ,   10,   10,    8,    7,     ,     ,  23,
SH, 30, 2026041000, 03, FNV3,  24,  81S, 1538E,  49,  992, XX,  64, NEQ,    2,    2,    2,    1,     ,     ,  23,
SH, 30, 2026041000, 03, FNV3,  30,  82S, 1538E,  45,  992, XX,  34, NEQ,   52,   51,   48,   46,     ,     ,  24,
SH, 30, 2026041000, 03, FNV3,  30,  82S, 1538E,  45,  992, XX,  50, NEQ,    6,    7,    6,    5,     ,     ,  24,
SH, 30, 2026041000, 03, FNV3,  30,  82S, 1538E,  45,  992, XX,  64, NEQ,    1,    1,    1,    1,     ,     ,  24,
