# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
WP, 04, 2026041706, 03, FNV3,   0, 200N, 1458E,  80,  970, XX,  34, NEQ,  235,  205,  205,  205,     ,     ,  17,
WP, 04, 2026041706, 03, FNV3,   6, 208N, 1462E,  84,  962, XX,  34, NEQ,  181,  184,  158,  159,     ,     ,  28,
WP, 04, 2026041706, 03, FNV3,   6, 208N, 1462E,  84,  962, XX,  50, NEQ,  106,  107,   93,   95,     ,     ,  28,
WP, 04, 2026041706, 03, FNV3,   6, 208N, 1462E,  84,  962, XX,  64, NEQ,   67,   66,   56,   59,     ,     ,  28,
WP, 04, 2026041706, 03, FNV3,  12, 215N, 1464E,  80,  963, XX,  34, NEQ,  183,  186,  153,  158,     ,     ,  25,
WP, 04, 2026041706, 03, FNV3,  12, 215N, 1464E,  80,  963, XX,  50, NEQ,  109,  108,   92,   95,     ,     ,  25,
WP, 04, 2026041706, 03, FNV3,  12, 215N, 1464E,  80,  963, XX,  64, NEQ,   65,   63,   53,   56,     ,     ,  25,
WP, 04, 2026041706, 03, FNV3,  18, 224N, 1467E,  75,  968, XX,  34, NEQ,  199,  199,  161,  170,     ,     ,  34,
WP, 04, 2026041706, 03, FNV3,  18, 224N, 1467E,  75,  968, XX,  50, NEQ,  116,  115,   97,  102,     ,     ,  34,
WP, 04, 2026041706, 03, FNV3,  18, 224N, 1467E,  75,  968, XX,  64, NEQ,   58,   57,   48,   51,     ,     ,  34,
WP, 04, 2026041706, 03, FNV3,  24, 234N, 1472E,  72,  969, XX,  34, NEQ,  200,  202,  160,  167,     ,     ,  29,
WP, 04, 2026041706, 03, FNV3,  24, 234N, 1472E,  72,  969, XX,  50, NEQ,  118,  117,   96,  101,     ,     ,  29,
WP, 04, 2026041706, 03, FNV3,  24, 234N, 1472E,  72,  969, XX,  64, NEQ,   57,   56,   46,   49,     ,     ,  29,
WP, 04, 2026041706, 03, FNV3,  30, 245N, 1480E,  66,  974, XX,  34, NEQ,  200,  205,  167,  170,     ,     ,  35,
WP, 04, 2026041706, 03, FNV3,  30, 245N, 1480E,  66,  974, XX,  50, NEQ,  119,  120,   98,  101,     ,     ,  35,
WP, 04, 2026041706, 03, FNV3,  30, 245N, 1480E,  66,  974, XX,  64, NEQ,   40,   38,   32,   33,     ,     ,  35,
WP, 04, 2026041706, 03, FNV3,  36, 256N, 1490E,  62,  977, XX,  34, NEQ,  197,  205,  163,  165,     ,     ,  36,
WP, 04, 2026041706, 03, FNV3,  36, 256N, 1490E,  62,  977, XX,  50, NEQ,  103,  103,   82,   85,     ,     ,  36,
WP, 04, 2026041706, 03, FNV3,  36, 256N, 1490E,  62,  977, XX,  64, NEQ,   16,   18,   13,   14,     ,     ,  36,
WP, 04, 2026041706, 03, FNV3,  42, 267N, 1503E,  55,  982, XX,  34, NEQ,  196,  210,  171,  163,     ,     ,  46,
WP, 04, 2026041706, 03, FNV3,  42, 267N, 1503E,  55,  982, XX,  50, NEQ,   68,   71,   53,   53,     ,     ,  46,
WP, 04, 2026041706, 03, FNV3,  42, 267N, 1503E,  55,  982, XX,  64, NEQ,    3,    4,    3,    3,     ,     ,  46,
WP, 04, 2026041706, 03, FNV3,  48, 277N, 1522E,  53,  983, XX,  34, NEQ,  174,  191,  155,  145,     ,     ,  53,
WP, 04, 2026041706, 03, FNV3,  48, 277N, 1522E,  53,  983, XX,  50, NEQ,   44,   52,   36,   35,     ,     ,  53,
WP, 04, 2026041706, 03, FNV3,  48, 277N, 1522E,  53,  983, XX,  64, NEQ,    1,    1,    1,    1,     ,     ,  53,
WP, 04, 2026041706, 03, FNV3,  54, 285N, 1545E,  48,  986, XX,  34, NEQ,  178,  192,  161,  153,     ,     ,  64,
WP, 04, 2026041706, 03, FNV3,  54, 285N, 1545E,  48,  986, XX,  50, NEQ,   18,   16,   16,   13,     ,     ,  64,
WP, 04, 2026041706, 03, FNV3,  60, 289N, 1569E,  46,  988, XX,  34, NEQ,  174,  187,  154,  149,     ,     ,  71,
WP, 04, 2026041706, 03, FNV3,  60, 289N, 1569E,  46,  988, XX,  50, NEQ,   11,   13,    9,    8,     ,     ,  71,
WP, 04, 2026041706, 03, FNV3,  66, 294N, 1596E,  42,  990, XX,  34, NEQ,  146,  145,  123,  116,     ,     ,  77,
WP, 04, 2026041706, 03, FNV3,  66, 294N, 1596E,  42,  990, XX,  50, NEQ,    4,    5,    4,    3,     ,     ,  77,
WP, 04, 2026041706, 03, FNV3,  72, 295N, 1625E,  41,  990, XX,  34, NEQ,   94,   98,   93,   81,     ,     ,  66,
WP, 04, 2026041706, 03, FNV3,  72, 295N, 1625E,  41,  990, XX,  50, NEQ,    2,    4,    2,    2,     ,     ,  66,
WP, 04, 2026041706, 03, FNV3,  78, 294N, 1652E,  38,  991, XX,  34, NEQ,   63,   56,   49,   53,     ,     ,  68,
WP, 04, 2026041706, 03, FNV3,  78, 294N, 1652E,  38,  991, XX,  50, NEQ,    0,    0,    1,    0,     ,     ,  68,
WP, 04, 2026041706, 03, FNV3,  84, 293N, 1678E,  36,  993, XX,  34, NEQ,   44,   28,   20,   33,     ,     ,  79,
WP, 04, 2026041706, 03, FNV3,  90, 292N, 1697E,  34,  994, XX,  34, NEQ,   28,   19,   18,   20,     ,     ,  72,
