# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
IO, 01, 2025071818, 03, FNV3,   0, 122S,  825E,  29, 1003, XX,  34, NEQ,    0,    0,    0,    0,     ,     ,  55,
WP, 09, 2025071818, 03, FNV3,   0, 198N, 1208E,  45,  984, XX,  34, NEQ,  210,  190,  100,  130,     ,     ,  50,
WP, 09, 2025071818, 03, FNV3,   6, 200N, 1198E,  51,  983, XX,  34, NEQ,  106,   99,   87,   94,     ,     ,  36,
WP, 09, 2025071818, 03, FNV3,   6, 200N, 1198E,  51,  983, XX,  50, NEQ,   20,   17,   14,   16,     ,     ,  36,
WP, 09, 2025071818, 03, FNV3,   6, 200N, 1198E,  51,  983, XX,  64, NEQ,    1,    0,    0,    0,     ,     ,  36,
WP, 09, 2025071818, 03, FNV3,  12, 205N, 1187E,  56,  979, XX,  34, NEQ,   99,   92,   82,   89,     ,     ,  30,
WP, 09, 2025071818, 03, FNV3,  12, 205N, 1187E,  56,  979, XX,  50, NEQ,   36,   32,   26,   29,     ,     ,  30,
WP, 09, 2025071818, 03, FNV3,  12, 205N, 1187E,  56,  979, XX,  64, NEQ,    5,    4,    3,    4,     ,     ,  30,
WP, 09, 2025071818, 03, FNV3,  18, 210N, 1174E,  62,  976, XX,  34, NEQ,   90,   81,   72,   81,     ,     ,  23,
WP, 09, 2025071818, 03, FNV3,  18, 210N, 1174E,  62,  976, XX,  50, NEQ,   33,   30,   24,   28,     ,     ,  23,
WP, 09, 2025071818, 03, FNV3,  18, 210N, 1174E,  62,  976, XX,  64, NEQ,    9,    8,    7,    8,     ,     ,  23,
WP, 09, 2025071818, 03, FNV3,  24, 213N, 1160E,  65,  973, XX,  34, NEQ,   98,   89,   80,   89,     ,     ,  24,
WP, 09, 2025071818, 03, FNV3,  24, 213N, 1160E,  65,  973, XX,  50, NEQ,   47,   42,   35,   40,     ,     ,  24,
WP, 09, 2025071818, 03, FNV3,  24, 213N, 1160E,  65,  973, XX,  64, NEQ,   15,   13,   11,   13,     ,     ,  24,
WP, 09, 2025071818, 03, FNV3,  30, 216N, 1147E,  71,  968, XX,  34, NEQ,   85,   77,   71,   78,     ,     ,  18,
WP, 09, 2025071818, 03, FNV3,  30, 216N, 1147E,  71,  968, XX,  50, NEQ,   41,   37,   32,   36,     ,     ,  18,
WP, 09, 2025071818, 03, FNV3,  30, 216N, 1147E,  71,  968, XX,  64, NEQ,   18,   17,   14,   16,     ,     ,  18,
WP, 09, 2025071818, 03, FNV3,  36, 218N, 1133E,  75,  965, XX,  34, NEQ,   79,   72,   68,   73,     ,     ,  17,
WP, 09, 2025071818, 03, FNV3,  36, 218N, 1133E,  75,  965, XX,  50, NEQ,   39,   36,   31,   35,     ,     ,  17,
WP, 09, 2025071818, 03, FNV3,  36, 218N, 1133E,  75,  965, XX,  64, NEQ,   18,   17,   15,   16,     ,     ,  17,
WP, 09, 2025071818, 03, FNV3,  42, 216N, 1120E,  70,  969, XX,  34, NEQ,   69,   63,   59,   64,     ,     ,  17,
WP, 09, 2025071818, 03, FNV3,  42, 216N, 1120E,  70,  969, XX,  50, NEQ,   32,   29,   26,   28,     ,     ,  17,
WP, 09, 2025071818, 03, FNV3,  42, 216N, 1120E,  70,  969, XX,  64, NEQ,   14,   13,   11,   12,     ,     ,  17,
WP, 09, 2025071818, 03, FNV3,  48, 214N, 1108E,  60,  976, XX,  34, NEQ,   67,   61,   57,   61,     ,     ,  21,
WP, 09, 2025071818, 03, FNV3,  48, 214N, 1108E,  60,  976, XX,  50, NEQ,   27,   25,   21,   24,     ,     ,  21,
WP, 09, 2025071818, 03, FNV3,  48, 214N, 1108E,  60,  976, XX,  64, NEQ,    8,    7,    6,    7,     ,     ,  21,
WP, 09, 2025071818, 03, FNV3,  54, 212N, 1099E,  55,  979, XX,  34, NEQ,   61,   57,   53,   56,     ,     ,  22,
WP, 09, 2025071818, 03, FNV3,  54, 212N, 1099E,  55,  979, XX,  50, NEQ,   19,   17,   15,   16,     ,     ,  22,
WP, 09, 2025071818, 03, FNV3,  54, 212N, 1099E,  55,  979, XX,  64, NEQ,    4,    4,    3,    4,     ,     ,  22,
WP, 09, 2025071818, 03, FNV3,  60, 210N, 1093E,  54,  980, XX,  34, NEQ,   55,   52,   48,   50,     ,     ,  24,
WP, 09, 2025071818, 03, FNV3,  60, 210N, 1093E,  54,  980, XX,  50, NEQ,   17,   16,   13,   14,     ,     ,  24,
WP, 09, 2025071818, 03, FNV3,  60, 210N, 1093E,  54,  980, XX,  64, NEQ,    4,    4,    3,    3,     ,     ,  24,
WP, 09, 2025071818, 03, FNV3,  66, 209N, 1088E,  53,  980, XX,  34, NEQ,   54,   52,   48,   49,     ,     ,  24,
WP, 09, 2025071818, 03, FNV3,  66, 209N, 1088E,  53,  980, XX,  50, NEQ,   16,   15,   13,   14,     ,     ,  24,
WP, 09, 2025071818, 03, FNV3,  66, 209N, 1088E,  53,  980, XX,  64, NEQ,    3,    3,    3,    3,     ,     ,  24,
WP, 09, 2025071818, 03, FNV3,  72, 208N, 1080E,  50,  983, XX,  34, NEQ,   48,   45,   42,   44,     ,     ,  23,
