# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
SH, 27, 2026031818, 03, FNV3,   0, 133S, 1493E,  99,  960, XX,  34, NEQ,   80,   70,   70,   60,     ,     ,   5,
SH, 27, 2026031818, 03, FNV3, 294, 260S, 1047E,  44,  992, XX,  50, NEQ,   12,   13,   12,   10,     ,     ,  44,
SH, 27, 2026031818, 03, FNV3, 294, 260S, 1047E,  44,  992, XX,  64, NEQ,    3,    3,    3,    3,     ,     ,  44,
SH, 27, 2026031818, 03, FNV3, 300, 269S, 1045E,  43,  992, XX,  34, NEQ,   62,   62,   50,   45,     ,     ,  39,
SH, 27, 2026031818, 03, FNV3, 300, 269S, 1045E,  43,  992, XX,  50, NEQ,   13,   14,   12,   11,     ,     ,  39,
SH, 27, 2026031818, 03, FNV3, 300, 269S, 1045E,  43,  992, XX,  64, NEQ,    4,    4,    3,    3,     ,     ,  39,
SH, 27, 2026031818, 03, FNV3, 306, 266S, 1030E,  44,  992, XX,  34, NEQ,   64,   66,   56,   48,     ,     ,  41,
SH, 27, 2026031818, 03, FNV3, 306, 266S, 1030E,  44,  992, XX,  50, NEQ,   14,   15,   13,   12,     ,     ,  41,
SH, 27, 2026031818, 03, FNV3, 306, 266S, 1030E,  44,  992, XX,  64, NEQ,    5,    5,    4,    4,     ,     ,  41,
SH, 27, 2026031818, 03, FNV3, 312, 271S, 1020E,  44,  993, XX,  34, NEQ,   61,   70,   57,   47,     ,     ,  49,
SH, 27, 2026031818, 03, FNV3, 312, 271S, 1020E,  44,  993, XX,  50, NEQ,   18,   18,   17,   14,     ,     ,  49,
SH, 27, 2026031818, 03, FNV3, 312, 271S, 1020E,  44,  993, XX,  64, NEQ,    5,    5,    4,    4,     ,     ,  49,
