# If this file contains data that relates to a time no more than 48 hours ago,
# BY USING IT YOU AGREE TO THE LEGALLY BINDING TERMS OF USE FOUND AT
#   https://storage.googleapis.com/weathernext-public/terms-of-use.pdf
# Any data that relates to a time more than 48 hours ago is licensed under the
# Creative Commons Attribution International License, Version 4.0 (CC BY 4.0).
# BEGIN DATA
WP, 10, 2025072412, 03, FNV3,   0, 260N, 1272E,  35,  987, XX,  34, NEQ,  195,  160,    0,   65,     ,     , 134,
WP, 10, 2025072412, 03, FNV3,   6, 265N, 1251E,  36,  991, XX,  34, NEQ,   36,   32,   25,   30,     ,     ,  53,
WP, 10, 2025072412, 03, FNV3,   6, 265N, 1251E,  36,  991, XX,  50, NEQ,    2,    1,    1,    1,     ,     ,  53,
WP, 10, 2025072412, 03, FNV3,  12, 266N, 1239E,  32,  993, XX,  34, NEQ,   13,   10,    8,   10,     ,     ,  56,
WP, 10, 2025072412, 03, FNV3,  18, 265N, 1228E,  29,  995, XX,  34, NEQ,    8,    7,    6,    7,     ,     ,  55,
WP, 10, 2025072412, 03, FNV3,  24, 261N, 1221E,  28,  996, XX,  34, NEQ,    4,    3,    3,    4,     ,     ,  52,
WP, 10, 2025072412, 03, FNV3,  30, 259N, 1219E,  27,  997, XX,  34, NEQ,    2,    2,    2,    2,     ,     ,  51,
WP, 10, 2025072412, 03, FNV3,  36, 263N, 1224E,  24,  998, XX,  34, NEQ,    1,    1,    1,    1,     ,     ,  49,
WP, 10, 2025072412, 03, FNV3,  42, 267N, 1231E,  24,  998, XX,  34, NEQ,    6,    6,    5,    5,     ,     ,  47,
WP, 10, 2025072412, 03, FNV3,  48, 272N, 1250E,  26,  997, XX,  34, NEQ,    3,    3,    2,    2,     ,     ,  51,
WP, 10, 2025072412, 03, FNV3,  54, 277N, 1272E,  29,  995, XX,  34, NEQ,   11,   11,    8,    8,     ,     ,  55,
WP, 10, 2025072412, 03, FNV3,  60, 280N, 1286E,  29,  994, XX,  34, NEQ,    7,    6,    5,    5,     ,     ,  50,
WP, 10, 2025072412, 03, FNV3,  66, 284N, 1280E,  30,  993, XX,  34, NEQ,   11,   10,    9,    9,     ,     ,  47,
WP, 10, 2025072412, 03, FNV3,  72, 286N, 1267E,  32,  992, XX,  34, NEQ,   19,   17,   14,   16,     ,     ,  47,
WP, 10, 2025072412, 03, FNV3,  72, 286N, 1267E,  32,  992, XX,  50, NEQ,    1,    1,    1,    1,     ,     ,  47,
WP, 10, 2025072412, 03, FNV3,  78, 287N, 1255E,  34,  990, XX,  34, NEQ,   24,   23,   18,   20,     ,     ,  51,
WP, 10, 2025072412, 03, FNV3,  78, 287N, 1255E,  34,  990, XX,  50, NEQ,    1,    0,    0,    0,     ,     ,  51,
WP, 10, 2025072412, 03, FNV3,  84, 284N, 1245E,  33,  990, XX,  34, NEQ,   21,   19,   15,   18,     ,     ,  47,
WP, 10, 2025072412, 03, FNV3,  84, 284N, 1245E,  33,  990, XX,  50, NEQ,    1,    1,    1,    1,     ,     ,  47,
WP, 10, 2025072412, 03, FNV3,  90, 282N, 1239E,  34,  989, XX,  34, NEQ,   24,   22,   19,   21,     ,     ,  43,
WP, 10, 2025072412, 03, FNV3,  90, 282N, 1239E,  34,  989, XX,  50, NEQ,    2,    2,    1,    2,     ,     ,  43,
WP, 10, 2025072412, 03, FNV3,  96, 280N, 1233E,  34,  989, XX,  34, NEQ,   23,   21,   18,   20,     ,     ,  42,
WP, 10, 2025072412, 03, FNV3,  96, 280N, 1233E,  34,  989, XX,  50, NEQ,    3,    3,    2,    3,     ,     ,  42,
WP, 10, 2025072412, 03, FNV3, 102, 281N, 1227E,  34,  989, XX,  34, NEQ,   20,   18,   16,   17,     ,     ,  40,
WP, 10, 2025072412, 03, FNV3, 102, 281N, 1227E,  34,  989, XX,  50, NEQ,    1,    1,    1,    1,     ,     ,  40,
WP, 10, 2025072412, 03, FNV3, 108, 282N, 1223E,  33,  990, XX,  34, NEQ,   17,   16,   15,   16,     ,     ,  40,
WP, 10, 2025072412, 03, FNV3, 108, 282N, 1223E,  33,  990, XX,  50, NEQ,    6,    5,    4,    5,     ,     ,  40,
WP, 10, 2025072412, 03, FNV3, 114, 283N, 1220E,  33,  990, XX,  34, NEQ,   19,   18,   17,   17,     ,     ,  39,
WP, 10, 2025072412, 03, FNV3, 114, 283N, 1220E,  33,  990, XX,  50, NEQ,    2,    2,    1,    2,     ,     ,  39,
